Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/28/2016,AQS,60370002,1,0.024,ppm,22,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
1/29/2016,AQS,60370002,1,0.022,ppm,20,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
1/30/2016,AQS,60370002,1,0.032,ppm,30,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
1/31/2016,AQS,60370002,1,0.035,ppm,32,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/1/2016,AQS,60370002,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/2/2016,AQS,60370002,1,0.029,ppm,27,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/3/2016,AQS,60370002,1,0.031,ppm,29,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/4/2016,AQS,60370002,1,0.033,ppm,31,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/6/2016,AQS,60370002,1,0.044,ppm,41,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/7/2016,AQS,60370002,1,0.052,ppm,48,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/8/2016,AQS,60370002,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/9/2016,AQS,60370002,1,0.037,ppm,34,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/10/2016,AQS,60370002,1,0.038,ppm,35,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/11/2016,AQS,60370002,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/13/2016,AQS,60370002,1,0.062,ppm,74,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/14/2016,AQS,60370002,1,0.057,ppm,58,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/15/2016,AQS,60370002,1,0.051,ppm,47,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/16/2016,AQS,60370002,1,0.054,ppm,50,Azusa,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/17/2016,AQS,60370002,1,0.041,ppm,38,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/18/2016,AQS,60370002,1,0.031,ppm,29,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/19/2016,AQS,60370002,1,0.036,ppm,33,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/20/2016,AQS,60370002,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/21/2016,AQS,60370002,1,0.057,ppm,58,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/22/2016,AQS,60370002,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/23/2016,AQS,60370002,1,0.043,ppm,40,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/24/2016,AQS,60370002,1,0.053,ppm,49,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/25/2016,AQS,60370002,1,0.049,ppm,45,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/26/2016,AQS,60370002,1,0.043,ppm,40,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/27/2016,AQS,60370002,1,0.064,ppm,80,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/28/2016,AQS,60370002,1,0.072,ppm,105,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
2/29/2016,AQS,60370002,1,0.057,ppm,58,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/1/2016,AQS,60370002,1,0.048,ppm,44,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/2/2016,AQS,60370002,1,0.046,ppm,43,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/3/2016,AQS,60370002,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/4/2016,AQS,60370002,1,0.034,ppm,31,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/5/2016,AQS,60370002,1,0.035,ppm,32,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/6/2016,AQS,60370002,1,0.044,ppm,41,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/7/2016,AQS,60370002,1,0.036,ppm,33,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/8/2016,AQS,60370002,1,0.039,ppm,36,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/10/2016,AQS,60370002,1,0.035,ppm,32,Azusa,13,76,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/11/2016,AQS,60370002,1,0.034,ppm,31,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/12/2016,AQS,60370002,1,0.044,ppm,41,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/13/2016,AQS,60370002,1,0.045,ppm,42,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/14/2016,AQS,60370002,1,0.035,ppm,32,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/15/2016,AQS,60370002,1,0.042,ppm,39,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
3/16/2016,AQS,60370002,1,0.054,ppm,50,Azusa,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.1365,-117.92391
