,Site Name,Date,DMean PM10,PM10 Units,PM10 AQI,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI
760,Triple Oak,6/26/2018,,,,,,13.6,ppb,12.0,,,,,,,0.3,ppm,3.0
761,Triple Oak,6/27/2018,,,,,,15.8,ppb,14.0,,,,,,,0.4,ppm,5.0
762,Triple Oak,6/28/2018,,,,,,16.5,ppb,15.0,,,,,,,0.4,ppm,5.0
763,Triple Oak,6/29/2018,,,,,,16.9,ppb,15.0,,,,,,,0.5,ppm,6.0
764,Triple Oak,6/30/2018,,,,,,9.2,ppb,8.0,,,,,,,0.3,ppm,3.0
765,Triple Oak,7/1/2018,,,,,,9.0,ppb,8.0,,,,,,,0.3,ppm,3.0
766,Triple Oak,7/2/2018,,,,,,14.4,ppb,13.0,,,,,,,0.3,ppm,3.0
767,Triple Oak,7/3/2018,,,,,,12.3,ppb,11.0,,,,,,,0.3,ppm,3.0
768,Triple Oak,7/4/2018,,,,,,6.0,ppb,6.0,,,,,,,0.2,ppm,2.0
769,Triple Oak,7/5/2018,,,,,,11.3,ppb,10.0,,,,,,,0.3,ppm,3.0
770,Triple Oak,7/6/2018,,,,,,18.4,ppb,17.0,,,,,,,0.4,ppm,5.0
771,Triple Oak,7/7/2018,,,,,,3.1,ppb,3.0,,,,,,,0.3,ppm,3.0
772,Triple Oak,7/8/2018,,,,,,3.3,ppb,3.0,,,,,,,0.1,ppm,1.0
773,Triple Oak,7/9/2018,,,,,,21.8,ppb,20.0,,,,,,,0.2,ppm,2.0
774,Triple Oak,7/10/2018,,,,,,21.9,ppb,20.0,,,,,,,0.4,ppm,5.0
775,Triple Oak,7/11/2018,,,,,,22.0,ppb,21.0,,,,,,,0.5,ppm,6.0
776,Triple Oak,7/12/2018,,,,,,8.4,ppb,8.0,,,,,,,0.3,ppm,3.0
777,Triple Oak,7/13/2018,,,,,,8.4,ppb,8.0,,,,,,,0.2,ppm,2.0
778,Triple Oak,7/14/2018,,,,,,8.9,ppb,8.0,,,,,,,0.3,ppm,3.0
779,Triple Oak,7/15/2018,,,,,,8.4,ppb,8.0,,,,,,,0.3,ppm,3.0
780,Triple Oak,7/16/2018,,,,,,19.0,ppb,18.0,,,,,,,0.4,ppm,5.0
781,Triple Oak,7/17/2018,,,,,,18.0,ppb,17.0,,,,,,,0.4,ppm,5.0
