Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/8/2016,AQS,530330080,2,1.6,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/9/2016,AQS,530330080,2,8.1,ppb,11,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/10/2016,AQS,530330080,2,1.2,ppb,1,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/11/2016,AQS,530330080,2,2.4,ppb,3,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/12/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/13/2016,AQS,530330080,2,0.3,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/14/2016,AQS,530330080,2,0.1,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/15/2016,AQS,530330080,2,0.1,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/16/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/17/2016,AQS,530330080,2,1.9,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/18/2016,AQS,530330080,2,0.5,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/19/2016,AQS,530330080,2,0.1,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/20/2016,AQS,530330080,2,0.2,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/21/2016,AQS,530330080,2,1.5,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/22/2016,AQS,530330080,2,0.2,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/23/2016,AQS,530330080,2,0.3,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/24/2016,AQS,530330080,2,5.5,ppb,7,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/25/2016,AQS,530330080,2,1.6,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/26/2016,AQS,530330080,2,2.3,ppb,3,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/27/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/28/2016,AQS,530330080,2,0.2,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
2/29/2016,AQS,530330080,2,1,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/1/2016,AQS,530330080,2,0.7,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/2/2016,AQS,530330080,2,1.2,ppb,1,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/3/2016,AQS,530330080,2,0.4,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/4/2016,AQS,530330080,2,2.1,ppb,3,SEATTLE - BEACON HILL,24,100,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
3/5/2016,AQS,530330080,2,0.2,ppb,0,SEATTLE - BEACON HILL,23,96,42401,Sulfur dioxide,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
