DMean PM10,Year,Month,Day,PM-WEIGHT,Flag,Site Name,Lat,Lng,Date
34,2018,6,13,1,0,Long Beach (Hudson),33.8025,-118.22,6/13/2018
24,2018,6,25,1,0,Long Beach (Hudson),33.8025,-118.22,6/25/2018
11,2018,7,1,1,0,Long Beach (Hudson),33.8025,-118.22,7/1/2018
37,2018,7,7,1,0,Long Beach (Hudson),33.8025,-118.22,7/7/2018
34,2018,7,13,1,0,Long Beach (Hudson),33.8025,-118.22,7/13/2018
44,2018,7,25,1,0,Long Beach (Hudson),33.8025,-118.22,7/25/2018
46,2018,7,31,1,0,Long Beach (Hudson),33.8025,-118.22,7/31/2018
47,2018,8,6,1,0,Long Beach (Hudson),33.8025,-118.22,8/6/2018
20,2018,8,12,1,0,Long Beach (Hudson),33.8025,-118.22,8/12/2018
28,2018,8,18,1,0,Long Beach (Hudson),33.8025,-118.22,8/18/2018
40,2018,8,24,1,0,Long Beach (Hudson),33.8025,-118.22,8/24/2018
40,2018,8,30,1,0,Long Beach (Hudson),33.8025,-118.22,8/30/2018
26,2018,9,11,1,0,Long Beach (Hudson),33.8025,-118.22,9/11/2018
44,2018,9,17,1,0,Long Beach (Hudson),33.8025,-118.22,9/17/2018
23,2018,9,23,1,0,Long Beach (Hudson),33.8025,-118.22,9/23/2018
17,2018,9,29,1,0,Long Beach (Hudson),33.8025,-118.22,9/29/2018
19,2018,10,5,1,0,Long Beach (Hudson),33.8025,-118.22,10/5/2018
30,2018,10,11,1,0,Long Beach (Hudson),33.8025,-118.22,10/11/2018
41,2018,10,17,1,0,Long Beach (Hudson),33.8025,-118.22,10/17/2018
44,2018,10,23,1,0,Long Beach (Hudson),33.8025,-118.22,10/23/2018
31,2018,10,29,1,0,Long Beach (Hudson),33.8025,-118.22,10/29/2018
21,2018,11,4,1,0,Long Beach (Hudson),33.8025,-118.22,11/4/2018
58,2018,11,10,1,0,Long Beach (Hudson),33.8025,-118.22,11/10/2018
44,2018,11,16,1,0,Long Beach (Hudson),33.8025,-118.22,11/16/2018
12,2018,11,22,1,0,Long Beach (Hudson),33.8025,-118.22,11/22/2018
23,2018,11,28,1,0,Long Beach (Hudson),33.8025,-118.22,11/28/2018
44,2018,12,10,1,0,Long Beach (Hudson),33.8025,-118.22,12/10/2018
31,2018,12,16,1,0,Long Beach (Hudson),33.8025,-118.22,12/16/2018
33,2018,12,22,1,0,Long Beach (Hudson),33.8025,-118.22,12/22/2018
38,2018,12,28,1,0,Long Beach (Hudson),33.8025,-118.22,12/28/2018
12,2018,2,13,1,0,LAX Hastings,33.95507,-118.43049,2/13/2018
22,2018,2,19,1,0,LAX Hastings,33.95507,-118.43049,2/19/2018
19,2018,2,25,1,0,LAX Hastings,33.95507,-118.43049,2/25/2018
23,2018,3,7,1,0,LAX Hastings,33.95507,-118.43049,3/7/2018
17,2018,3,9,1,0,LAX Hastings,33.95507,-118.43049,3/9/2018
12,2018,3,15,1,0,LAX Hastings,33.95507,-118.43049,3/15/2018
15,2018,3,21,1,0,LAX Hastings,33.95507,-118.43049,3/21/2018
17,2018,3,27,1,0,LAX Hastings,33.95507,-118.43049,3/27/2018
21,2018,5,8,1,0,LAX Hastings,33.95507,-118.43049,5/8/2018
18,2018,5,14,1,0,LAX Hastings,33.95507,-118.43049,5/14/2018
21,2018,5,20,1,0,LAX Hastings,33.95507,-118.43049,5/20/2018
14,2018,5,26,1,0,LAX Hastings,33.95507,-118.43049,5/26/2018
22,2018,6,1,1,0,LAX Hastings,33.95507,-118.43049,6/1/2018
20,2018,6,7,1,0,LAX Hastings,33.95507,-118.43049,6/7/2018
18,2018,6,13,1,0,LAX Hastings,33.95507,-118.43049,6/13/2018
18,2018,6,19,1,0,LAX Hastings,33.95507,-118.43049,6/19/2018
15,2018,6,25,1,0,LAX Hastings,33.95507,-118.43049,6/25/2018
9,2018,7,1,1,0,LAX Hastings,33.95507,-118.43049,7/1/2018
35,2018,7,7,1,0,LAX Hastings,33.95507,-118.43049,7/7/2018
31,2018,7,13,1,0,LAX Hastings,33.95507,-118.43049,7/13/2018
10,2018,7,19,1,0,LAX Hastings,33.95507,-118.43049,7/19/2018
28,2018,7,25,1,0,LAX Hastings,33.95507,-118.43049,7/25/2018
10,2018,7,31,1,0,LAX Hastings,33.95507,-118.43049,7/31/2018
26,2018,8,6,1,0,LAX Hastings,33.95507,-118.43049,8/6/2018
15,2018,8,12,1,0,LAX Hastings,33.95507,-118.43049,8/12/2018
23,2018,8,18,1,0,LAX Hastings,33.95507,-118.43049,8/18/2018
43,2018,8,24,1,0,LAX Hastings,33.95507,-118.43049,8/24/2018
24,2018,8,30,1,0,LAX Hastings,33.95507,-118.43049,8/30/2018
8,2018,9,5,1,0,LAX Hastings,33.95507,-118.43049,9/5/2018
20,2018,9,11,1,0,LAX Hastings,33.95507,-118.43049,9/11/2018
16,2018,9,29,1,0,LAX Hastings,33.95507,-118.43049,9/29/2018
14,2018,10,5,1,0,LAX Hastings,33.95507,-118.43049,10/5/2018
15,2018,10,11,1,0,LAX Hastings,33.95507,-118.43049,10/11/2018
27,2018,10,17,1,0,LAX Hastings,33.95507,-118.43049,10/17/2018
45,2018,10,29,1,0,LAX Hastings,33.95507,-118.43049,10/29/2018
31,2018,11,4,1,0,LAX Hastings,33.95507,-118.43049,11/4/2018
32,2018,11,10,1,0,LAX Hastings,33.95507,-118.43049,11/10/2018
31,2018,11,16,1,0,LAX Hastings,33.95507,-118.43049,11/16/2018
10,2018,11,22,1,0,LAX Hastings,33.95507,-118.43049,11/22/2018
19,2018,11,28,1,0,LAX Hastings,33.95507,-118.43049,11/28/2018
18,2018,12,4,1,0,LAX Hastings,33.95507,-118.43049,12/4/2018
15,2018,12,10,1,0,LAX Hastings,33.95507,-118.43049,12/10/2018
21,2018,12,16,1,0,LAX Hastings,33.95507,-118.43049,12/16/2018
29,2018,12,22,1,0,LAX Hastings,33.95507,-118.43049,12/22/2018
9,2018,12,28,1,0,LAX Hastings,33.95507,-118.43049,12/28/2018
37,2020,1,4,1,0,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
37,2020,1,4,1,0,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
37,2020,1,4,1,0,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
37,2020,1,4,1,0,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
27,2020,1,10,1,0,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
27,2020,1,10,1,0,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
27,2020,1,10,1,0,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
27,2020,1,10,1,0,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
30,2020,2,21,1,0,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
30,2020,2,21,1,0,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
30,2020,2,21,1,0,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
30,2020,2,21,1,0,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
31,2020,2,27,1,0,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
31,2020,2,27,1,0,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
31,2020,2,27,1,0,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
31,2020,2,27,1,0,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
33,2020,3,4,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
33,2020,3,4,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
33,2020,3,4,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
33,2020,3,4,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
8,2020,3,10,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
8,2020,3,10,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
8,2020,3,10,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
8,2020,3,10,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
17,2020,3,16,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
17,2020,3,16,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
17,2020,3,16,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
17,2020,3,16,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
7,2020,3,22,1,0,Los Angeles-North Main Street,34.06659,-118.22688,3/22/2020
21,2020,7,2,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
21,2020,7,2,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
21,2020,7,2,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
21,2020,7,2,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
34,2020,7,8,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
34,2020,7,8,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
34,2020,7,8,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
34,2020,7,8,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
27,2020,7,14,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/14/2020
27,2020,7,14,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/14/2020
19,2020,7,20,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/20/2020
19,2020,7,20,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/20/2020
17,2020,7,26,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/26/2020
17,2020,7,26,1,0,Los Angeles-North Main Street,34.06659,-118.22688,7/26/2020
34,2020,8,1,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/1/2020
34,2020,8,1,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/1/2020
23,2020,8,7,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/7/2020
23,2020,8,7,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/7/2020
32,2020,8,15,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/15/2020
32,2020,8,15,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/15/2020
32,2020,8,19,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/19/2020
32,2020,8,19,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/19/2020
22,2020,8,25,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/25/2020
22,2020,8,25,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/25/2020
15,2020,8,31,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/31/2020
15,2020,8,31,1,0,Los Angeles-North Main Street,34.06659,-118.22688,8/31/2020
33,2020,9,6,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/6/2020
33,2020,9,6,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/6/2020
83,2020,9,12,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/12/2020
83,2020,9,12,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/12/2020
53,2020,9,18,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/18/2020
53,2020,9,18,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/18/2020
37,2020,9,24,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/24/2020
37,2020,9,24,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/24/2020
43,2020,9,30,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/30/2020
43,2020,9,30,1,0,Los Angeles-North Main Street,34.06659,-118.22688,9/30/2020
54,2020,10,6,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/6/2020
54,2020,10,6,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/6/2020
32,2020,10,12,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/12/2020
32,2020,10,12,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/12/2020
37,2020,10,18,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/18/2020
37,2020,10,18,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/18/2020
54,2020,10,28,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/28/2020
54,2020,10,28,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/28/2020
47,2020,10,30,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/30/2020
47,2020,10,30,1,0,Los Angeles-North Main Street,34.06659,-118.22688,10/30/2020
43,2020,11,5,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/5/2020
31,2020,11,11,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
31,2020,11,11,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
31,2020,11,11,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
31,2020,11,11,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
41,2020,11,17,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
41,2020,11,17,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
41,2020,11,17,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
41,2020,11,17,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
41,2020,11,23,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
41,2020,11,23,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
41,2020,11,23,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
41,2020,11,23,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
26,2020,11,29,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
26,2020,11,29,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
26,2020,11,29,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
26,2020,11,29,1,0,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
42,2020,12,5,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
42,2020,12,5,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
42,2020,12,5,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
42,2020,12,5,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
35,2020,12,11,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/11/2020
35,2020,12,11,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/11/2020
32,2020,12,17,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/17/2020
32,2020,12,17,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/17/2020
48,2020,12,23,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/23/2020
48,2020,12,23,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/23/2020
15,2020,12,29,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
15,2020,12,29,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
15,2020,12,29,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
15,2020,12,29,1,0,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
26,2020,1,4,1,0,LAX Hastings,33.95507,-118.43049,1/4/2020
14,2020,1,10,1,0,LAX Hastings,33.95507,-118.43049,1/10/2020
27,2020,1,16,1,0,LAX Hastings,33.95507,-118.43049,1/16/2020
19,2020,1,22,1,0,LAX Hastings,33.95507,-118.43049,1/22/2020
15,2020,1,28,1,0,LAX Hastings,33.95507,-118.43049,1/28/2020
18,2020,2,3,1,0,LAX Hastings,33.95507,-118.43049,2/3/2020
14,2020,2,9,1,0,LAX Hastings,33.95507,-118.43049,2/9/2020
28,2020,2,15,1,0,LAX Hastings,33.95507,-118.43049,2/15/2020
24,2020,2,21,1,0,LAX Hastings,33.95507,-118.43049,2/21/2020
21,2020,2,27,1,0,LAX Hastings,33.95507,-118.43049,2/27/2020
26,2020,3,4,1,0,LAX Hastings,33.95507,-118.43049,3/4/2020
42,2020,7,2,1,0,LAX Hastings,33.95507,-118.43049,7/2/2020
20,2020,7,8,1,0,LAX Hastings,33.95507,-118.43049,7/8/2020
16,2020,7,14,1,0,LAX Hastings,33.95507,-118.43049,7/14/2020
11,2020,7,20,1,0,LAX Hastings,33.95507,-118.43049,7/20/2020
11,2020,7,26,1,0,LAX Hastings,33.95507,-118.43049,7/26/2020
19,2020,8,1,1,0,LAX Hastings,33.95507,-118.43049,8/1/2020
14,2020,8,7,1,0,LAX Hastings,33.95507,-118.43049,8/7/2020
20,2020,8,19,1,0,LAX Hastings,33.95507,-118.43049,8/19/2020
25,2020,8,27,1,0,LAX Hastings,33.95507,-118.43049,8/27/2020
6,2020,8,31,1,0,LAX Hastings,33.95507,-118.43049,8/31/2020
43,2020,9,6,1,0,LAX Hastings,33.95507,-118.43049,9/6/2020
55,2020,9,12,1,0,LAX Hastings,33.95507,-118.43049,9/12/2020
38,2020,9,18,1,0,LAX Hastings,33.95507,-118.43049,9/18/2020
12,2020,9,24,1,0,LAX Hastings,33.95507,-118.43049,9/24/2020
33,2020,9,30,1,0,LAX Hastings,33.95507,-118.43049,9/30/2020
30,2020,10,6,1,0,LAX Hastings,33.95507,-118.43049,10/6/2020
21,2020,10,12,1,0,LAX Hastings,33.95507,-118.43049,10/12/2020
25,2020,10,18,1,0,LAX Hastings,33.95507,-118.43049,10/18/2020
14,2020,10,24,1,0,LAX Hastings,33.95507,-118.43049,10/24/2020
41,2020,10,30,1,0,LAX Hastings,33.95507,-118.43049,10/30/2020
23,2020,11,11,1,0,LAX Hastings,33.95507,-118.43049,11/11/2020
17,2020,11,17,1,0,LAX Hastings,33.95507,-118.43049,11/17/2020
27,2020,12,5,1,0,LAX Hastings,33.95507,-118.43049,12/5/2020
26,2020,12,11,1,0,LAX Hastings,33.95507,-118.43049,12/11/2020
27,2020,12,17,1,0,LAX Hastings,33.95507,-118.43049,12/17/2020
39,2020,12,23,1,0,LAX Hastings,33.95507,-118.43049,12/23/2020
8,2020,12,29,1,0,LAX Hastings,33.95507,-118.43049,12/29/2020
