DMean PM10,Year,Month,Day,PM-WEIGHT,Flag,Site Name,Lat,Lng,Date
7,2018,3,24,1,0,Newark Firehouse,40.720989,-74.192892,3/24/2018
22,2018,3,27,1,0,Newark Firehouse,40.720989,-74.192892,3/27/2018
21,2018,3,30,1,0,Newark Firehouse,40.720989,-74.192892,3/30/2018
10,2018,4,2,1,0,Newark Firehouse,40.720989,-74.192892,4/2/2018
6,2018,4,5,1,0,Newark Firehouse,40.720989,-74.192892,4/5/2018
6,2018,4,8,1,0,Newark Firehouse,40.720989,-74.192892,4/8/2018
20,2018,4,11,1,0,Newark Firehouse,40.720989,-74.192892,4/11/2018
38,2018,4,14,1,0,Newark Firehouse,40.720989,-74.192892,4/14/2018
3,2018,4,17,1,0,Newark Firehouse,40.720989,-74.192892,4/17/2018
5,2018,4,29,1,0,Newark Firehouse,40.720989,-74.192892,4/29/2018
16,2018,5,8,1,0,Newark Firehouse,40.720989,-74.192892,5/8/2018
10,2018,5,11,1,0,Newark Firehouse,40.720989,-74.192892,5/11/2018
12,2018,5,14,1,0,Newark Firehouse,40.720989,-74.192892,5/14/2018
8,2018,5,17,1,0,Newark Firehouse,40.720989,-74.192892,5/17/2018
11,2018,5,20,1,0,Newark Firehouse,40.720989,-74.192892,5/20/2018
23,2018,5,26,1,0,Newark Firehouse,40.720989,-74.192892,5/26/2018
15,2018,6,1,1,0,Newark Firehouse,40.720989,-74.192892,6/1/2018
13,2018,6,7,1,0,Newark Firehouse,40.720989,-74.192892,6/7/2018
13,2018,6,10,1,0,Newark Firehouse,40.720989,-74.192892,6/10/2018
16,2018,6,13,1,0,Newark Firehouse,40.720989,-74.192892,6/13/2018
12,2018,6,16,1,0,Newark Firehouse,40.720989,-74.192892,6/16/2018
11,2018,6,19,1,0,Newark Firehouse,40.720989,-74.192892,6/19/2018
14,2018,6,22,1,0,Newark Firehouse,40.720989,-74.192892,6/22/2018
7,2018,6,25,1,0,Newark Firehouse,40.720989,-74.192892,6/25/2018
12,2018,6,28,1,0,Newark Firehouse,40.720989,-74.192892,6/28/2018
23,2018,7,4,1,0,Newark Firehouse,40.720989,-74.192892,7/4/2018
9,2018,7,7,1,0,Newark Firehouse,40.720989,-74.192892,7/7/2018
19,2018,7,10,1,0,Newark Firehouse,40.720989,-74.192892,7/10/2018
24,2018,7,13,1,0,Newark Firehouse,40.720989,-74.192892,7/13/2018
22,2018,7,16,1,0,Newark Firehouse,40.720989,-74.192892,7/16/2018
14,2018,7,19,1,0,Newark Firehouse,40.720989,-74.192892,7/19/2018
18,2018,7,22,1,0,Newark Firehouse,40.720989,-74.192892,7/22/2018
14,2018,7,31,1,0,Newark Firehouse,40.720989,-74.192892,7/31/2018
14,2018,8,3,1,0,Newark Firehouse,40.720989,-74.192892,8/3/2018
24,2018,8,6,1,0,Newark Firehouse,40.720989,-74.192892,8/6/2018
13,2018,8,9,1,0,Newark Firehouse,40.720989,-74.192892,8/9/2018
14,2018,8,12,1,0,Newark Firehouse,40.720989,-74.192892,8/12/2018
22,2018,8,15,1,0,Newark Firehouse,40.720989,-74.192892,8/15/2018
16,2018,8,18,1,0,Newark Firehouse,40.720989,-74.192892,8/18/2018
13,2018,8,21,1,0,Newark Firehouse,40.720989,-74.192892,8/21/2018
20,2018,8,24,1,0,Newark Firehouse,40.720989,-74.192892,8/24/2018
24,2018,8,27,1,0,Newark Firehouse,40.720989,-74.192892,8/27/2018
14,2018,8,30,1,0,Newark Firehouse,40.720989,-74.192892,8/30/2018
14,2018,9,2,1,0,Newark Firehouse,40.720989,-74.192892,9/2/2018
11,2018,9,5,1,0,Newark Firehouse,40.720989,-74.192892,9/5/2018
10,2018,9,8,1,0,Newark Firehouse,40.720989,-74.192892,9/8/2018
10,2018,9,11,1,0,Newark Firehouse,40.720989,-74.192892,9/11/2018
10,2018,9,14,1,0,Newark Firehouse,40.720989,-74.192892,9/14/2018
15,2018,9,17,1,0,Newark Firehouse,40.720989,-74.192892,9/17/2018
11,2018,9,20,1,0,Newark Firehouse,40.720989,-74.192892,9/20/2018
7,2018,9,23,1,0,Newark Firehouse,40.720989,-74.192892,9/23/2018
12,2018,9,26,1,0,Newark Firehouse,40.720989,-74.192892,9/26/2018
10,2018,9,29,1,0,Newark Firehouse,40.720989,-74.192892,9/29/2018
16,2018,10,2,1,0,Newark Firehouse,40.720989,-74.192892,10/2/2018
12,2018,10,5,1,0,Newark Firehouse,40.720989,-74.192892,10/5/2018
14,2018,10,8,1,0,Newark Firehouse,40.720989,-74.192892,10/8/2018
12,2018,10,11,1,0,Newark Firehouse,40.720989,-74.192892,10/11/2018
9,2018,10,17,1,0,Newark Firehouse,40.720989,-74.192892,10/17/2018
9,2018,10,20,1,0,Newark Firehouse,40.720989,-74.192892,10/20/2018
12,2018,10,23,1,0,Newark Firehouse,40.720989,-74.192892,10/23/2018
10,2018,10,26,1,0,Newark Firehouse,40.720989,-74.192892,10/26/2018
5,2018,10,29,1,0,Newark Firehouse,40.720989,-74.192892,10/29/2018
24,2018,11,1,1,0,Newark Firehouse,40.720989,-74.192892,11/1/2018
7,2018,11,4,1,0,Newark Firehouse,40.720989,-74.192892,11/4/2018
7,2018,11,7,1,0,Newark Firehouse,40.720989,-74.192892,11/7/2018
4,2018,11,10,1,0,Newark Firehouse,40.720989,-74.192892,11/10/2018
6,2018,11,13,1,0,Newark Firehouse,40.720989,-74.192892,11/13/2018
4,2018,11,16,1,0,Newark Firehouse,40.720989,-74.192892,11/16/2018
26,2018,11,19,1,0,Newark Firehouse,40.720989,-74.192892,11/19/2018
3,2018,11,22,1,0,Newark Firehouse,40.720989,-74.192892,11/22/2018
7,2018,11,25,1,0,Newark Firehouse,40.720989,-74.192892,11/25/2018
3,2018,11,28,1,0,Newark Firehouse,40.720989,-74.192892,11/28/2018
13,2018,12,1,1,0,Newark Firehouse,40.720989,-74.192892,12/1/2018
2,2018,12,4,1,0,Newark Firehouse,40.720989,-74.192892,12/4/2018
6,2018,12,7,1,0,Newark Firehouse,40.720989,-74.192892,12/7/2018
14,2018,12,10,1,0,Newark Firehouse,40.720989,-74.192892,12/10/2018
5,2018,12,16,1,0,Newark Firehouse,40.720989,-74.192892,12/16/2018
15,2018,12,19,1,0,Newark Firehouse,40.720989,-74.192892,12/19/2018
7,2018,12,22,1,0,Newark Firehouse,40.720989,-74.192892,12/22/2018
6,2018,12,25,1,0,Newark Firehouse,40.720989,-74.192892,12/25/2018
10,2018,12,28,1,0,Newark Firehouse,40.720989,-74.192892,12/28/2018
17,2018,1,2,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/2/2018
19,2018,1,8,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/8/2018
5,2018,1,14,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/14/2018
19,2018,1,20,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/20/2018
13,2018,1,26,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,1/26/2018
19,2018,2,1,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/1/2018
12,2018,2,7,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/7/2018
9,2018,2,13,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/13/2018
7,2018,2,25,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,2/25/2018
5,2018,3,3,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,3/3/2018
9,2018,3,9,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,3/9/2018
11,2018,3,15,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,3/15/2018
7,2018,3,21,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,3/21/2018
8,2018,4,2,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,4/2/2018
6,2018,4,8,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,4/8/2018
38,2018,4,14,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,4/14/2018
4,2018,4,20,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,4/20/2018
6,2018,4,26,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,4/26/2018
7,2018,5,2,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,5/2/2018
12,2018,5,8,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,5/8/2018
10,2018,5,14,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,5/14/2018
12,2018,5,20,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,5/20/2018
27,2018,5,26,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,5/26/2018
16,2018,6,2,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/2/2018
8,2018,6,7,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/7/2018
15,2018,6,13,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/13/2018
9,2018,6,25,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,6/25/2018
28,2018,7,1,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/1/2018
7,2018,7,7,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/7/2018
19,2018,7,13,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/13/2018
11,2018,7,19,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/19/2018
14,2018,7,25,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,7/25/2018
29,2018,8,6,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/6/2018
12,2018,8,12,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/12/2018
14,2018,8,18,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,8/18/2018
17,2018,9,5,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/5/2018
11,2018,9,11,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/11/2018
13,2018,9,17,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/17/2018
8,2018,9,23,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/23/2018
12,2018,9,29,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,9/29/2018
13,2018,10,5,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/5/2018
13,2018,10,11,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/11/2018
9,2018,10,17,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/17/2018
11,2018,10,23,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/23/2018
6,2018,10,29,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,10/29/2018
4,2018,11,10,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/10/2018
4,2018,11,22,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,11/22/2018
2,2018,12,4,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/4/2018
11,2018,12,10,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/10/2018
5,2018,12,16,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/16/2018
9,2018,12,22,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/22/2018
9,2018,12,28,1,0,QUEENS COLLEGE 2,40.73614,-73.82153,12/28/2018
4,2020,1,1,1,0,Newark Firehouse,40.720989,-74.192892,1/1/2020
12,2020,1,4,1,0,Newark Firehouse,40.720989,-74.192892,1/4/2020
18,2020,1,7,1,0,Newark Firehouse,40.720989,-74.192892,1/7/2020
14,2020,1,10,1,0,Newark Firehouse,40.720989,-74.192892,1/10/2020
25,2020,1,13,1,0,Newark Firehouse,40.720989,-74.192892,1/13/2020
10,2020,1,16,1,0,Newark Firehouse,40.720989,-74.192892,1/16/2020
7,2020,1,19,1,0,Newark Firehouse,40.720989,-74.192892,1/19/2020
12,2020,1,25,1,0,Newark Firehouse,40.720989,-74.192892,1/25/2020
3,2020,1,28,1,0,Newark Firehouse,40.720989,-74.192892,1/28/2020
20,2020,1,31,1,0,Newark Firehouse,40.720989,-74.192892,1/31/2020
17,2020,2,3,1,0,Newark Firehouse,40.720989,-74.192892,2/3/2020
10,2020,2,6,1,0,Newark Firehouse,40.720989,-74.192892,2/6/2020
16,2020,2,9,1,0,Newark Firehouse,40.720989,-74.192892,2/9/2020
10,2020,2,12,1,0,Newark Firehouse,40.720989,-74.192892,2/12/2020
10,2020,2,15,1,0,Newark Firehouse,40.720989,-74.192892,2/15/2020
9,2020,2,21,1,0,Newark Firehouse,40.720989,-74.192892,2/21/2020
32,2020,2,24,1,0,Newark Firehouse,40.720989,-74.192892,2/24/2020
4,2020,2,27,1,0,Newark Firehouse,40.720989,-74.192892,2/27/2020
7,2020,3,1,1,0,Newark Firehouse,40.720989,-74.192892,3/1/2020
5,2020,3,4,1,0,Newark Firehouse,40.720989,-74.192892,3/4/2020
5,2020,3,7,1,0,Newark Firehouse,40.720989,-74.192892,3/7/2020
17,2020,3,10,1,0,Newark Firehouse,40.720989,-74.192892,3/10/2020
13,2020,3,16,1,0,Newark Firehouse,40.720989,-74.192892,3/16/2020
21,2020,7,5,1,0,Newark Firehouse,40.720989,-74.192892,7/5/2020
17,2020,7,8,1,0,Newark Firehouse,40.720989,-74.192892,7/8/2020
12,2020,7,11,1,0,Newark Firehouse,40.720989,-74.192892,7/11/2020
9,2020,7,14,1,0,Newark Firehouse,40.720989,-74.192892,7/14/2020
16,2020,7,17,1,0,Newark Firehouse,40.720989,-74.192892,7/17/2020
16,2020,7,20,1,0,Newark Firehouse,40.720989,-74.192892,7/20/2020
12,2020,7,23,1,0,Newark Firehouse,40.720989,-74.192892,7/23/2020
14,2020,7,26,1,0,Newark Firehouse,40.720989,-74.192892,7/26/2020
16,2020,7,29,1,0,Newark Firehouse,40.720989,-74.192892,7/29/2020
13,2020,8,1,1,0,Newark Firehouse,40.720989,-74.192892,8/1/2020
18,2020,8,4,1,0,Newark Firehouse,40.720989,-74.192892,8/4/2020
18,2020,8,7,1,0,Newark Firehouse,40.720989,-74.192892,8/7/2020
23,2020,8,10,1,0,Newark Firehouse,40.720989,-74.192892,8/10/2020
18,2020,8,13,1,0,Newark Firehouse,40.720989,-74.192892,8/13/2020
10,2020,8,16,1,0,Newark Firehouse,40.720989,-74.192892,8/16/2020
15,2020,8,19,1,0,Newark Firehouse,40.720989,-74.192892,8/19/2020
12,2020,8,22,1,0,Newark Firehouse,40.720989,-74.192892,8/22/2020
13,2020,8,25,1,0,Newark Firehouse,40.720989,-74.192892,8/25/2020
12,2020,8,28,1,0,Newark Firehouse,40.720989,-74.192892,8/28/2020
12,2020,9,3,1,0,Newark Firehouse,40.720989,-74.192892,9/3/2020
12,2020,9,6,1,0,Newark Firehouse,40.720989,-74.192892,9/6/2020
16,2020,9,9,1,0,Newark Firehouse,40.720989,-74.192892,9/9/2020
10,2020,9,12,1,0,Newark Firehouse,40.720989,-74.192892,9/12/2020
10,2020,9,15,1,0,Newark Firehouse,40.720989,-74.192892,9/15/2020
11,2020,9,18,1,0,Newark Firehouse,40.720989,-74.192892,9/18/2020
8,2020,9,21,1,0,Newark Firehouse,40.720989,-74.192892,9/21/2020
23,2020,9,24,1,0,Newark Firehouse,40.720989,-74.192892,9/24/2020
9,2020,9,27,1,0,Newark Firehouse,40.720989,-74.192892,9/27/2020
7,2020,9,30,1,0,Newark Firehouse,40.720989,-74.192892,9/30/2020
7,2020,10,3,1,0,Newark Firehouse,40.720989,-74.192892,10/3/2020
13,2020,10,6,1,0,Newark Firehouse,40.720989,-74.192892,10/6/2020
16,2020,10,9,1,0,Newark Firehouse,40.720989,-74.192892,10/9/2020
4,2020,10,12,1,0,Newark Firehouse,40.720989,-74.192892,10/12/2020
15,2020,10,15,1,0,Newark Firehouse,40.720989,-74.192892,10/15/2020
13,2020,10,18,1,0,Newark Firehouse,40.720989,-74.192892,10/18/2020
13,2020,10,21,1,0,Newark Firehouse,40.720989,-74.192892,10/21/2020
7,2020,10,24,1,0,Newark Firehouse,40.720989,-74.192892,10/24/2020
6,2020,10,27,1,0,Newark Firehouse,40.720989,-74.192892,10/27/2020
3,2020,10,30,1,0,Newark Firehouse,40.720989,-74.192892,10/30/2020
5,2020,11,2,1,0,Newark Firehouse,40.720989,-74.192892,11/2/2020
20,2020,11,5,1,0,Newark Firehouse,40.720989,-74.192892,11/5/2020
37,2020,11,8,1,0,Newark Firehouse,40.720989,-74.192892,11/8/2020
9,2020,11,11,1,0,Newark Firehouse,40.720989,-74.192892,11/11/2020
8,2020,11,17,1,0,Newark Firehouse,40.720989,-74.192892,11/17/2020
11,2020,11,29,1,0,Newark Firehouse,40.720989,-74.192892,11/29/2020
6,2020,12,2,1,0,Newark Firehouse,40.720989,-74.192892,12/2/2020
6,2020,12,5,1,0,Newark Firehouse,40.720989,-74.192892,12/5/2020
4,2020,12,14,1,0,Newark Firehouse,40.720989,-74.192892,12/14/2020
4,2020,12,17,1,0,Newark Firehouse,40.720989,-74.192892,12/17/2020
9,2020,12,26,1,0,Newark Firehouse,40.720989,-74.192892,12/26/2020
7,2020,12,29,1,0,Newark Firehouse,40.720989,-74.192892,12/29/2020
