DMean PM10,Year,Month,Day,PM-WEIGHT,Flag,Site Name,LAt,Lng,Date
20,2016,3,10,1,0,Millbrook School,35.856111,-78.574167,3/10/2016
15,2016,3,13,1,0,Millbrook School,35.856111,-78.574167,3/13/2016
15,2016,3,13,1,0,Millbrook School,35.856111,-78.574167,3/13/2016
17,2016,3,19,1,0,Millbrook School,35.856111,-78.574167,3/19/2016
17,2016,3,19,1,0,Millbrook School,35.856111,-78.574167,3/19/2016
13,2016,3,22,1,0,Millbrook School,35.856111,-78.574167,3/22/2016
21,2016,3,25,1,0,Millbrook School,35.856111,-78.574167,3/25/2016
20,2016,3,25,1,0,Millbrook School,35.856111,-78.574167,3/25/2016
9,2016,3,28,1,0,Millbrook School,35.856111,-78.574167,3/28/2016
15,2016,3,31,1,0,Millbrook School,35.856111,-78.574167,3/31/2016
15,2016,3,31,1,0,Millbrook School,35.856111,-78.574167,3/31/2016
7,2016,4,3,1,0,Millbrook School,35.856111,-78.574167,4/3/2016
10,2016,4,6,1,0,Millbrook School,35.856111,-78.574167,4/6/2016
10,2016,4,6,1,0,Millbrook School,35.856111,-78.574167,4/6/2016
7,2016,4,9,1,0,Millbrook School,35.856111,-78.574167,4/9/2016
8,2016,4,12,1,0,Millbrook School,35.856111,-78.574167,4/12/2016
9,2016,4,12,1,0,Millbrook School,35.856111,-78.574167,4/12/2016
16,2016,4,18,1,0,Millbrook School,35.856111,-78.574167,4/18/2016
16,2016,4,18,1,0,Millbrook School,35.856111,-78.574167,4/18/2016
22,2016,4,21,1,0,Millbrook School,35.856111,-78.574167,4/21/2016
9,2016,4,24,1,0,Millbrook School,35.856111,-78.574167,4/24/2016
9,2016,4,24,1,0,Millbrook School,35.856111,-78.574167,4/24/2016
20,2016,4,27,1,0,Millbrook School,35.856111,-78.574167,4/27/2016
10,2016,4,30,1,0,Millbrook School,35.856111,-78.574167,4/30/2016
13,2016,4,30,1,0,Millbrook School,35.856111,-78.574167,4/30/2016
10,2016,5,3,1,0,Millbrook School,35.856111,-78.574167,5/3/2016
4,2016,5,6,1,0,Millbrook School,35.856111,-78.574167,5/6/2016
4,2016,5,6,1,0,Millbrook School,35.856111,-78.574167,5/6/2016
18,2016,5,12,1,0,Millbrook School,35.856111,-78.574167,5/12/2016
18,2016,5,12,1,0,Millbrook School,35.856111,-78.574167,5/12/2016
6,2016,5,15,1,0,Millbrook School,35.856111,-78.574167,5/15/2016
7,2016,5,18,1,0,Millbrook School,35.856111,-78.574167,5/18/2016
7,2016,5,18,1,0,Millbrook School,35.856111,-78.574167,5/18/2016
5,2016,5,21,1,0,Millbrook School,35.856111,-78.574167,5/21/2016
11,2016,6,8,1,0,Millbrook School,35.856111,-78.574167,6/8/2016
19,2016,6,11,1,0,Millbrook School,35.856111,-78.574167,6/11/2016
19,2016,6,11,1,0,Millbrook School,35.856111,-78.574167,6/11/2016
17,2016,6,14,1,0,Millbrook School,35.856111,-78.574167,6/14/2016
8,2016,6,17,1,0,Millbrook School,35.856111,-78.574167,6/17/2016
8,2016,6,17,1,0,Millbrook School,35.856111,-78.574167,6/17/2016
12,2016,6,26,1,0,Millbrook School,35.856111,-78.574167,6/26/2016
15,2016,6,29,1,0,Millbrook School,35.856111,-78.574167,6/29/2016
14,2016,6,29,1,0,Millbrook School,35.856111,-78.574167,6/29/2016
12,2016,7,2,1,0,Millbrook School,35.856111,-78.574167,7/2/2016
14,2016,7,8,1,0,Millbrook School,35.856111,-78.574167,7/8/2016
15,2016,7,11,1,0,Millbrook School,35.856111,-78.574167,7/11/2016
29,2016,7,14,1,0,Millbrook School,35.856111,-78.574167,7/14/2016
29,2016,7,14,1,0,Millbrook School,35.856111,-78.574167,7/14/2016
18,2016,7,15,1,0,Millbrook School,35.856111,-78.574167,7/15/2016
10,2016,7,17,1,0,Millbrook School,35.856111,-78.574167,7/17/2016
10,2016,7,17,1,0,Millbrook School,35.856111,-78.574167,7/17/2016
12,2016,7,20,1,0,Millbrook School,35.856111,-78.574167,7/20/2016
16,2016,7,23,1,0,Millbrook School,35.856111,-78.574167,7/23/2016
16,2016,7,23,1,0,Millbrook School,35.856111,-78.574167,7/23/2016
17,2016,7,26,1,0,Millbrook School,35.856111,-78.574167,7/26/2016
12,2016,8,1,1,0,Millbrook School,35.856111,-78.574167,8/1/2016
12,2016,8,4,1,0,Millbrook School,35.856111,-78.574167,8/4/2016
12,2016,8,4,1,0,Millbrook School,35.856111,-78.574167,8/4/2016
18,2016,8,10,1,0,Millbrook School,35.856111,-78.574167,8/10/2016
19,2016,8,10,1,0,Millbrook School,35.856111,-78.574167,8/10/2016
11,2016,8,13,1,0,Millbrook School,35.856111,-78.574167,8/13/2016
11,2016,8,16,1,0,Millbrook School,35.856111,-78.574167,8/16/2016
10,2016,8,16,1,0,Millbrook School,35.856111,-78.574167,8/16/2016
11,2016,8,19,1,0,Millbrook School,35.856111,-78.574167,8/19/2016
10,2016,8,22,1,0,Millbrook School,35.856111,-78.574167,8/22/2016
10,2016,8,22,1,0,Millbrook School,35.856111,-78.574167,8/22/2016
18,2016,8,25,1,0,Millbrook School,35.856111,-78.574167,8/25/2016
19,2016,8,26,1,0,Millbrook School,35.856111,-78.574167,8/26/2016
16,2016,8,31,1,0,Millbrook School,35.856111,-78.574167,8/31/2016
