DMax Ozone,Year,Month,Day,OZONE-WEIGHT,Flag,Site Name,Lat,Lng,Date
0.04,2018,3,15,17,0,Long Beach (Hudson),33.8025,-118.22,3/15/2018
0.043,2018,3,27,17,0,Long Beach (Hudson),33.8025,-118.22,3/27/2018
0.042,2018,4,2,17,0,Long Beach (Hudson),33.8025,-118.22,4/2/2018
0.043,2018,4,8,17,0,Long Beach (Hudson),33.8025,-118.22,4/8/2018
0.063,2018,4,14,17,0,Long Beach (Hudson),33.8025,-118.22,4/14/2018
0.045,2018,4,20,17,0,Long Beach (Hudson),33.8025,-118.22,4/20/2018
0.04,2018,4,26,17,0,Long Beach (Hudson),33.8025,-118.22,4/26/2018
0.038,2018,5,2,17,0,Long Beach (Hudson),33.8025,-118.22,5/2/2018
0.04,2018,5,8,17,0,Long Beach (Hudson),33.8025,-118.22,5/8/2018
0.038,2018,5,14,17,0,Long Beach (Hudson),33.8025,-118.22,5/14/2018
0.04,2018,5,20,17,0,Long Beach (Hudson),33.8025,-118.22,5/20/2018
0.037,2018,5,26,17,0,Long Beach (Hudson),33.8025,-118.22,5/26/2018
0.041,2018,6,7,14,0,Long Beach (Hudson),33.8025,-118.22,6/7/2018
0.035,2018,6,13,17,0,Long Beach (Hudson),33.8025,-118.22,6/13/2018
0.038,2018,6,25,17,0,Long Beach (Hudson),33.8025,-118.22,6/25/2018
0.037,2018,7,1,17,0,Long Beach (Hudson),33.8025,-118.22,7/1/2018
0.031,2018,7,7,17,0,Long Beach (Hudson),33.8025,-118.22,7/7/2018
0.026,2018,7,13,17,0,Long Beach (Hudson),33.8025,-118.22,7/13/2018
0.029,2018,7,25,17,0,Long Beach (Hudson),33.8025,-118.22,7/25/2018
0.027,2018,7,31,17,0,Long Beach (Hudson),33.8025,-118.22,7/31/2018
0.046,2018,8,6,17,0,Long Beach (Hudson),33.8025,-118.22,8/6/2018
0.023,2018,8,12,17,0,Long Beach (Hudson),33.8025,-118.22,8/12/2018
0.034,2018,8,18,17,0,Long Beach (Hudson),33.8025,-118.22,8/18/2018
0.042,2018,8,24,17,0,Long Beach (Hudson),33.8025,-118.22,8/24/2018
0.032,2018,8,30,17,0,Long Beach (Hudson),33.8025,-118.22,8/30/2018
0.031,2018,9,11,17,0,Long Beach (Hudson),33.8025,-118.22,9/11/2018
0.033,2018,9,17,17,0,Long Beach (Hudson),33.8025,-118.22,9/17/2018
0.04,2018,9,23,17,0,Long Beach (Hudson),33.8025,-118.22,9/23/2018
0.037,2018,9,29,17,0,Long Beach (Hudson),33.8025,-118.22,9/29/2018
0.03,2018,10,5,17,0,Long Beach (Hudson),33.8025,-118.22,10/5/2018
0.032,2018,10,11,17,0,Long Beach (Hudson),33.8025,-118.22,10/11/2018
0.031,2018,10,17,17,0,Long Beach (Hudson),33.8025,-118.22,10/17/2018
0.036,2018,10,23,17,0,Long Beach (Hudson),33.8025,-118.22,10/23/2018
0.034,2018,10,29,17,0,Long Beach (Hudson),33.8025,-118.22,10/29/2018
0.022,2018,11,4,17,0,Long Beach (Hudson),33.8025,-118.22,11/4/2018
0.027,2018,11,10,17,0,Long Beach (Hudson),33.8025,-118.22,11/10/2018
0.018,2018,11,16,17,0,Long Beach (Hudson),33.8025,-118.22,11/16/2018
0.034,2018,11,22,17,0,Long Beach (Hudson),33.8025,-118.22,11/22/2018
0.033,2018,11,28,17,0,Long Beach (Hudson),33.8025,-118.22,11/28/2018
0.003,2018,12,10,17,0,Long Beach (Hudson),33.8025,-118.22,12/10/2018
0.028,2018,12,16,17,0,Long Beach (Hudson),33.8025,-118.22,12/16/2018
0.017,2018,12,22,17,0,Long Beach (Hudson),33.8025,-118.22,12/22/2018
0.027,2018,12,28,17,0,Long Beach (Hudson),33.8025,-118.22,12/28/2018
0.042,2018,2,13,17,0,LAX Hastings,33.95507,-118.43049,2/13/2018
0.045,2018,2,19,17,0,LAX Hastings,33.95507,-118.43049,2/19/2018
0.049,2018,2,25,17,0,LAX Hastings,33.95507,-118.43049,2/25/2018
0.038,2018,3,7,17,0,LAX Hastings,33.95507,-118.43049,3/7/2018
0.036,2018,3,9,17,0,LAX Hastings,33.95507,-118.43049,3/9/2018
0.045,2018,3,15,17,0,LAX Hastings,33.95507,-118.43049,3/15/2018
0.035,2018,3,21,17,0,LAX Hastings,33.95507,-118.43049,3/21/2018
0.05,2018,3,27,17,0,LAX Hastings,33.95507,-118.43049,3/27/2018
0.056,2018,5,8,17,0,LAX Hastings,33.95507,-118.43049,5/8/2018
0.043,2018,5,14,17,0,LAX Hastings,33.95507,-118.43049,5/14/2018
0.044,2018,5,20,17,0,LAX Hastings,33.95507,-118.43049,5/20/2018
0.038,2018,5,26,17,0,LAX Hastings,33.95507,-118.43049,5/26/2018
0.04,2018,6,1,17,0,LAX Hastings,33.95507,-118.43049,6/1/2018
0.045,2018,6,7,17,0,LAX Hastings,33.95507,-118.43049,6/7/2018
0.044,2018,6,13,17,0,LAX Hastings,33.95507,-118.43049,6/13/2018
0.042,2018,6,19,17,0,LAX Hastings,33.95507,-118.43049,6/19/2018
0.041,2018,6,25,17,0,LAX Hastings,33.95507,-118.43049,6/25/2018
0.039,2018,7,1,17,0,LAX Hastings,33.95507,-118.43049,7/1/2018
0.045,2018,7,7,17,0,LAX Hastings,33.95507,-118.43049,7/7/2018
0.029,2018,7,13,17,0,LAX Hastings,33.95507,-118.43049,7/13/2018
0.031,2018,7,19,17,0,LAX Hastings,33.95507,-118.43049,7/19/2018
0.045,2018,7,25,17,0,LAX Hastings,33.95507,-118.43049,7/25/2018
0.033,2018,7,31,17,0,LAX Hastings,33.95507,-118.43049,7/31/2018
0.042,2018,8,6,17,0,LAX Hastings,33.95507,-118.43049,8/6/2018
0.029,2018,8,12,17,0,LAX Hastings,33.95507,-118.43049,8/12/2018
0.041,2018,8,18,17,0,LAX Hastings,33.95507,-118.43049,8/18/2018
0.055,2018,8,24,17,0,LAX Hastings,33.95507,-118.43049,8/24/2018
0.042,2018,8,30,17,0,LAX Hastings,33.95507,-118.43049,8/30/2018
0.042,2018,9,5,17,0,LAX Hastings,33.95507,-118.43049,9/5/2018
0.048,2018,9,11,17,0,LAX Hastings,33.95507,-118.43049,9/11/2018
0.044,2018,9,29,17,0,LAX Hastings,33.95507,-118.43049,9/29/2018
0.036,2018,10,5,14,0,LAX Hastings,33.95507,-118.43049,10/5/2018
0.041,2018,10,11,17,0,LAX Hastings,33.95507,-118.43049,10/11/2018
0.037,2018,10,17,17,0,LAX Hastings,33.95507,-118.43049,10/17/2018
0.059,2018,10,29,17,0,LAX Hastings,33.95507,-118.43049,10/29/2018
0.049,2018,11,4,17,0,LAX Hastings,33.95507,-118.43049,11/4/2018
0.048,2018,11,10,17,0,LAX Hastings,33.95507,-118.43049,11/10/2018
0.03,2018,11,16,17,0,LAX Hastings,33.95507,-118.43049,11/16/2018
0.04,2018,11,22,17,0,LAX Hastings,33.95507,-118.43049,11/22/2018
0.041,2018,11,28,17,0,LAX Hastings,33.95507,-118.43049,11/28/2018
0.038,2018,12,4,17,0,LAX Hastings,33.95507,-118.43049,12/4/2018
0.018,2018,12,10,17,0,LAX Hastings,33.95507,-118.43049,12/10/2018
0.036,2018,12,16,17,0,LAX Hastings,33.95507,-118.43049,12/16/2018
0.027,2018,12,22,17,0,LAX Hastings,33.95507,-118.43049,12/22/2018
0.038,2018,12,28,17,0,LAX Hastings,33.95507,-118.43049,12/28/2018
0.022,2020,1,4,17,0,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
0.022,2020,1,4,17,0,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
0.022,2020,1,4,17,0,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
0.022,2020,1,4,17,0,Los Angeles-North Main Street,34.06659,-118.22688,1/4/2020
0.019,2020,1,10,17,0,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
0.019,2020,1,10,17,0,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
0.019,2020,1,10,17,0,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
0.019,2020,1,10,17,0,Los Angeles-North Main Street,34.06659,-118.22688,1/10/2020
0.039,2020,2,21,17,0,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
0.039,2020,2,21,17,0,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
0.039,2020,2,21,17,0,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
0.039,2020,2,21,17,0,Los Angeles-North Main Street,34.06659,-118.22688,2/21/2020
0.029,2020,2,27,17,0,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
0.029,2020,2,27,17,0,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
0.029,2020,2,27,17,0,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
0.029,2020,2,27,17,0,Los Angeles-North Main Street,34.06659,-118.22688,2/27/2020
0.03,2020,3,4,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
0.03,2020,3,4,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
0.03,2020,3,4,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
0.03,2020,3,4,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/4/2020
0.017,2020,3,10,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
0.017,2020,3,10,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
0.017,2020,3,10,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
0.017,2020,3,10,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/10/2020
0.028,2020,3,16,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
0.028,2020,3,16,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
0.028,2020,3,16,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
0.028,2020,3,16,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/16/2020
0.034,2020,3,22,17,0,Los Angeles-North Main Street,34.06659,-118.22688,3/22/2020
0.049,2020,7,2,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
0.049,2020,7,2,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
0.049,2020,7,2,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
0.049,2020,7,2,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/2/2020
0.051,2020,7,8,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
0.051,2020,7,8,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
0.051,2020,7,8,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
0.051,2020,7,8,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/8/2020
0.046,2020,7,14,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/14/2020
0.046,2020,7,14,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/14/2020
0.042,2020,7,20,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/20/2020
0.042,2020,7,20,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/20/2020
0.045,2020,7,26,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/26/2020
0.045,2020,7,26,17,0,Los Angeles-North Main Street,34.06659,-118.22688,7/26/2020
0.054,2020,8,1,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/1/2020
0.054,2020,8,1,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/1/2020
0.048,2020,8,7,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/7/2020
0.048,2020,8,7,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/7/2020
0.071,2020,8,15,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/15/2020
0.071,2020,8,15,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/15/2020
0.065,2020,8,19,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/19/2020
0.065,2020,8,19,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/19/2020
0.037,2020,8,25,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/25/2020
0.037,2020,8,25,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/25/2020
0.051,2020,8,31,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/31/2020
0.051,2020,8,31,17,0,Los Angeles-North Main Street,34.06659,-118.22688,8/31/2020
0.118,2020,9,6,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/6/2020
0.118,2020,9,6,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/6/2020
0.045,2020,9,12,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/12/2020
0.045,2020,9,12,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/12/2020
0.076,2020,9,18,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/18/2020
0.076,2020,9,18,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/18/2020
0.067,2020,9,24,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/24/2020
0.067,2020,9,24,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/24/2020
0.069,2020,9,30,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/30/2020
0.069,2020,9,30,17,0,Los Angeles-North Main Street,34.06659,-118.22688,9/30/2020
0.074,2020,10,6,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/6/2020
0.074,2020,10,6,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/6/2020
0.064,2020,10,12,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/12/2020
0.064,2020,10,12,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/12/2020
0.06,2020,10,18,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/18/2020
0.06,2020,10,18,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/18/2020
0.062,2020,10,28,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/28/2020
0.062,2020,10,28,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/28/2020
0.051,2020,10,30,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/30/2020
0.051,2020,10,30,17,0,Los Angeles-North Main Street,34.06659,-118.22688,10/30/2020
0.025,2020,11,5,13,0,Los Angeles-North Main Street,34.06659,-118.22688,11/5/2020
0.036,2020,11,11,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
0.036,2020,11,11,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
0.036,2020,11,11,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
0.036,2020,11,11,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/11/2020
0.037,2020,11,17,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
0.037,2020,11,17,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
0.037,2020,11,17,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
0.037,2020,11,17,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/17/2020
0.032,2020,11,23,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
0.032,2020,11,23,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
0.032,2020,11,23,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
0.032,2020,11,23,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/23/2020
0.042,2020,11,29,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
0.042,2020,11,29,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
0.042,2020,11,29,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
0.042,2020,11,29,17,0,Los Angeles-North Main Street,34.06659,-118.22688,11/29/2020
0.025,2020,12,5,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
0.025,2020,12,5,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
0.025,2020,12,5,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
0.025,2020,12,5,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/5/2020
0.037,2020,12,11,13,0,Los Angeles-North Main Street,34.06659,-118.22688,12/11/2020
0.037,2020,12,11,13,0,Los Angeles-North Main Street,34.06659,-118.22688,12/11/2020
0.026,2020,12,17,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/17/2020
0.026,2020,12,17,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/17/2020
0.016,2020,12,23,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/23/2020
0.016,2020,12,23,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/23/2020
0.029,2020,12,29,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
0.029,2020,12,29,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
0.029,2020,12,29,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
0.029,2020,12,29,17,0,Los Angeles-North Main Street,34.06659,-118.22688,12/29/2020
0.036,2020,1,4,17,0,LAX Hastings,33.95507,-118.43049,1/4/2020
0.022,2020,1,10,17,0,LAX Hastings,33.95507,-118.43049,1/10/2020
0.036,2020,1,16,17,0,LAX Hastings,33.95507,-118.43049,1/16/2020
0.033,2020,1,22,17,0,LAX Hastings,33.95507,-118.43049,1/22/2020
0.038,2020,1,28,17,0,LAX Hastings,33.95507,-118.43049,1/28/2020
0.038,2020,2,3,17,0,LAX Hastings,33.95507,-118.43049,2/3/2020
0.035,2020,2,9,17,0,LAX Hastings,33.95507,-118.43049,2/9/2020
0.045,2020,2,15,17,0,LAX Hastings,33.95507,-118.43049,2/15/2020
0.047,2020,2,21,17,0,LAX Hastings,33.95507,-118.43049,2/21/2020
0.04,2020,2,27,17,0,LAX Hastings,33.95507,-118.43049,2/27/2020
0.036,2020,3,4,17,0,LAX Hastings,33.95507,-118.43049,3/4/2020
0.028,2020,7,2,24,0,LAX Hastings,33.95507,-118.43049,7/2/2020
0.034,2020,7,8,17,0,LAX Hastings,33.95507,-118.43049,7/8/2020
0.034,2020,7,14,14,0,LAX Hastings,33.95507,-118.43049,7/14/2020
0.031,2020,7,20,17,0,LAX Hastings,33.95507,-118.43049,7/20/2020
0.03,2020,7,26,17,0,LAX Hastings,33.95507,-118.43049,7/26/2020
0.031,2020,8,1,17,0,LAX Hastings,33.95507,-118.43049,8/1/2020
0.034,2020,8,7,17,0,LAX Hastings,33.95507,-118.43049,8/7/2020
0.029,2020,8,19,17,0,LAX Hastings,33.95507,-118.43049,8/19/2020
0.034,2020,8,27,17,0,LAX Hastings,33.95507,-118.43049,8/27/2020
0.039,2020,8,31,17,0,LAX Hastings,33.95507,-118.43049,8/31/2020
0.074,2020,9,6,17,0,LAX Hastings,33.95507,-118.43049,9/6/2020
0.032,2020,9,12,17,0,LAX Hastings,33.95507,-118.43049,9/12/2020
0.046,2020,9,18,17,0,LAX Hastings,33.95507,-118.43049,9/18/2020
0.04,2020,9,24,17,0,LAX Hastings,33.95507,-118.43049,9/24/2020
0.048,2020,9,30,17,0,LAX Hastings,33.95507,-118.43049,9/30/2020
0.054,2020,10,6,17,0,LAX Hastings,33.95507,-118.43049,10/6/2020
0.043,2020,10,12,17,0,LAX Hastings,33.95507,-118.43049,10/12/2020
0.044,2020,10,18,17,0,LAX Hastings,33.95507,-118.43049,10/18/2020
0.032,2020,10,24,17,0,LAX Hastings,33.95507,-118.43049,10/24/2020
0.041,2020,10,30,17,0,LAX Hastings,33.95507,-118.43049,10/30/2020
0.035,2020,11,11,17,0,LAX Hastings,33.95507,-118.43049,11/11/2020
0.039,2020,11,17,15,0,LAX Hastings,33.95507,-118.43049,11/17/2020
0.027,2020,12,5,17,0,LAX Hastings,33.95507,-118.43049,12/5/2020
0.037,2020,12,11,18,0,LAX Hastings,33.95507,-118.43049,12/11/2020
0.031,2020,12,17,17,0,LAX Hastings,33.95507,-118.43049,12/17/2020
0.022,2020,12,23,17,0,LAX Hastings,33.95507,-118.43049,12/23/2020
0.03,2020,12,29,17,0,LAX Hastings,33.95507,-118.43049,12/29/2020
