year,month,day,weight,pollutant-name
2014,05,15,0,0.025
2014,05,15,0,0.025
2014,05,15,0,0.025
2014,05,15,0,0.025
2014,05,16,11,0.049
2014,05,16,11,0.049
2014,05,16,11,0.049
2014,05,16,11,0.049
2014,05,17,11,0.053
2014,05,17,11,0.053
2014,05,17,11,0.053
2014,05,17,11,0.053
2014,05,18,10,0.044
2014,05,18,10,0.044
2014,05,18,10,0.044
2014,05,18,10,0.044
2014,05,19,10,0.054
2014,05,19,10,0.054
2014,05,19,10,0.054
2014,05,19,10,0.054
2014,05,20,9,0.053
2014,05,20,9,0.053
2014,05,20,9,0.053
2014,05,20,9,0.053
2014,05,21,11,0.059
2014,05,21,11,0.059
2014,05,21,11,0.059
2014,05,21,11,0.059
2014,05,22,11,0.063
2014,05,22,11,0.063
2014,05,22,11,0.063
2014,05,22,11,0.063
2014,05,23,10,0.06
2014,05,23,10,0.06
2014,05,23,10,0.06
2014,05,23,10,0.06
2014,05,24,11,0.05
2014,05,24,11,0.05
2014,05,24,11,0.05
2014,05,24,11,0.05
2014,05,25,9,0.051
2014,05,25,9,0.051
2014,05,25,9,0.051
2014,05,25,9,0.051
2014,05,26,9,0.054
2014,05,26,9,0.054
2014,05,26,9,0.054
2014,05,26,9,0.054
2014,05,27,9,0.047
2014,05,27,9,0.047
2014,05,27,9,0.047
2014,05,27,9,0.047
2014,05,28,10,0.055
2014,05,28,10,0.055
2014,05,28,10,0.055
2014,05,28,10,0.055
2014,05,29,0,0.037
2014,05,29,0,0.037
2014,05,29,0,0.037
2014,05,29,0,0.037
2014,05,30,10,0.025
2014,05,30,10,0.025
2014,05,30,10,0.025
2014,05,30,10,0.025
2014,05,31,10,0.043
2014,05,31,10,0.043
2014,05,31,10,0.043
2014,05,31,10,0.043
2014,06,01,10,0.045
2014,06,01,10,0.045
2014,06,01,10,0.045
2014,06,01,10,0.045
2014,06,02,11,0.062
2014,06,02,11,0.062
2014,06,02,11,0.062
2014,06,02,11,0.062
2014,06,03,9,0.058
2014,06,03,9,0.058
2014,06,03,9,0.058
2014,06,03,9,0.058
2014,06,04,10,0.055
2014,06,04,10,0.055
2014,06,04,10,0.055
2014,06,04,10,0.055
2014,06,05,10,0.05
2014,06,05,10,0.05
2014,06,05,10,0.05
2014,06,05,10,0.05
2014,06,06,10,0.053
2014,06,06,10,0.053
2014,06,06,10,0.053
2014,06,06,10,0.053
2014,06,07,10,0.053
2014,06,07,10,0.053
2014,06,07,10,0.053
2014,06,07,10,0.053
2014,06,08,8,0.054
2014,06,08,8,0.054
2014,06,08,8,0.054
2014,06,08,8,0.054
2014,06,09,11,0.048
2014,06,09,11,0.048
2014,06,09,11,0.048
2014,06,09,11,0.048
2014,06,10,10,0.053
2014,06,10,10,0.053
2014,06,10,10,0.053
2014,06,10,10,0.053
2014,06,11,8,0.045
2014,06,11,8,0.045
2014,06,11,8,0.045
2014,06,11,8,0.045
2014,06,12,8,0.036
2014,06,12,8,0.036
2014,06,12,8,0.036
2014,06,12,8,0.036
2014,06,13,10,0.047
2014,06,13,10,0.047
2014,06,13,10,0.047
2014,06,13,10,0.047
2014,06,14,10,0.05
2014,06,14,10,0.05
2014,06,14,10,0.05
2014,06,14,10,0.05
2014,06,15,11,0.052
2014,06,15,11,0.052
2014,06,15,11,0.052
2014,06,15,11,0.052
2014,06,16,10,0.06
2014,06,16,10,0.06
2014,06,16,10,0.06
2014,06,16,10,0.06
2014,06,17,10,0.053
2014,06,17,10,0.053
2014,06,17,10,0.053
2014,06,17,10,0.053
2014,06,18,10,0.059
2014,06,18,10,0.059
2014,06,18,10,0.059
2014,06,18,10,0.059
2014,06,19,10,0.053
2014,06,19,10,0.053
2014,06,19,10,0.053
2014,06,19,10,0.053
2014,06,20,9,0.047
2014,06,20,9,0.047
2014,06,20,9,0.047
2014,06,20,9,0.047
2014,06,21,10,0.045
2014,06,21,10,0.045
2014,06,21,10,0.045
2014,06,21,10,0.045
2014,06,22,12,0.035
2014,06,22,12,0.035
2014,06,22,12,0.035
2014,06,22,12,0.035
2014,06,23,11,0.046
2014,06,23,11,0.046
2014,06,23,11,0.046
2014,06,23,11,0.046
2014,06,24,10,0.042
2014,06,24,10,0.042
2014,06,24,10,0.042
2014,06,24,10,0.042
2014,06,25,9,0.039
2014,06,25,9,0.039
2014,06,25,9,0.039
2014,06,25,9,0.039
2014,06,26,10,0.057
2014,06,26,10,0.057
2014,06,26,10,0.057
2014,06,26,10,0.057
2014,06,27,10,0.039
2014,06,27,10,0.039
2014,06,27,10,0.039
2014,06,27,10,0.039
2014,06,28,8,0.042
2014,06,28,8,0.042
2014,06,28,8,0.042
2014,06,28,8,0.042
2014,06,29,11,0.045
2014,06,29,11,0.045
2014,06,29,11,0.045
2014,06,29,11,0.045
2014,06,30,10,0.05
2014,06,30,10,0.05
2014,06,30,10,0.05
2014,06,30,10,0.05
2014,07,01,11,0.05
2014,07,01,11,0.05
2014,07,01,11,0.05
2014,07,01,11,0.05
2014,07,02,9,0.043
2014,07,02,9,0.043
2014,07,02,9,0.043
2014,07,02,9,0.043
2014,07,03,10,0.029
2014,07,03,10,0.029
2014,07,03,10,0.029
2014,07,03,10,0.029
2014,07,04,11,0.048
2014,07,04,11,0.048
2014,07,04,11,0.048
2014,07,04,11,0.048
2014,07,05,10,0.042
2014,07,05,10,0.042
2014,07,05,10,0.042
2014,07,05,10,0.042
2014,07,06,10,0.047
2014,07,06,10,0.047
2014,07,06,10,0.047
2014,07,06,10,0.047
2014,07,07,10,0.049
2014,07,07,10,0.049
2014,07,07,10,0.049
2014,07,07,10,0.049
2014,07,08,10,0.056
2014,07,08,10,0.056
2014,07,08,10,0.056
2014,07,08,10,0.056
2014,07,09,8,0.05
2014,07,09,8,0.05
2014,07,09,8,0.05
2014,07,09,8,0.05
2014,07,10,10,0.044
2014,07,10,10,0.044
2014,07,10,10,0.044
2014,07,10,10,0.044
2014,07,11,10,0.043
2014,07,11,10,0.043
2014,07,11,10,0.043
2014,07,11,10,0.043
2014,07,12,10,0.046
2014,07,12,10,0.046
2014,07,12,10,0.046
2014,07,12,10,0.046
2014,07,13,10,0.046
2014,07,13,10,0.046
2014,07,13,10,0.046
2014,07,13,10,0.046
2014,07,14,10,0.048
2014,07,14,10,0.048
2014,07,14,10,0.048
2014,07,14,10,0.048
2014,07,15,9,0.043
2014,07,15,9,0.043
2014,07,15,9,0.043
2014,07,15,9,0.043
2014,07,16,11,0.04
2014,07,16,11,0.04
2014,07,16,11,0.04
2014,07,16,11,0.04
2014,07,17,10,0.054
2014,07,17,10,0.054
2014,07,17,10,0.054
2014,07,17,10,0.054
2014,07,18,10,0.054
2014,07,18,10,0.054
2014,07,18,10,0.054
2014,07,18,10,0.054
2014,07,19,11,0.042
2014,07,19,11,0.042
2014,07,19,11,0.042
2014,07,19,11,0.042
2014,07,20,10,0.039
2014,07,20,10,0.039
2014,07,20,10,0.039
2014,07,20,10,0.039
2014,07,21,8,0.021
2014,07,21,8,0.021
2014,07,21,8,0.021
2014,07,21,8,0.021
2014,07,22,10,0.026
2014,07,22,10,0.026
2014,07,22,10,0.026
2014,07,22,10,0.026
2014,07,23,9,0.037
2014,07,23,9,0.037
2014,07,23,9,0.037
2014,07,23,9,0.037
2014,07,24,11,0.048
2014,07,24,11,0.048
2014,07,24,11,0.048
2014,07,24,11,0.048
2014,07,25,10,0.042
2014,07,25,10,0.042
2014,07,25,10,0.042
2014,07,25,10,0.042
2014,07,26,11,0.048
2014,07,26,11,0.048
2014,07,26,11,0.048
2014,07,26,11,0.048
2014,07,27,22,0.04
2014,07,27,22,0.04
2014,07,27,22,0.04
2014,07,27,22,0.04
2014,07,28,8,0.047
2014,07,28,8,0.047
2014,07,28,8,0.047
2014,07,28,8,0.047
2014,07,29,10,0.044
2014,07,29,10,0.044
2014,07,29,10,0.044
2014,07,29,10,0.044
2014,07,30,10,0.043
2014,07,30,10,0.043
2014,07,30,10,0.043
2014,07,30,10,0.043
2014,07,31,10,0.043
2014,07,31,10,0.043
2014,07,31,10,0.043
2014,07,31,10,0.043
2014,08,01,10,0.041
2014,08,01,10,0.041
2014,08,01,10,0.041
2014,08,01,10,0.041
2014,08,02,0,0.03
2014,08,02,0,0.03
2014,08,02,0,0.03
2014,08,02,0,0.03
2014,08,03,10,0.027
2014,08,03,10,0.027
2014,08,03,10,0.027
2014,08,03,10,0.027
2014,08,04,11,0.033
2014,08,04,11,0.033
2014,08,04,11,0.033
2014,08,04,11,0.033
2014,08,05,10,0.044
2014,08,05,10,0.044
2014,08,05,10,0.044
2014,08,05,10,0.044
2014,08,06,10,0.07
2014,08,06,10,0.07
2014,08,06,10,0.07
2014,08,06,10,0.07
2014,08,07,9,0.053
2014,08,07,9,0.053
2014,08,07,9,0.053
2014,08,07,9,0.053
2014,08,08,9,0.048
2014,08,08,9,0.048
2014,08,08,9,0.048
2014,08,08,9,0.048
2014,08,09,23,0.043
2014,08,09,23,0.043
2014,08,09,23,0.043
2014,08,09,23,0.043
2014,08,10,0,0.044
2014,08,10,0,0.044
2014,08,10,0,0.044
2014,08,10,0,0.044
2014,08,11,9,0.035
2014,08,11,9,0.035
2014,08,11,9,0.035
2014,08,11,9,0.035
2014,08,14,10,0.052
2014,08,14,10,0.052
2014,08,14,10,0.052
2014,08,14,10,0.052
2014,08,15,10,0.057
2014,08,15,10,0.057
2014,08,15,10,0.057
2014,08,15,10,0.057
2014,08,16,10,0.053
2014,08,16,10,0.053
2014,08,16,10,0.053
2014,08,16,10,0.053
2014,08,17,10,0.045
2014,08,17,10,0.045
2014,08,17,10,0.045
2014,08,17,10,0.045
2014,08,18,12,0.046
2014,08,18,12,0.046
2014,08,18,12,0.046
2014,08,18,12,0.046
2014,08,19,10,0.037
2014,08,19,10,0.037
2014,08,19,10,0.037
2014,08,19,10,0.037
2014,08,20,10,0.044
2014,08,20,10,0.044
2014,08,20,10,0.044
2014,08,20,10,0.044
2014,08,21,10,0.055
2014,08,21,10,0.055
2014,08,21,10,0.055
2014,08,21,10,0.055
2014,08,22,9,0.041
2014,08,22,9,0.041
2014,08,22,9,0.041
2014,08,22,9,0.041
2014,08,23,9,0.034
2014,08,23,9,0.034
2014,08,23,9,0.034
2014,08,23,9,0.034
2014,08,24,9,0.028
2014,08,24,9,0.028
2014,08,24,9,0.028
2014,08,24,9,0.028
2014,08,25,9,0.028
2014,08,25,9,0.028
2014,08,25,9,0.028
2014,08,25,9,0.028
2014,08,26,11,0.036
2014,08,26,11,0.036
2014,08,26,11,0.036
2014,08,26,11,0.036
2014,08,27,10,0.042
2014,08,27,10,0.042
2014,08,27,10,0.042
2014,08,27,10,0.042
2014,08,28,10,0.064
2014,08,28,10,0.064
2014,08,28,10,0.064
2014,08,28,10,0.064
2014,08,29,8,0.046
2014,08,29,8,0.046
2014,08,29,8,0.046
2014,08,29,8,0.046
2014,08,30,10,0.038
2014,08,30,10,0.038
2014,08,30,10,0.038
2014,08,30,10,0.038
2014,08,31,10,0.032
2014,08,31,10,0.032
2014,08,31,10,0.032
2014,08,31,10,0.032
2014,09,01,9,0.032
2014,09,01,9,0.032
2014,09,01,9,0.032
2014,09,01,9,0.032
2014,09,02,9,0.043
2014,09,02,9,0.043
2014,09,02,9,0.043
2014,09,02,9,0.043
2014,09,03,10,0.053
2014,09,03,10,0.053
2014,09,03,10,0.053
2014,09,03,10,0.053
2014,09,04,9,0.036
2014,09,04,9,0.036
2014,09,04,9,0.036
2014,09,04,9,0.036
2014,09,05,10,0.028
2014,09,05,10,0.028
2014,09,05,10,0.028
2014,09,05,10,0.028
2014,09,06,8,0.03
2014,09,06,8,0.03
2014,09,06,8,0.03
2014,09,06,8,0.03
2014,09,07,9,0.027
2014,09,07,9,0.027
2014,09,07,9,0.027
2014,09,07,9,0.027
2014,09,08,16,0.027
2014,09,08,16,0.027
2014,09,08,16,0.027
2014,09,08,16,0.027
2014,09,09,0,0.022
2014,09,09,0,0.022
2014,09,09,0,0.022
2014,09,09,0,0.022
2014,09,10,9,0.032
2014,09,10,9,0.032
2014,09,10,9,0.032
2014,09,10,9,0.032
2014,09,11,9,0.038
2014,09,11,9,0.038
2014,09,11,9,0.038
2014,09,11,9,0.038
2014,09,12,11,0.031
2014,09,12,11,0.031
2014,09,12,11,0.031
2014,09,12,11,0.031
2014,09,13,20,0.026
2014,09,13,20,0.026
2014,09,13,20,0.026
2014,09,13,20,0.026
2014,09,14,8,0.028
2014,09,14,8,0.028
2014,09,14,8,0.028
2014,09,14,8,0.028
2014,09,15,9,0.028
2014,09,15,9,0.028
2014,09,15,9,0.028
2014,09,15,9,0.028
2014,09,16,9,0.04
2014,09,16,9,0.04
2014,09,16,9,0.04
2014,09,16,9,0.04
2014,09,17,9,0.048
2014,09,17,9,0.048
2014,09,17,9,0.048
2014,09,17,9,0.048
2014,09,18,9,0.047
2014,09,18,9,0.047
2014,09,18,9,0.047
2014,09,18,9,0.047
2014,09,19,9,0.048
2014,09,19,9,0.048
2014,09,19,9,0.048
2014,09,19,9,0.048
2014,09,20,9,0.044
2014,09,20,9,0.044
2014,09,20,9,0.044
2014,09,20,9,0.044
2014,09,21,10,0.048
2014,09,21,10,0.048
2014,09,21,10,0.048
2014,09,21,10,0.048
2014,09,22,9,0.035
2014,09,22,9,0.035
2014,09,22,9,0.035
2014,09,22,9,0.035
2014,09,23,0,0.022
2014,09,23,0,0.022
2014,09,23,0,0.022
2014,09,23,0,0.022
2014,09,24,0,0.02
2014,09,24,0,0.02
2014,09,24,0,0.02
2014,09,24,0,0.02
2014,09,25,12,0.019
2014,09,25,12,0.019
2014,09,25,12,0.019
2014,09,25,12,0.019
2014,09,26,10,0.029
2014,09,26,10,0.029
2014,09,26,10,0.029
2014,09,26,10,0.029
2014,09,27,10,0.04
2014,09,27,10,0.04
2014,09,27,10,0.04
2014,09,27,10,0.04
2014,09,28,9,0.038
2014,09,28,9,0.038
2014,09,28,9,0.038
2014,09,28,9,0.038
2014,09,29,9,0.025
2014,09,29,9,0.025
2014,09,29,9,0.025
2014,09,29,9,0.025
2014,09,30,10,0.023
2014,09,30,10,0.023
2014,09,30,10,0.023
2014,09,30,10,0.023
2014,10,01,10,0.042
2014,10,01,10,0.042
2014,10,01,10,0.042
2014,10,01,10,0.042
2014,10,02,10,0.049
2014,10,02,10,0.049
2014,10,02,10,0.049
2014,10,02,10,0.049
2014,10,03,9,0.043
2014,10,03,9,0.043
2014,10,03,9,0.043
2014,10,03,9,0.043
2014,10,04,9,0.035
2014,10,04,9,0.035
2014,10,04,9,0.035
2014,10,04,9,0.035
2014,10,05,9,0.032
2014,10,05,9,0.032
2014,10,05,9,0.032
2014,10,05,9,0.032
2014,10,06,10,0.041
2014,10,06,10,0.041
2014,10,06,10,0.041
2014,10,06,10,0.041
2014,10,07,10,0.045
2014,10,07,10,0.045
2014,10,07,10,0.045
2014,10,07,10,0.045
2014,10,08,9,0.041
2014,10,08,9,0.041
2014,10,08,9,0.041
2014,10,08,9,0.041
2014,10,09,10,0.051
2014,10,09,10,0.051
2014,10,09,10,0.051
2014,10,09,10,0.051
2014,10,17,9,0.032
2014,10,17,9,0.032
2014,10,17,9,0.032
2014,10,17,9,0.032
2014,10,18,9,0.042
2014,10,18,9,0.042
2014,10,18,9,0.042
2014,10,18,9,0.042
2014,10,19,9,0.03
2014,10,19,9,0.03
2014,10,19,9,0.03
2014,10,19,9,0.03
2014,10,20,9,0.036
2014,10,20,9,0.036
2014,10,20,9,0.036
2014,10,20,9,0.036
2014,10,21,9,0.04
2014,10,21,9,0.04
2014,10,21,9,0.04
2014,10,21,9,0.04
2014,10,22,11,0.027
2014,10,22,11,0.027
2014,10,22,11,0.027
2014,10,22,11,0.027
2014,10,23,10,0.037
2014,10,23,10,0.037
2014,10,23,10,0.037
2014,10,23,10,0.037
2014,10,24,9,0.034
2014,10,24,9,0.034
2014,10,24,9,0.034
2014,10,24,9,0.034
2014,10,25,9,0.04
2014,10,25,9,0.04
2014,10,25,9,0.04
2014,10,25,9,0.04
2014,10,26,9,0.047
2014,10,26,9,0.047
2014,10,26,9,0.047
2014,10,26,9,0.047
2014,10,27,9,0.035
2014,10,27,9,0.035
2014,10,27,9,0.035
2014,10,27,9,0.035
2014,10,28,10,0.045
2014,10,28,10,0.045
2014,10,28,10,0.045
2014,10,28,10,0.045
2014,10,29,9,0.039
2014,10,29,9,0.039
2014,10,29,9,0.039
2014,10,29,9,0.039
2014,10,30,10,0.038
2014,10,30,10,0.038
2014,10,30,10,0.038
2014,10,30,10,0.038
2014,10,31,10,0.031
2014,10,31,10,0.031
2014,10,31,10,0.031
2014,10,31,10,0.031
2014,11,01,23,0.024
2014,11,01,23,0.024
2014,11,01,23,0.024
2014,11,01,23,0.024
2014,11,02,9,0.035
2014,11,02,9,0.035
2014,11,02,9,0.035
2014,11,02,9,0.035
2014,11,03,9,0.035
2014,11,03,9,0.035
2014,11,08,9,0.03
2014,11,08,9,0.03
2014,11,08,9,0.03
2014,11,08,9,0.03
2014,11,09,9,0.027
2014,11,09,9,0.027
2014,11,09,9,0.027
2014,11,09,9,0.027
2014,11,10,9,0.034
2014,11,10,9,0.034
2014,11,13,0,0.02
2014,11,13,0,0.02
2014,11,13,0,0.02
2014,11,13,0,0.02
2014,11,14,10,0.022
2014,11,14,10,0.022
2014,11,14,10,0.022
2014,11,14,10,0.022
2014,11,15,8,0.034
2014,11,15,8,0.034
2014,11,19,9,0.032
2014,11,19,9,0.032
2014,11,19,9,0.032
2014,11,19,9,0.032
2014,11,20,9,0.038
2014,11,20,9,0.038
2014,11,20,9,0.038
2014,11,20,9,0.038
2014,11,21,9,0.036
2014,11,21,9,0.036
2014,11,21,9,0.036
2014,11,21,9,0.036
2014,11,22,9,0.034
2014,11,22,9,0.034
2014,11,22,9,0.034
2014,11,22,9,0.034
2014,11,23,20,0.029
2014,11,23,20,0.029
2014,11,23,20,0.029
2014,11,23,20,0.029
2014,11,24,8,0.025
2014,11,24,8,0.025
2014,11,24,8,0.025
2014,11,24,8,0.025
2014,11,25,0,0.021
2014,11,25,0,0.021
2014,11,25,0,0.021
2014,11,25,0,0.021
2014,11,26,6,0.026
2014,11,26,6,0.026
2014,11,26,6,0.026
2014,11,26,6,0.026
2014,11,27,12,0.027
2014,11,27,12,0.027
2014,11,27,12,0.027
2014,11,27,12,0.027
2014,11,28,9,0.026
2014,11,28,9,0.026
2014,11,28,9,0.026
2014,11,28,9,0.026
2014,11,29,9,0.03
2014,11,29,9,0.03
2014,11,29,9,0.03
2014,11,29,9,0.03
2014,11,30,9,0.032
2014,11,30,9,0.032
2014,11,30,9,0.032
2014,11,30,9,0.032
2014,12,01,9,0.03
2014,12,01,9,0.03
2014,12,01,9,0.03
2014,12,01,9,0.03
2014,12,02,9,0.023
2014,12,02,9,0.023
2014,12,02,9,0.023
2014,12,02,9,0.023
2014,12,03,10,0.011
2014,12,03,10,0.011
2014,12,03,10,0.011
2014,12,03,10,0.011
2014,12,04,10,0.026
2014,12,04,10,0.026
2014,12,04,10,0.026
2014,12,04,10,0.026
2014,12,05,8,0.02
2014,12,05,8,0.02
2014,12,05,8,0.02
2014,12,05,8,0.02
2014,12,06,23,0.015
2014,12,06,23,0.015
2014,12,06,23,0.015
2014,12,06,23,0.015
2014,12,07,10,0.033
2014,12,07,10,0.033
2014,12,07,10,0.033
2014,12,07,10,0.033
2014,12,08,8,0.028
2014,12,08,8,0.028
2014,12,08,8,0.028
2014,12,08,8,0.028
2014,12,09,13,0.022
2014,12,09,13,0.022
2014,12,09,13,0.022
2014,12,09,13,0.022
2014,12,10,13,0.023
2014,12,10,13,0.023
2014,12,10,13,0.023
2014,12,10,13,0.023
2014,12,11,9,0.026
2014,12,11,9,0.026
2014,12,11,9,0.026
2014,12,11,9,0.026
2014,12,12,9,0.032
2014,12,12,9,0.032
2014,12,12,9,0.032
2014,12,12,9,0.032
2014,12,13,9,0.033
2014,12,13,9,0.033
2014,12,13,9,0.033
2014,12,13,9,0.033
2014,12,14,9,0.03
2014,12,14,9,0.03
2014,12,14,9,0.03
2014,12,14,9,0.03
2014,12,15,9,0.029
2014,12,15,9,0.029
2014,12,15,9,0.029
2014,12,15,9,0.029
2014,12,16,22,0.017
2014,12,16,22,0.017
2014,12,16,22,0.017
2014,12,16,22,0.017
2014,12,17,9,0.027
2014,12,17,9,0.027
2014,12,17,9,0.027
2014,12,17,9,0.027
2014,12,18,9,0.024
2014,12,18,9,0.024
2014,12,18,9,0.024
2014,12,18,9,0.024
2014,12,19,9,0.027
2014,12,19,9,0.027
2014,12,19,9,0.027
2014,12,19,9,0.027
2014,12,20,7,0.01
2014,12,20,7,0.01
2014,12,20,7,0.01
2014,12,20,7,0.01
2014,12,21,12,0.021
2014,12,21,12,0.021
2014,12,21,12,0.021
2014,12,21,12,0.021
2014,12,22,0,0.018
2014,12,22,0,0.018
2014,12,22,0,0.018
2014,12,22,0,0.018
2014,12,23,0,0.009
2014,12,23,0,0.009
2014,12,23,0,0.009
2014,12,23,0,0.009
2014,12,24,23,0.022
2014,12,24,23,0.022
2014,12,24,23,0.022
2014,12,24,23,0.022
2014,12,25,8,0.03
2014,12,25,8,0.03
2014,12,25,8,0.03
2014,12,25,8,0.03
2014,12,26,9,0.022
2014,12,26,9,0.022
2014,12,26,9,0.022
2014,12,26,9,0.022
2014,12,27,10,0.028
2014,12,27,10,0.028
2014,12,27,10,0.028
2014,12,27,10,0.028
2014,12,28,7,0.024
2014,12,28,7,0.024
2014,12,28,7,0.024
2014,12,28,7,0.024
2014,12,29,23,0.017
2014,12,29,23,0.017
2014,12,29,23,0.017
2014,12,29,23,0.017
2014,12,30,0,0.018
2014,12,30,0,0.018
2014,12,30,0,0.018
2014,12,30,0,0.018
2014,12,31,10,0.029
2014,12,31,10,0.029
2014,12,31,10,0.029
2014,12,31,10,0.029
2015,01,01,10,0.029
2015,01,01,10,0.029
2015,01,01,10,0.029
2015,01,01,10,0.029
2015,01,02,10,0.019
2015,01,02,10,0.019
2015,01,02,10,0.019
2015,01,02,10,0.019
2015,01,03,9,0.021
2015,01,03,9,0.021
2015,01,03,9,0.021
2015,01,03,9,0.021
2015,01,04,20,0.028
2015,01,04,20,0.028
2015,01,04,20,0.028
2015,01,04,20,0.028
2015,01,05,9,0.031
2015,01,05,9,0.031
2015,01,05,9,0.031
2015,01,05,9,0.031
2015,01,06,10,0.029
2015,01,06,10,0.029
2015,01,06,10,0.029
2015,01,06,10,0.029
2015,01,07,14,0.033
2015,01,07,14,0.033
2015,01,07,14,0.033
2015,01,07,14,0.033
2015,01,08,0,0.03
2015,01,08,0,0.03
2015,01,08,0,0.03
2015,01,08,0,0.03
2015,01,09,9,0.032
2015,01,09,9,0.032
2015,01,09,9,0.032
2015,01,09,9,0.032
2015,01,10,9,0.034
2015,01,10,9,0.034
2015,01,10,9,0.034
2015,01,10,9,0.034
2015,01,11,10,0.033
2015,01,11,10,0.033
2015,01,11,10,0.033
2015,01,11,10,0.033
2015,01,12,0,0.022
2015,01,12,0,0.022
2015,01,12,0,0.022
2015,01,12,0,0.022
2015,01,13,22,0.024
2015,01,13,22,0.024
2015,01,13,22,0.024
2015,01,13,22,0.024
2015,01,14,0,0.023
2015,01,14,0,0.023
2015,01,14,0,0.023
2015,01,14,0,0.023
2015,01,16,8,0.034
2015,01,16,8,0.034
2015,01,16,8,0.034
2015,01,16,8,0.034
2015,01,17,10,0.029
2015,01,17,10,0.029
2015,01,17,10,0.029
2015,01,17,10,0.029
2015,01,18,12,0.037
2015,01,18,12,0.037
2015,01,18,12,0.037
2015,01,18,12,0.037
2015,01,19,10,0.036
2015,01,19,10,0.036
2015,01,19,10,0.036
2015,01,19,10,0.036
2015,01,20,10,0.033
2015,01,20,10,0.033
2015,01,20,10,0.033
2015,01,20,10,0.033
2015,01,21,9,0.028
2015,01,21,9,0.028
2015,01,21,9,0.028
2015,01,21,9,0.028
2015,01,22,11,0.031
2015,01,22,11,0.031
2015,01,22,11,0.031
2015,01,22,11,0.031
2015,01,23,0,0.017
2015,01,23,0,0.017
2015,01,23,0,0.017
2015,01,23,0,0.017
2015,01,24,22,0.025
2015,01,24,22,0.025
2015,01,24,22,0.025
2015,01,24,22,0.025
2015,01,25,10,0.033
2015,01,25,10,0.033
2015,01,25,10,0.033
2015,01,25,10,0.033
2015,01,26,10,0.031
2015,01,26,10,0.031
2015,01,26,10,0.031
2015,01,26,10,0.031
2015,01,27,10,0.032
2015,01,27,10,0.032
2015,01,27,10,0.032
2015,01,27,10,0.032
2015,01,29,9,0.028
2015,01,29,9,0.028
2015,01,29,9,0.028
2015,01,29,9,0.028
2015,01,30,14,0.033
2015,01,30,14,0.033
2015,01,30,14,0.033
2015,01,30,14,0.033
2015,01,31,9,0.039
2015,01,31,9,0.039
2015,01,31,9,0.039
2015,01,31,9,0.039
2015,02,01,19,0.038
2015,02,01,19,0.038
2015,02,01,19,0.038
2015,02,01,19,0.038
2015,02,02,19,0.032
2015,02,02,19,0.032
2015,02,02,19,0.032
2015,02,02,19,0.032
2015,02,03,8,0.033
2015,02,03,8,0.033
2015,02,03,8,0.033
2015,02,03,8,0.033
2015,02,04,10,0.032
2015,02,04,10,0.032
2015,02,04,10,0.032
2015,02,04,10,0.032
2015,02,05,13,0.035
2015,02,05,13,0.035
2015,02,05,13,0.035
2015,02,05,13,0.035
2015,02,06,9,0.029
2015,02,06,9,0.029
2015,02,06,9,0.029
2015,02,06,9,0.029
2015,02,07,12,0.042
2015,02,07,12,0.042
2015,02,07,12,0.042
2015,02,07,12,0.042
2015,02,08,10,0.046
2015,02,08,10,0.046
2015,02,08,10,0.046
2015,02,08,10,0.046
2015,02,09,10,0.032
2015,02,09,10,0.032
2015,02,09,10,0.032
2015,02,09,10,0.032
2015,02,10,20,0.03
2015,02,10,20,0.03
2015,02,10,20,0.03
2015,02,10,20,0.03
2015,02,11,9,0.037
2015,02,11,9,0.037
2015,02,11,9,0.037
2015,02,11,9,0.037
2015,02,12,10,0.032
2015,02,12,10,0.032
2015,02,12,10,0.032
2015,02,12,10,0.032
2015,02,13,8,0.038
2015,02,13,8,0.038
2015,02,13,8,0.038
2015,02,13,8,0.038
2015,02,14,13,0.04
2015,02,14,13,0.04
2015,02,14,13,0.04
2015,02,14,13,0.04
2015,02,15,12,0.04
