Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/22/2018,AQS,481410037,1,0.003,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
12/28/2018,AQS,481410037,1,0.002,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/2/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/8/2018,AQS,481411021,1,0.005,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/14/2018,AQS,481411021,1,0.007,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/20/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/26/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/1/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/7/2018,AQS,481411021,1,0.005,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/13/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/19/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/25/2018,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/3/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/9/2018,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
