,Site Name,Date,DMean PM10,PM_UNITS,PM10 AQI,PM-WEIGHT,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone Units,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 Units,SO2 AQI,SO2-WEIGHT,DMax CO,CO Units,CO AQI,CO-WEIGHT
172,Laramie County Mobile,11/20/2018,7.0,ug/m3 SC,6.0,1.0,41.08536,-104.52277,15.8,ppb,14.0,23.0,0.043,ppm,40.0,17.0,0.4,ppb,0.0,20.0,,,,
173,Laramie County Mobile,11/21/2018,12.0,ug/m3 SC,11.0,1.0,41.08536,-104.52277,9.9,ppb,8.0,23.0,0.045,ppm,42.0,17.0,0.3,ppb,0.0,22.0,,,,
174,Laramie County Mobile,11/22/2018,8.0,ug/m3 SC,7.0,1.0,41.08536,-104.52277,6.6,ppb,6.0,23.0,0.044,ppm,41.0,17.0,0.5,ppb,0.0,23.0,,,,
175,Laramie County Mobile,11/23/2018,17.0,ug/m3 SC,16.0,1.0,41.08536,-104.52277,9.2,ppb,8.0,24.0,0.042,ppm,39.0,17.0,0.6,ppb,0.0,24.0,,,,
176,Laramie County Mobile,11/24/2018,6.0,ug/m3 SC,6.0,1.0,41.08536,-104.52277,5.5,ppb,5.0,22.0,0.039,ppm,36.0,17.0,0.3,ppb,0.0,19.0,,,,
177,Laramie County Mobile,11/25/2018,5.0,ug/m3 SC,5.0,1.0,41.08536,-104.52277,9.3,ppb,8.0,24.0,0.04,ppm,37.0,17.0,,,,,,,,
178,Laramie County Mobile,11/26/2018,11.0,ug/m3 SC,10.0,1.0,41.08536,-104.52277,17.1,ppb,16.0,23.0,0.039,ppm,36.0,17.0,,,,,,,,
179,Laramie County Mobile,11/27/2018,11.0,ug/m3 SC,10.0,1.0,41.08536,-104.52277,5.4,ppb,5.0,23.0,0.045,ppm,42.0,17.0,,,,,,,,
180,Laramie County Mobile,11/28/2018,13.0,ug/m3 SC,12.0,1.0,41.08536,-104.52277,9.3,ppb,8.0,23.0,0.043,ppm,40.0,17.0,,,,,,,,
181,Laramie County Mobile,11/29/2018,5.0,ug/m3 SC,5.0,1.0,41.08536,-104.52277,5.6,ppb,5.0,24.0,0.038,ppm,35.0,17.0,,,,,,,,
182,Laramie County Mobile,11/30/2018,4.0,ug/m3 SC,4.0,1.0,41.08536,-104.52277,10.3,ppb,9.0,22.0,0.034,ppm,31.0,17.0,,,,,,,,
183,Laramie County Mobile,12/1/2018,4.0,ug/m3 SC,4.0,1.0,41.08536,-104.52277,6.2,ppb,6.0,24.0,0.033,ppm,31.0,17.0,,,,,,,,
184,Laramie County Mobile,12/2/2018,4.0,ug/m3 SC,4.0,1.0,41.08536,-104.52277,10.2,ppb,9.0,23.0,0.035,ppm,32.0,17.0,,,,,,,,
185,Laramie County Mobile,12/3/2018,4.0,ug/m3 SC,4.0,1.0,41.08536,-104.52277,6.6,ppb,6.0,23.0,0.035,ppm,32.0,17.0,,,,,,,,
186,Laramie County Mobile,12/4/2018,7.0,ug/m3 SC,6.0,1.0,41.08536,-104.52277,18.0,ppb,17.0,23.0,0.038,ppm,35.0,17.0,,,,,,,,
187,Laramie County Mobile,12/5/2018,9.0,ug/m3 SC,8.0,1.0,41.08536,-104.52277,4.7,ppb,4.0,24.0,0.043,ppm,40.0,17.0,,,,,,,,
188,Laramie County Mobile,12/6/2018,7.0,ug/m3 SC,6.0,1.0,41.08536,-104.52277,12.7,ppb,11.0,20.0,0.036,ppm,33.0,17.0,,,,,,,,
189,Laramie County Mobile,12/7/2018,12.0,ug/m3 SC,11.0,1.0,41.08536,-104.52277,28.0,ppb,26.0,24.0,0.038,ppm,35.0,17.0,,,,,,,,
190,Laramie County Mobile,12/8/2018,10.0,ug/m3 SC,9.0,1.0,41.08536,-104.52277,16.9,ppb,15.0,23.0,0.042,ppm,39.0,17.0,,,,,,,,
191,Laramie County Mobile,12/9/2018,5.0,ug/m3 SC,5.0,1.0,41.08536,-104.52277,11.1,ppb,10.0,23.0,0.043,ppm,40.0,17.0,,,,,,,,
192,Laramie County Mobile,12/10/2018,18.0,ug/m3 SC,17.0,1.0,41.08536,-104.52277,14.3,ppb,13.0,23.0,0.043,ppm,40.0,17.0,,,,,,,,
193,Laramie County Mobile,12/11/2018,16.0,ug/m3 SC,15.0,1.0,41.08536,-104.52277,10.7,ppb,9.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
194,Laramie County Mobile,12/12/2018,11.0,ug/m3 SC,10.0,1.0,41.08536,-104.52277,8.2,ppb,8.0,22.0,0.041,ppm,38.0,17.0,,,,,,,,
195,Laramie County Mobile,12/13/2018,14.0,ug/m3 SC,13.0,1.0,41.08536,-104.52277,9.9,ppb,8.0,24.0,0.041,ppm,38.0,17.0,0.5,ppb,0.0,24.0,,,,
196,Laramie County Mobile,12/14/2018,26.0,ug/m3 SC,24.0,1.0,41.08536,-104.52277,17.6,ppb,16.0,23.0,0.036,ppm,33.0,17.0,0.6,ppb,0.0,23.0,,,,
197,Laramie County Mobile,12/15/2018,21.0,ug/m3 SC,19.0,1.0,41.08536,-104.52277,29.2,ppb,27.0,23.0,0.042,ppm,39.0,17.0,0.7,ppb,0.0,22.0,,,,
198,Laramie County Mobile,12/16/2018,23.0,ug/m3 SC,21.0,1.0,41.08536,-104.52277,10.4,ppb,9.0,23.0,0.041,ppm,38.0,17.0,0.8,ppb,0.0,21.0,,,,
199,Laramie County Mobile,12/17/2018,38.0,ug/m3 SC,35.0,1.0,41.08536,-104.52277,19.2,ppb,18.0,24.0,0.042,ppm,39.0,17.0,0.8,ppb,0.0,21.0,,,,
200,Laramie County Mobile,12/18/2018,21.0,ug/m3 SC,19.0,1.0,41.08536,-104.52277,10.5,ppb,9.0,22.0,0.042,ppm,39.0,17.0,0.5,ppb,0.0,21.0,,,,
201,Laramie County Mobile,12/19/2018,13.0,ug/m3 SC,12.0,1.0,41.08536,-104.52277,3.1,ppb,3.0,24.0,0.041,ppm,38.0,17.0,0.5,ppb,0.0,24.0,,,,
202,Laramie County Mobile,12/20/2018,15.0,ug/m3 SC,14.0,1.0,41.08536,-104.52277,15.9,ppb,14.0,23.0,0.04,ppm,37.0,17.0,0.5,ppb,0.0,23.0,,,,
203,Laramie County Mobile,12/21/2018,14.0,ug/m3 SC,13.0,1.0,41.08536,-104.52277,5.5,ppb,5.0,23.0,0.043,ppm,40.0,17.0,0.5,ppb,0.0,22.0,,,,
204,Laramie County Mobile,12/22/2018,6.0,ug/m3 SC,6.0,1.0,41.08536,-104.52277,8.9,ppb,8.0,23.0,0.039,ppm,36.0,17.0,0.4,ppb,0.0,23.0,,,,
205,Laramie County Mobile,12/23/2018,3.0,ug/m3 SC,3.0,1.0,41.08536,-104.52277,4.6,ppb,4.0,24.0,0.041,ppm,38.0,17.0,0.4,ppb,0.0,24.0,,,,
206,Laramie County Mobile,12/24/2018,2.0,ug/m3 SC,2.0,1.0,41.08536,-104.52277,8.4,ppb,8.0,22.0,0.041,ppm,38.0,17.0,0.6,ppb,0.0,21.0,,,,
207,Laramie County Mobile,12/25/2018,5.0,ug/m3 SC,5.0,1.0,41.08536,-104.52277,4.4,ppb,4.0,24.0,0.039,ppm,36.0,17.0,0.8,ppb,0.0,24.0,,,,
208,Laramie County Mobile,12/26/2018,5.0,ug/m3 SC,5.0,1.0,41.08536,-104.52277,5.6,ppb,5.0,23.0,0.028,ppm,26.0,17.0,0.5,ppb,0.0,23.0,,,,
209,Laramie County Mobile,12/27/2018,6.0,ug/m3 SC,6.0,1.0,41.08536,-104.52277,7.0,ppb,7.0,23.0,0.037,ppm,34.0,17.0,0.6,ppb,0.0,22.0,,,,
210,Laramie County Mobile,12/28/2018,12.0,ug/m3 SC,11.0,1.0,41.08536,-104.52277,9.3,ppb,8.0,23.0,0.034,ppm,31.0,17.0,1.3,ppb,1.0,23.0,,,,
211,Laramie County Mobile,12/29/2018,15.0,ug/m3 SC,14.0,1.0,41.08536,-104.52277,10.7,ppb,9.0,24.0,0.036,ppm,33.0,17.0,0.5,ppb,0.0,24.0,,,,
212,Laramie County Mobile,12/30/2018,6.0,ug/m3 SC,6.0,1.0,41.08536,-104.52277,2.9,ppb,2.0,21.0,0.042,ppm,39.0,17.0,0.4,ppb,0.0,21.0,,,,
213,Laramie County Mobile,12/31/2018,15.0,ug/m3 SC,14.0,1.0,41.08536,-104.52277,4.4,ppb,4.0,24.0,,,,,0.9,ppb,0.0,20.0,,,,
214,Cheyenne NCore,1/1/2018,15.0,ug/m3 SC,14.0,1.0,41.18222711,-104.7783342,29.0,ppb,27.0,23.0,0.036,ppm,33.0,17.0,0.5,ppb,0.0,22.0,0.2,ppm,2.0,18.0
215,Cheyenne NCore,1/2/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,5.6,ppb,5.0,23.0,0.046,ppm,43.0,17.0,0.4,ppb,0.0,23.0,0.2,ppm,2.0,24.0
216,Cheyenne NCore,1/3/2018,13.0,ug/m3 SC,12.0,1.0,41.18222711,-104.7783342,25.8,ppb,24.0,23.0,0.039,ppm,36.0,17.0,0.2,ppb,0.0,23.0,0.2,ppm,2.0,24.0
217,Cheyenne NCore,1/4/2018,14.0,ug/m3 SC,13.0,1.0,41.18222711,-104.7783342,28.7,ppb,26.0,23.0,0.037,ppm,34.0,17.0,0.2,ppb,0.0,23.0,0.2,ppm,2.0,24.0
218,Cheyenne NCore,1/5/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,23.3,ppb,22.0,23.0,0.037,ppm,34.0,17.0,0.6,ppb,0.0,23.0,0.2,ppm,2.0,24.0
219,Cheyenne NCore,1/6/2018,7.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,19.9,ppb,18.0,23.0,0.034,ppm,31.0,17.0,0.3,ppb,0.0,23.0,0.2,ppm,2.0,24.0
220,Cheyenne NCore,1/7/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,21.6,ppb,20.0,22.0,0.039,ppm,36.0,17.0,0.2,ppb,0.0,22.0,0.2,ppm,2.0,24.0
221,Cheyenne NCore,1/8/2018,9.0,ug/m3 SC,8.0,1.0,41.18222711,-104.7783342,33.0,ppb,31.0,23.0,0.043,ppm,40.0,17.0,0.4,ppb,0.0,23.0,0.2,ppm,2.0,24.0
222,Cheyenne NCore,1/9/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,15.4,ppb,14.0,23.0,0.035,ppm,32.0,17.0,0.6,ppb,0.0,23.0,0.1,ppm,1.0,24.0
223,Cheyenne NCore,1/10/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,11.6,ppb,10.0,23.0,0.031,ppm,29.0,17.0,0.5,ppb,0.0,23.0,0.1,ppm,1.0,24.0
224,Cheyenne NCore,1/11/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,15.6,ppb,14.0,23.0,0.041,ppm,38.0,17.0,0.3,ppb,0.0,23.0,0.1,ppm,1.0,24.0
225,Cheyenne NCore,1/12/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,21.3,ppb,20.0,23.0,0.034,ppm,31.0,17.0,0.4,ppb,0.0,23.0,0.2,ppm,2.0,24.0
226,Cheyenne NCore,1/13/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,9.8,ppb,8.0,23.0,0.042,ppm,39.0,17.0,0.1,ppb,0.0,23.0,0.2,ppm,2.0,24.0
227,Cheyenne NCore,1/14/2018,3.0,ug/m3 SC,3.0,1.0,41.18222711,-104.7783342,3.7,ppb,3.0,22.0,0.04,ppm,37.0,17.0,0.0,ppb,0.0,21.0,0.1,ppm,1.0,24.0
228,Cheyenne NCore,1/15/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,10.3,ppb,9.0,23.0,0.042,ppm,39.0,17.0,0.3,ppb,0.0,22.0,0.1,ppm,1.0,24.0
229,Cheyenne NCore,1/16/2018,13.0,ug/m3 SC,12.0,1.0,41.18222711,-104.7783342,30.8,ppb,28.0,23.0,0.034,ppm,31.0,17.0,0.7,ppb,0.0,23.0,0.3,ppm,3.0,24.0
230,Cheyenne NCore,1/17/2018,9.0,ug/m3 SC,8.0,1.0,41.18222711,-104.7783342,31.7,ppb,29.0,23.0,0.041,ppm,38.0,17.0,0.4,ppb,0.0,23.0,0.3,ppm,3.0,24.0
231,Cheyenne NCore,1/18/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,23.2,ppb,22.0,22.0,0.039,ppm,36.0,17.0,0.3,ppb,0.0,22.0,0.2,ppm,2.0,24.0
232,Cheyenne NCore,1/19/2018,7.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,20.5,ppb,19.0,23.0,0.036,ppm,33.0,17.0,0.5,ppb,0.0,23.0,0.1,ppm,1.0,24.0
233,Cheyenne NCore,1/20/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,19.8,ppb,18.0,23.0,0.036,ppm,33.0,17.0,0.6,ppb,0.0,23.0,0.2,ppm,2.0,24.0
234,Cheyenne NCore,1/21/2018,2.0,ug/m3 SC,2.0,1.0,41.18222711,-104.7783342,1.3,ppb,1.0,20.0,,,,,0.5,ppb,0.0,18.0,0.1,ppm,1.0,21.0
235,Cheyenne NCore,1/22/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,3.2,ppb,3.0,23.0,,,,,,,,,,,,
236,Cheyenne NCore,1/23/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,15.0,ppb,14.0,23.0,0.041,ppm,38.0,17.0,0.2,ppb,0.0,23.0,0.2,ppm,2.0,24.0
237,Cheyenne NCore,1/24/2018,8.0,ug/m3 SC,7.0,1.0,41.18222711,-104.7783342,26.1,ppb,25.0,23.0,0.044,ppm,41.0,17.0,0.2,ppb,0.0,23.0,0.2,ppm,2.0,24.0
238,Cheyenne NCore,1/25/2018,15.0,ug/m3 SC,14.0,1.0,41.18222711,-104.7783342,32.2,ppb,30.0,23.0,0.039,ppm,36.0,17.0,0.9,ppb,0.0,23.0,0.2,ppm,2.0,24.0
239,Cheyenne NCore,1/26/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,3.1,ppb,3.0,23.0,0.041,ppm,38.0,17.0,0.5,ppb,0.0,23.0,0.1,ppm,1.0,24.0
240,Cheyenne NCore,1/27/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,3.5,ppb,3.0,23.0,0.043,ppm,40.0,17.0,0.1,ppb,0.0,23.0,0.1,ppm,1.0,24.0
241,Cheyenne NCore,1/28/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,16.6,ppb,15.0,22.0,0.038,ppm,35.0,17.0,0.4,ppb,0.0,21.0,0.1,ppm,1.0,24.0
242,Cheyenne NCore,1/29/2018,7.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,6.8,ppb,6.0,23.0,0.04,ppm,37.0,17.0,0.1,ppb,0.0,23.0,0.1,ppm,1.0,24.0
243,Cheyenne NCore,1/30/2018,8.0,ug/m3 SC,7.0,1.0,41.18222711,-104.7783342,2.9,ppb,2.0,23.0,0.041,ppm,38.0,17.0,0.3,ppb,0.0,23.0,0.1,ppm,1.0,24.0
244,Cheyenne NCore,1/31/2018,3.0,ug/m3 SC,3.0,1.0,41.18222711,-104.7783342,8.4,ppb,8.0,23.0,0.041,ppm,38.0,17.0,0.2,ppb,0.0,23.0,0.1,ppm,1.0,24.0
245,Cheyenne NCore,2/1/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,13.1,ppb,12.0,23.0,0.039,ppm,36.0,17.0,0.3,ppb,0.0,20.0,0.2,ppm,2.0,24.0
246,Cheyenne NCore,2/2/2018,8.0,ug/m3 SC,7.0,1.0,41.18222711,-104.7783342,18.6,ppb,17.0,23.0,,,,,,,,,0.2,ppm,2.0,24.0
247,Cheyenne NCore,2/3/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,5.5,ppb,5.0,23.0,0.045,ppm,42.0,14.0,0.3,ppb,0.0,19.0,0.1,ppm,1.0,24.0
248,Cheyenne NCore,2/4/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,9.6,ppb,8.0,22.0,0.036,ppm,33.0,17.0,0.8,ppb,0.0,20.0,0.2,ppm,2.0,24.0
249,Cheyenne NCore,2/5/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,5.1,ppb,5.0,23.0,0.033,ppm,31.0,17.0,0.4,ppb,0.0,22.0,0.2,ppm,2.0,24.0
250,Cheyenne NCore,2/6/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,19.5,ppb,18.0,23.0,,,,,,,,,0.2,ppm,2.0,24.0
251,Cheyenne NCore,2/7/2018,7.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,10.5,ppb,9.0,23.0,,,,,0.1,ppb,0.0,18.0,0.2,ppm,2.0,24.0
252,Cheyenne NCore,2/8/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,1.1,ppb,1.0,23.0,0.039,ppm,36.0,17.0,0.1,ppb,0.0,21.0,0.1,ppm,1.0,24.0
253,Cheyenne NCore,2/9/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,5.2,ppb,5.0,23.0,0.03,ppm,28.0,17.0,0.3,ppb,0.0,23.0,0.2,ppm,2.0,24.0
254,Cheyenne NCore,2/10/2018,7.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,6.3,ppb,6.0,23.0,0.031,ppm,29.0,17.0,0.4,ppb,0.0,23.0,0.2,ppm,2.0,24.0
255,Cheyenne NCore,2/11/2018,7.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,27.1,ppb,25.0,22.0,0.042,ppm,39.0,14.0,0.2,ppb,0.0,18.0,0.2,ppm,2.0,24.0
256,Cheyenne NCore,2/12/2018,8.0,ug/m3 SC,7.0,1.0,41.18222711,-104.7783342,13.1,ppb,12.0,23.0,0.036,ppm,33.0,17.0,0.2,ppb,0.0,22.0,0.2,ppm,2.0,24.0
257,Cheyenne NCore,2/13/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,18.8,ppb,17.0,23.0,,,,,,,,,0.2,ppm,2.0,24.0
258,Cheyenne NCore,2/14/2018,8.0,ug/m3 SC,7.0,1.0,41.18222711,-104.7783342,2.6,ppb,2.0,23.0,0.042,ppm,39.0,17.0,0.2,ppb,0.0,23.0,0.1,ppm,1.0,24.0
259,Cheyenne NCore,2/15/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,2.8,ppb,2.0,23.0,0.044,ppm,41.0,17.0,0.3,ppb,0.0,23.0,0.1,ppm,1.0,24.0
260,Cheyenne NCore,2/16/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,17.8,ppb,16.0,23.0,0.048,ppm,44.0,17.0,1.6,ppb,1.0,23.0,0.2,ppm,2.0,24.0
261,Cheyenne NCore,2/17/2018,8.0,ug/m3 SC,7.0,1.0,41.18222711,-104.7783342,15.4,ppb,14.0,23.0,0.044,ppm,41.0,17.0,0.6,ppb,0.0,23.0,0.2,ppm,2.0,24.0
262,Cheyenne NCore,2/18/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,10.2,ppb,9.0,22.0,0.046,ppm,43.0,17.0,1.3,ppb,1.0,21.0,0.2,ppm,2.0,24.0
263,Cheyenne NCore,2/19/2018,3.0,ug/m3 SC,3.0,1.0,41.18222711,-104.7783342,2.4,ppb,2.0,23.0,0.039,ppm,36.0,17.0,0.4,ppb,0.0,22.0,0.1,ppm,1.0,24.0
264,Cheyenne NCore,2/20/2018,11.0,ug/m3 SC,10.0,1.0,41.18222711,-104.7783342,39.7,ppb,37.0,23.0,0.036,ppm,33.0,17.0,4.9,ppb,6.0,23.0,0.3,ppm,3.0,24.0
265,Cheyenne NCore,2/21/2018,19.0,ug/m3 SC,18.0,1.0,41.18222711,-104.7783342,27.7,ppb,25.0,23.0,0.042,ppm,39.0,17.0,4.4,ppb,6.0,23.0,0.3,ppm,3.0,24.0
266,Cheyenne NCore,2/22/2018,15.0,ug/m3 SC,14.0,1.0,41.18222711,-104.7783342,29.8,ppb,27.0,22.0,0.038,ppm,35.0,17.0,1.1,ppb,1.0,22.0,0.3,ppm,3.0,24.0
267,Cheyenne NCore,2/23/2018,21.0,ug/m3 SC,19.0,1.0,41.18222711,-104.7783342,18.4,ppb,17.0,23.0,0.046,ppm,43.0,17.0,0.4,ppb,0.0,23.0,0.2,ppm,2.0,24.0
268,Cheyenne NCore,2/24/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,6.4,ppb,6.0,23.0,0.044,ppm,41.0,17.0,0.3,ppb,0.0,23.0,0.2,ppm,2.0,24.0
269,Cheyenne NCore,2/25/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,3.9,ppb,3.0,22.0,0.045,ppm,42.0,17.0,0.2,ppb,0.0,22.0,0.1,ppm,1.0,24.0
270,Cheyenne NCore,2/26/2018,11.0,ug/m3 SC,10.0,1.0,41.18222711,-104.7783342,18.6,ppb,17.0,23.0,0.046,ppm,43.0,17.0,0.4,ppb,0.0,23.0,0.2,ppm,2.0,24.0
271,Cheyenne NCore,2/27/2018,11.0,ug/m3 SC,10.0,1.0,41.18222711,-104.7783342,10.7,ppb,9.0,23.0,0.047,ppm,44.0,17.0,0.3,ppb,0.0,23.0,0.2,ppm,2.0,24.0
272,Cheyenne NCore,2/28/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,13.5,ppb,12.0,23.0,0.047,ppm,44.0,17.0,0.4,ppb,0.0,23.0,0.2,ppm,2.0,24.0
273,Cheyenne NCore,3/1/2018,16.0,ug/m3 SC,15.0,1.0,41.18222711,-104.7783342,28.5,ppb,26.0,23.0,0.047,ppm,44.0,17.0,0.7,ppb,0.0,23.0,0.2,ppm,2.0,24.0
274,Cheyenne NCore,3/2/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,15.2,ppb,14.0,23.0,0.042,ppm,39.0,17.0,0.3,ppb,0.0,23.0,0.2,ppm,2.0,24.0
275,Cheyenne NCore,3/3/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,14.1,ppb,13.0,23.0,0.045,ppm,42.0,17.0,0.5,ppb,0.0,23.0,0.2,ppm,2.0,24.0
276,Cheyenne NCore,3/4/2018,12.0,ug/m3 SC,11.0,1.0,41.18222711,-104.7783342,10.1,ppb,9.0,22.0,0.049,ppm,45.0,17.0,0.6,ppb,0.0,22.0,0.2,ppm,2.0,24.0
277,Cheyenne NCore,3/5/2018,12.0,ug/m3 SC,11.0,1.0,41.18222711,-104.7783342,1.0,ppb,1.0,23.0,0.044,ppm,41.0,17.0,0.1,ppb,0.0,23.0,0.1,ppm,1.0,24.0
278,Cheyenne NCore,3/6/2018,8.0,ug/m3 SC,7.0,1.0,41.18222711,-104.7783342,6.7,ppb,6.0,23.0,0.044,ppm,41.0,17.0,0.0,ppb,0.0,23.0,0.1,ppm,1.0,24.0
279,Cheyenne NCore,3/7/2018,11.0,ug/m3 SC,10.0,1.0,41.18222711,-104.7783342,20.5,ppb,19.0,23.0,0.049,ppm,45.0,17.0,-0.1,ppb,0.0,23.0,0.2,ppm,2.0,24.0
280,Cheyenne NCore,3/8/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,,,,,0.048,ppm,44.0,17.0,0.0,ppb,0.0,23.0,0.2,ppm,2.0,24.0
281,Cheyenne NCore,3/9/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,,,,,0.047,ppm,44.0,17.0,0.1,ppb,0.0,23.0,0.1,ppm,1.0,24.0
282,Cheyenne NCore,3/10/2018,5.0,ug/m3 SC,5.0,1.0,41.18222711,-104.7783342,,,,,0.047,ppm,44.0,17.0,,,,,0.1,ppm,1.0,24.0
283,Cheyenne NCore,3/11/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,,,,,0.051,ppm,47.0,17.0,,,,,0.2,ppm,2.0,24.0
284,Cheyenne NCore,3/12/2018,16.0,ug/m3 SC,15.0,1.0,41.18222711,-104.7783342,,,,,0.047,ppm,44.0,17.0,,,,,0.2,ppm,2.0,24.0
285,Cheyenne NCore,3/13/2018,18.0,ug/m3 SC,17.0,1.0,41.18222711,-104.7783342,,,,,0.048,ppm,44.0,17.0,,,,,0.2,ppm,2.0,24.0
286,Cheyenne NCore,3/14/2018,16.0,ug/m3 SC,15.0,1.0,41.18222711,-104.7783342,,,,,0.052,ppm,48.0,17.0,,,,,0.2,ppm,2.0,24.0
287,Cheyenne NCore,3/15/2018,14.0,ug/m3 SC,13.0,1.0,41.18222711,-104.7783342,,,,,0.046,ppm,43.0,17.0,,,,,0.2,ppm,2.0,24.0
288,Cheyenne NCore,3/23/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,5.4,ppb,5.0,18.0,,,,,0.5,ppb,0.0,18.0,,,,
289,Cheyenne NCore,3/24/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,7.9,ppb,7.0,23.0,0.047,ppm,44.0,17.0,0.4,ppb,0.0,23.0,0.1,ppm,1.0,24.0
290,Cheyenne NCore,3/25/2018,8.0,ug/m3 SC,7.0,1.0,41.18222711,-104.7783342,21.8,ppb,20.0,22.0,0.043,ppm,40.0,17.0,0.9,ppb,0.0,21.0,0.1,ppm,1.0,24.0
291,Cheyenne NCore,3/26/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,12.0,ppb,11.0,23.0,0.048,ppm,44.0,17.0,0.3,ppb,0.0,22.0,0.2,ppm,2.0,24.0
292,Cheyenne NCore,3/27/2018,9.0,ug/m3 SC,8.0,1.0,41.18222711,-104.7783342,11.3,ppb,10.0,23.0,0.05,ppm,46.0,17.0,0.3,ppb,0.0,23.0,0.2,ppm,2.0,24.0
293,Cheyenne NCore,3/28/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,2.8,ppb,2.0,23.0,0.041,ppm,38.0,17.0,0.3,ppb,0.0,23.0,0.2,ppm,2.0,24.0
294,Cheyenne NCore,3/29/2018,4.0,ug/m3 SC,4.0,1.0,41.18222711,-104.7783342,30.5,ppb,28.0,23.0,0.047,ppm,44.0,17.0,0.2,ppb,0.0,23.0,0.2,ppm,2.0,24.0
295,Cheyenne NCore,3/30/2018,7.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,17.8,ppb,16.0,23.0,0.048,ppm,44.0,17.0,0.4,ppb,0.0,23.0,0.2,ppm,2.0,24.0
296,Cheyenne NCore,3/31/2018,6.0,ug/m3 SC,6.0,1.0,41.18222711,-104.7783342,4.0,ppb,4.0,23.0,0.034,ppm,31.0,17.0,0.1,ppb,0.0,23.0,0.1,ppm,1.0,24.0
297,Cheyenne NCore,4/1/2018,10.0,ug/m3 SC,9.0,1.0,41.18222711,-104.7783342,8.0,ppb,8.0,22.0,0.038,ppm,35.0,17.0,0.4,ppb,0.0,22.0,0.2,ppm,2.0,24.0
298,Cheyenne NCore,4/2/2018,11.0,ug/m3 SC,10.0,1.0,41.18222711,-104.7783342,28.2,ppb,26.0,23.0,0.056,ppm,54.0,17.0,1.6,ppb,1.0,23.0,0.2,ppm,2.0,24.0
