Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/4/2018,AQS,481410037,1,33.1,ppb,31,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/5/2018,AQS,481410037,1,37.3,ppb,35,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/6/2018,AQS,481410037,1,24,ppb,23,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/7/2018,AQS,481410037,1,46.3,ppb,43,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/8/2018,AQS,481410037,1,50.8,ppb,47,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/9/2018,AQS,481410037,1,42.2,ppb,40,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/10/2018,AQS,481410037,1,12.1,ppb,11,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/11/2018,AQS,481410037,1,8.6,ppb,8,El Paso UTEP,20,83,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/12/2018,AQS,481410037,1,38.2,ppb,36,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/14/2018,AQS,481410037,1,41.2,ppb,39,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/15/2018,AQS,481410037,1,26.5,ppb,25,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/16/2018,AQS,481410037,1,17.4,ppb,16,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/17/2018,AQS,481410037,1,28.9,ppb,26,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/18/2018,AQS,481410037,1,34.8,ppb,32,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/19/2018,AQS,481410037,1,24.5,ppb,23,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/20/2018,AQS,481410037,1,11.3,ppb,10,El Paso UTEP,18,75,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/21/2018,AQS,481410037,1,31.8,ppb,29,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/22/2018,AQS,481410037,1,30.6,ppb,28,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/23/2018,AQS,481410037,1,40.4,ppb,38,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/24/2018,AQS,481410037,1,18.6,ppb,17,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/25/2018,AQS,481410037,1,25.4,ppb,24,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/26/2018,AQS,481410037,1,45.8,ppb,42,El Paso UTEP,23,96,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/27/2018,AQS,481410037,1,61.2,ppb,58,El Paso UTEP,22,92,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/28/2018,AQS,481410037,1,11.3,ppb,10,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/1/2018,AQS,481410037,1,51.9,ppb,48,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/2/2018,AQS,481410037,1,47.7,ppb,44,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/3/2018,AQS,481410037,1,43.3,ppb,41,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/4/2018,AQS,481410037,1,14.8,ppb,13,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/5/2018,AQS,481410037,1,47.5,ppb,44,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/6/2018,AQS,481410037,1,28,ppb,26,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/7/2018,AQS,481410037,1,55.9,ppb,52,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/8/2018,AQS,481410037,1,37.9,ppb,35,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/9/2018,AQS,481410037,1,25.4,ppb,24,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/10/2018,AQS,481410037,1,10.5,ppb,9,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/11/2018,AQS,481410037,1,5.7,ppb,5,El Paso UTEP,20,83,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/13/2018,AQS,481410037,1,39.2,ppb,37,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/14/2018,AQS,481410037,1,28.7,ppb,26,El Paso UTEP,19,79,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/15/2018,AQS,481410037,1,22.6,ppb,21,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/16/2018,AQS,481410037,1,46.8,ppb,43,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
3/17/2018,AQS,481410037,1,30.3,ppb,28,El Paso UTEP,24,100,42602,Nitrogen dioxide (NO2),21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
