Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/23/2018,AQS,481410029,1,13,ug/m3 SC,12,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
9/29/2018,AQS,481410029,1,12,ug/m3 SC,11,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/5/2018,AQS,481410029,1,21,ug/m3 SC,19,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/11/2018,AQS,481410029,1,15,ug/m3 SC,14,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/17/2018,AQS,481410029,1,2,ug/m3 SC,2,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/23/2018,AQS,481410029,1,5,ug/m3 SC,5,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/29/2018,AQS,481410029,1,20,ug/m3 SC,19,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/4/2018,AQS,481410029,1,20,ug/m3 SC,19,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/10/2018,AQS,481410029,1,13,ug/m3 SC,12,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/16/2018,AQS,481410029,1,57,ug/m3 SC,52,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/22/2018,AQS,481410029,1,30,ug/m3 SC,28,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/28/2018,AQS,481410029,1,39,ug/m3 SC,36,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/4/2018,AQS,481410029,1,12,ug/m3 SC,11,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
