Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/26/2018,AQS,340030006,1,0.05,ppm,46,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
4/27/2018,AQS,340030006,1,0.037,ppm,34,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
4/28/2018,AQS,340030006,1,0.054,ppm,50,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
4/29/2018,AQS,340030006,1,0.036,ppm,33,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
4/30/2018,AQS,340030006,1,0.04,ppm,37,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/1/2018,AQS,340030006,1,0.067,ppm,90,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/2/2018,AQS,340030006,1,0.071,ppm,101,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/3/2018,AQS,340030006,1,0.063,ppm,77,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/4/2018,AQS,340030006,1,0.056,ppm,54,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/5/2018,AQS,340030006,1,0.056,ppm,54,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/6/2018,AQS,340030006,1,0.045,ppm,42,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/7/2018,AQS,340030006,1,0.049,ppm,45,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/8/2018,AQS,340030006,1,0.051,ppm,47,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/9/2018,AQS,340030006,1,0.05,ppm,46,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/10/2018,AQS,340030006,1,0.031,ppm,29,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/11/2018,AQS,340030006,1,0.049,ppm,45,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/12/2018,AQS,340030006,1,0.027,ppm,25,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/13/2018,AQS,340030006,1,0.029,ppm,27,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/14/2018,AQS,340030006,1,0.028,ppm,26,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/15/2018,AQS,340030006,1,0.056,ppm,54,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/16/2018,AQS,340030006,1,0.031,ppm,29,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/17/2018,AQS,340030006,1,0.025,ppm,23,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/18/2018,AQS,340030006,1,0.038,ppm,35,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/19/2018,AQS,340030006,1,0.027,ppm,25,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/20/2018,AQS,340030006,1,0.037,ppm,34,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
5/21/2018,AQS,340030006,1,0.053,ppm,49,Leonia,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.870436,-73.991994
