Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/7/2016,AQS,481410055,1,0.005,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
1/13/2016,AQS,481410055,1,0.013,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
1/19/2016,AQS,481410055,1,0.007,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
1/31/2016,AQS,481410055,1,0.005,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
2/6/2016,AQS,481410055,1,0.01,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
2/12/2016,AQS,481410055,1,0.013,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
2/18/2016,AQS,481410055,1,0.009,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
2/24/2016,AQS,481410055,1,0.006,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
3/1/2016,AQS,481410055,1,0.008,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
3/7/2016,AQS,481410055,1,0.008,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
3/13/2016,AQS,481410055,1,0.006,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
3/19/2016,AQS,481410055,1,0.004,ug/m3 LC,.,Ascarate Park SE,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.746775,-106.402806
