Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/5/2020,AQS,530330010,1,0.024,ppm,22,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/6/2020,AQS,530330010,1,0.027,ppm,25,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/7/2020,AQS,530330010,1,0.026,ppm,24,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/8/2020,AQS,530330010,1,0.029,ppm,27,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/9/2020,AQS,530330010,1,0.014,ppm,13,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/10/2020,AQS,530330010,1,0.022,ppm,20,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/11/2020,AQS,530330010,1,0.027,ppm,25,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/12/2020,AQS,530330010,1,0.022,ppm,20,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/13/2020,AQS,530330010,1,0.026,ppm,24,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/14/2020,AQS,530330010,1,0.028,ppm,26,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/15/2020,AQS,530330010,1,0.021,ppm,19,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/16/2020,AQS,530330010,1,0.028,ppm,26,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/17/2020,AQS,530330010,1,0.034,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/18/2020,AQS,530330010,1,0.036,ppm,33,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/19/2020,AQS,530330010,1,0.039,ppm,36,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/20/2020,AQS,530330010,1,0.022,ppm,20,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/21/2020,AQS,530330010,1,0.03,ppm,28,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/22/2020,AQS,530330010,1,0.043,ppm,40,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/23/2020,AQS,530330010,1,0.04,ppm,37,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/24/2020,AQS,530330010,1,0.024,ppm,22,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
6/25/2020,AQS,530330010,1,0.034,ppm,31,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),17,100,44201,Ozone,42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.5525,-122.064722
