Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/29/2016,AQS,530330080,1,26.5,ppb,25,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
7/30/2016,AQS,530330080,1,16.8,ppb,15,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
7/31/2016,AQS,530330080,1,28.6,ppb,26,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/1/2016,AQS,530330080,1,30.9,ppb,28,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/2/2016,AQS,530330080,1,11.9,ppb,10,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/3/2016,AQS,530330080,1,12.3,ppb,11,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/4/2016,AQS,530330080,1,15.9,ppb,14,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/5/2016,AQS,530330080,1,19.3,ppb,18,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/6/2016,AQS,530330080,1,29.2,ppb,27,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/7/2016,AQS,530330080,1,11.6,ppb,10,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/8/2016,AQS,530330080,1,15.8,ppb,14,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/9/2016,AQS,530330080,1,8.8,ppb,8,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/10/2016,AQS,530330080,1,22.7,ppb,21,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/11/2016,AQS,530330080,1,26.2,ppb,25,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/12/2016,AQS,530330080,1,49,ppb,46,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/13/2016,AQS,530330080,1,39.9,ppb,37,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/14/2016,AQS,530330080,1,16.6,ppb,15,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/15/2016,AQS,530330080,1,31,ppb,29,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/16/2016,AQS,530330080,1,24.4,ppb,23,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/17/2016,AQS,530330080,1,30.3,ppb,28,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/18/2016,AQS,530330080,1,28.1,ppb,26,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/19/2016,AQS,530330080,1,44.3,ppb,42,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/20/2016,AQS,530330080,1,55.3,ppb,52,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/21/2016,AQS,530330080,1,36.8,ppb,34,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/22/2016,AQS,530330080,1,27.3,ppb,25,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/23/2016,AQS,530330080,1,34.2,ppb,32,SEATTLE - BEACON HILL,19,79,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/24/2016,AQS,530330080,1,11.9,ppb,10,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/25/2016,AQS,530330080,1,39.7,ppb,37,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/26/2016,AQS,530330080,1,57.6,ppb,54,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/27/2016,AQS,530330080,1,21,ppb,20,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/28/2016,AQS,530330080,1,28.3,ppb,26,SEATTLE - BEACON HILL,22,92,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/29/2016,AQS,530330080,1,34.1,ppb,32,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/30/2016,AQS,530330080,1,13.2,ppb,12,SEATTLE - BEACON HILL,21,88,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
8/31/2016,AQS,530330080,1,17.9,ppb,16,SEATTLE - BEACON HILL,24,100,42602,Nitrogen dioxide (NO2),42660,"Seattle-Tacoma-Bellevue, WA",53,Washington,33,King,47.568236,-122.308628
