PM10 AQI,DMean PM10,PM-WEIGHT,Year,Month,Day,Site Name,LAt,Lng,Date
20,22,1,2018,4,12,Millbrook School,35.856111,-78.574167,4/12/2018
19,21,1,2018,4,13,Millbrook School,35.856111,-78.574167,4/13/2018
21,23,1,2018,4,13,Millbrook School,35.856111,-78.574167,4/13/2018
21,23,1,2018,4,14,Millbrook School,35.856111,-78.574167,4/14/2018
24,26,1,2018,4,14,Millbrook School,35.856111,-78.574167,4/14/2018
19,20,1,2018,4,15,Millbrook School,35.856111,-78.574167,4/15/2018
19,21,1,2018,4,15,Millbrook School,35.856111,-78.574167,4/15/2018
10,11,1,2018,4,16,Millbrook School,35.856111,-78.574167,4/16/2018
8,9,1,2018,4,16,Millbrook School,35.856111,-78.574167,4/16/2018
7,8,1,2018,4,17,Millbrook School,35.856111,-78.574167,4/17/2018
9,10,1,2018,4,17,Millbrook School,35.856111,-78.574167,4/17/2018
20,22,1,2018,4,18,Millbrook School,35.856111,-78.574167,4/18/2018
22,24,1,2018,4,18,Millbrook School,35.856111,-78.574167,4/18/2018
20,22,1,2018,4,19,Millbrook School,35.856111,-78.574167,4/19/2018
19,21,1,2018,4,19,Millbrook School,35.856111,-78.574167,4/19/2018
8,9,1,2018,4,20,Millbrook School,35.856111,-78.574167,4/20/2018
10,11,1,2018,4,20,Millbrook School,35.856111,-78.574167,4/20/2018
13,14,1,2018,4,21,Millbrook School,35.856111,-78.574167,4/21/2018
14,15,1,2018,4,21,Millbrook School,35.856111,-78.574167,4/21/2018
12,13,1,2018,4,22,Millbrook School,35.856111,-78.574167,4/22/2018
12,13,1,2018,4,22,Millbrook School,35.856111,-78.574167,4/22/2018
16,17,1,2018,4,23,Millbrook School,35.856111,-78.574167,4/23/2018
13,14,1,2018,4,23,Millbrook School,35.856111,-78.574167,4/23/2018
6,6,1,2018,4,24,Millbrook School,35.856111,-78.574167,4/24/2018
8,9,1,2018,4,24,Millbrook School,35.856111,-78.574167,4/24/2018
13,14,1,2018,4,25,Millbrook School,35.856111,-78.574167,4/25/2018
14,15,1,2018,4,25,Millbrook School,35.856111,-78.574167,4/25/2018
11,12,1,2018,4,26,Millbrook School,35.856111,-78.574167,4/26/2018
9,10,1,2018,4,26,Millbrook School,35.856111,-78.574167,4/26/2018
10,11,1,2018,4,27,Millbrook School,35.856111,-78.574167,4/27/2018
9,10,1,2018,4,27,Millbrook School,35.856111,-78.574167,4/27/2018
18,19,1,2018,4,28,Millbrook School,35.856111,-78.574167,4/28/2018
17,18,1,2018,4,28,Millbrook School,35.856111,-78.574167,4/28/2018
17,18,1,2018,4,29,Millbrook School,35.856111,-78.574167,4/29/2018
9,10,1,2018,4,29,Millbrook School,35.856111,-78.574167,4/29/2018
16,17,1,2018,4,30,Millbrook School,35.856111,-78.574167,4/30/2018
13,14,1,2018,4,30,Millbrook School,35.856111,-78.574167,4/30/2018
18,19,1,2018,5,1,Millbrook School,35.856111,-78.574167,5/1/2018
18,19,1,2018,5,1,Millbrook School,35.856111,-78.574167,5/1/2018
26,28,1,2018,5,2,Millbrook School,35.856111,-78.574167,5/2/2018
22,24,1,2018,5,2,Millbrook School,35.856111,-78.574167,5/2/2018
23,25,1,2018,5,3,Millbrook School,35.856111,-78.574167,5/3/2018
20,22,1,2018,5,3,Millbrook School,35.856111,-78.574167,5/3/2018
20,22,1,2018,5,4,Millbrook School,35.856111,-78.574167,5/4/2018
19,21,1,2018,5,5,Millbrook School,35.856111,-78.574167,5/5/2018
13,14,1,2018,5,6,Millbrook School,35.856111,-78.574167,5/6/2018
16,17,1,2018,5,7,Millbrook School,35.856111,-78.574167,5/7/2018
15,16,1,2018,5,8,Millbrook School,35.856111,-78.574167,5/8/2018
13,14,1,2018,5,9,Millbrook School,35.856111,-78.574167,5/9/2018
20,22,1,2018,5,10,Millbrook School,35.856111,-78.574167,5/10/2018
21,23,1,2018,5,10,Millbrook School,35.856111,-78.574167,5/10/2018
23,25,1,2018,5,11,Millbrook School,35.856111,-78.574167,5/11/2018
23,25,1,2018,5,11,Millbrook School,35.856111,-78.574167,5/11/2018
26,28,1,2018,5,12,Millbrook School,35.856111,-78.574167,5/12/2018
25,27,1,2018,5,12,Millbrook School,35.856111,-78.574167,5/12/2018
26,28,1,2018,5,13,Millbrook School,35.856111,-78.574167,5/13/2018
25,27,1,2018,5,13,Millbrook School,35.856111,-78.574167,5/13/2018
22,24,1,2018,5,14,Millbrook School,35.856111,-78.574167,5/14/2018
23,25,1,2018,5,14,Millbrook School,35.856111,-78.574167,5/14/2018
12,13,1,2018,5,15,Millbrook School,35.856111,-78.574167,5/15/2018
12,13,1,2018,5,15,Millbrook School,35.856111,-78.574167,5/15/2018
10,11,1,2018,5,16,Millbrook School,35.856111,-78.574167,5/16/2018
13,14,1,2018,5,16,Millbrook School,35.856111,-78.574167,5/16/2018
9,10,1,2018,5,17,Millbrook School,35.856111,-78.574167,5/17/2018
10,11,1,2018,5,17,Millbrook School,35.856111,-78.574167,5/17/2018
8,9,1,2018,5,18,Millbrook School,35.856111,-78.574167,5/18/2018
13,14,1,2018,5,18,Millbrook School,35.856111,-78.574167,5/18/2018
5,5,1,2018,5,19,Millbrook School,35.856111,-78.574167,5/19/2018
8,9,1,2018,5,19,Millbrook School,35.856111,-78.574167,5/19/2018
9,10,1,2018,5,20,Millbrook School,35.856111,-78.574167,5/20/2018
13,14,1,2018,5,21,Millbrook School,35.856111,-78.574167,5/21/2018
14,15,1,2018,5,22,Millbrook School,35.856111,-78.574167,5/22/2018
18,19,1,2018,5,22,Millbrook School,35.856111,-78.574167,5/22/2018
13,14,1,2018,5,25,Millbrook School,35.856111,-78.574167,5/25/2018
15,16,1,2018,5,25,Millbrook School,35.856111,-78.574167,5/25/2018
11,12,1,2018,5,26,Millbrook School,35.856111,-78.574167,5/26/2018
14,15,1,2018,5,26,Millbrook School,35.856111,-78.574167,5/26/2018
9,10,1,2018,5,27,Millbrook School,35.856111,-78.574167,5/27/2018
11,12,1,2018,5,27,Millbrook School,35.856111,-78.574167,5/27/2018
5,5,1,2018,5,28,Millbrook School,35.856111,-78.574167,5/28/2018
8,9,1,2018,5,28,Millbrook School,35.856111,-78.574167,5/28/2018
7,8,1,2018,5,29,Millbrook School,35.856111,-78.574167,5/29/2018
10,11,1,2018,5,29,Millbrook School,35.856111,-78.574167,5/29/2018
10,11,1,2018,5,30,Millbrook School,35.856111,-78.574167,5/30/2018
12,13,1,2018,5,30,Millbrook School,35.856111,-78.574167,5/30/2018
11,12,1,2018,5,31,Millbrook School,35.856111,-78.574167,5/31/2018
13,14,1,2018,5,31,Millbrook School,35.856111,-78.574167,5/31/2018
13,14,1,2018,6,1,Millbrook School,35.856111,-78.574167,6/1/2018
14,15,1,2018,6,1,Millbrook School,35.856111,-78.574167,6/1/2018
9,10,1,2018,6,2,Millbrook School,35.856111,-78.574167,6/2/2018
11,12,1,2018,6,2,Millbrook School,35.856111,-78.574167,6/2/2018
9,10,1,2018,6,3,Millbrook School,35.856111,-78.574167,6/3/2018
10,11,1,2018,6,3,Millbrook School,35.856111,-78.574167,6/3/2018
12,13,1,2018,6,4,Millbrook School,35.856111,-78.574167,6/4/2018
14,15,1,2018,6,4,Millbrook School,35.856111,-78.574167,6/4/2018
16,17,1,2018,6,5,Millbrook School,35.856111,-78.574167,6/5/2018
15,16,1,2018,6,5,Millbrook School,35.856111,-78.574167,6/5/2018
18,19,1,2018,6,6,Millbrook School,35.856111,-78.574167,6/6/2018
16,17,1,2018,6,6,Millbrook School,35.856111,-78.574167,6/6/2018
17,18,1,2018,6,7,Millbrook School,35.856111,-78.574167,6/7/2018
17,18,1,2018,6,7,Millbrook School,35.856111,-78.574167,6/7/2018
18,19,1,2018,6,8,Millbrook School,35.856111,-78.574167,6/8/2018
19,20,1,2018,6,8,Millbrook School,35.856111,-78.574167,6/8/2018
15,16,1,2018,6,9,Millbrook School,35.856111,-78.574167,6/9/2018
19,20,1,2018,6,9,Millbrook School,35.856111,-78.574167,6/9/2018
12,13,1,2018,6,10,Millbrook School,35.856111,-78.574167,6/10/2018
16,17,1,2018,6,10,Millbrook School,35.856111,-78.574167,6/10/2018
13,14,1,2018,6,11,Millbrook School,35.856111,-78.574167,6/11/2018
16,17,1,2018,6,11,Millbrook School,35.856111,-78.574167,6/11/2018
11,12,1,2018,6,12,Millbrook School,35.856111,-78.574167,6/12/2018
14,15,1,2018,6,12,Millbrook School,35.856111,-78.574167,6/12/2018
13,14,1,2018,6,13,Millbrook School,35.856111,-78.574167,6/13/2018
15,16,1,2018,6,13,Millbrook School,35.856111,-78.574167,6/13/2018
14,15,1,2018,6,14,Millbrook School,35.856111,-78.574167,6/14/2018
18,19,1,2018,6,14,Millbrook School,35.856111,-78.574167,6/14/2018
18,19,1,2018,6,15,Millbrook School,35.856111,-78.574167,6/15/2018
19,21,1,2018,6,15,Millbrook School,35.856111,-78.574167,6/15/2018
18,19,1,2018,6,16,Millbrook School,35.856111,-78.574167,6/16/2018
19,20,1,2018,6,16,Millbrook School,35.856111,-78.574167,6/16/2018
14,15,1,2018,6,17,Millbrook School,35.856111,-78.574167,6/17/2018
18,19,1,2018,6,17,Millbrook School,35.856111,-78.574167,6/17/2018
19,21,1,2018,6,18,Millbrook School,35.856111,-78.574167,6/18/2018
24,26,1,2018,6,18,Millbrook School,35.856111,-78.574167,6/18/2018
21,23,1,2018,6,19,Millbrook School,35.856111,-78.574167,6/19/2018
24,26,1,2018,6,19,Millbrook School,35.856111,-78.574167,6/19/2018
12,13,1,2018,6,20,Millbrook School,35.856111,-78.574167,6/20/2018
17,18,1,2018,6,20,Millbrook School,35.856111,-78.574167,6/20/2018
19,20,1,2018,6,21,Millbrook School,35.856111,-78.574167,6/21/2018
25,27,1,2018,6,21,Millbrook School,35.856111,-78.574167,6/21/2018
15,16,1,2018,6,22,Millbrook School,35.856111,-78.574167,6/22/2018
20,22,1,2018,6,22,Millbrook School,35.856111,-78.574167,6/22/2018
13,14,1,2018,6,23,Millbrook School,35.856111,-78.574167,6/23/2018
17,18,1,2018,6,23,Millbrook School,35.856111,-78.574167,6/23/2018
11,12,1,2018,6,24,Millbrook School,35.856111,-78.574167,6/24/2018
14,15,1,2018,6,24,Millbrook School,35.856111,-78.574167,6/24/2018
14,15,1,2018,6,25,Millbrook School,35.856111,-78.574167,6/25/2018
17,18,1,2018,6,25,Millbrook School,35.856111,-78.574167,6/25/2018
11,12,1,2018,6,26,Millbrook School,35.856111,-78.574167,6/26/2018
12,13,1,2018,6,26,Millbrook School,35.856111,-78.574167,6/26/2018
12,13,1,2018,6,27,Millbrook School,35.856111,-78.574167,6/27/2018
15,16,1,2018,6,27,Millbrook School,35.856111,-78.574167,6/27/2018
12,13,1,2018,6,28,Millbrook School,35.856111,-78.574167,6/28/2018
14,15,1,2018,6,28,Millbrook School,35.856111,-78.574167,6/28/2018
16,17,1,2018,6,29,Millbrook School,35.856111,-78.574167,6/29/2018
19,20,1,2018,6,29,Millbrook School,35.856111,-78.574167,6/29/2018
16,17,1,2018,6,30,Millbrook School,35.856111,-78.574167,6/30/2018
19,20,1,2018,6,30,Millbrook School,35.856111,-78.574167,6/30/2018
12,13,1,2018,7,1,Millbrook School,35.856111,-78.574167,7/1/2018
14,15,1,2018,7,1,Millbrook School,35.856111,-78.574167,7/1/2018
14,15,1,2018,7,2,Millbrook School,35.856111,-78.574167,7/2/2018
17,18,1,2018,7,2,Millbrook School,35.856111,-78.574167,7/2/2018
18,19,1,2018,7,3,Millbrook School,35.856111,-78.574167,7/3/2018
20,22,1,2018,7,3,Millbrook School,35.856111,-78.574167,7/3/2018
12,13,1,2018,7,4,Millbrook School,35.856111,-78.574167,7/4/2018
15,16,1,2018,7,4,Millbrook School,35.856111,-78.574167,7/4/2018
9,10,1,2018,7,5,Millbrook School,35.856111,-78.574167,7/5/2018
12,13,1,2018,7,5,Millbrook School,35.856111,-78.574167,7/5/2018
9,10,1,2018,7,6,Millbrook School,35.856111,-78.574167,7/6/2018
12,13,1,2018,7,6,Millbrook School,35.856111,-78.574167,7/6/2018
11,12,1,2018,7,7,Millbrook School,35.856111,-78.574167,7/7/2018
14,15,1,2018,7,7,Millbrook School,35.856111,-78.574167,7/7/2018
10,11,1,2018,7,8,Millbrook School,35.856111,-78.574167,7/8/2018
11,12,1,2018,7,8,Millbrook School,35.856111,-78.574167,7/8/2018
19,21,1,2018,7,11,Millbrook School,35.856111,-78.574167,7/11/2018
23,25,1,2018,7,11,Millbrook School,35.856111,-78.574167,7/11/2018
13,14,1,2018,7,12,Millbrook School,35.856111,-78.574167,7/12/2018
17,18,1,2018,7,12,Millbrook School,35.856111,-78.574167,7/12/2018
18,19,1,2018,7,16,Millbrook School,35.856111,-78.574167,7/16/2018
22,24,1,2018,7,16,Millbrook School,35.856111,-78.574167,7/16/2018
14,15,1,2018,7,17,Millbrook School,35.856111,-78.574167,7/17/2018
17,18,1,2018,7,17,Millbrook School,35.856111,-78.574167,7/17/2018
13,14,1,2018,7,19,Millbrook School,35.856111,-78.574167,7/19/2018
15,16,1,2018,7,19,Millbrook School,35.856111,-78.574167,7/19/2018
14,15,1,2018,7,20,Millbrook School,35.856111,-78.574167,7/20/2018
15,16,1,2018,7,20,Millbrook School,35.856111,-78.574167,7/20/2018
7,8,1,2018,7,21,Millbrook School,35.856111,-78.574167,7/21/2018
10,11,1,2018,7,21,Millbrook School,35.856111,-78.574167,7/21/2018
7,8,1,2018,7,22,Millbrook School,35.856111,-78.574167,7/22/2018
11,12,1,2018,7,22,Millbrook School,35.856111,-78.574167,7/22/2018
11,12,1,2018,7,23,Millbrook School,35.856111,-78.574167,7/23/2018
15,16,1,2018,7,23,Millbrook School,35.856111,-78.574167,7/23/2018
6,7,1,2018,7,24,Millbrook School,35.856111,-78.574167,7/24/2018
11,12,1,2018,7,24,Millbrook School,35.856111,-78.574167,7/24/2018
10,11,1,2018,7,25,Millbrook School,35.856111,-78.574167,7/25/2018
14,15,1,2018,7,25,Millbrook School,35.856111,-78.574167,7/25/2018
10,11,1,2018,8,4,Millbrook School,35.856111,-78.574167,8/4/2018
14,15,1,2018,8,4,Millbrook School,35.856111,-78.574167,8/4/2018
10,11,1,2018,8,5,Millbrook School,35.856111,-78.574167,8/5/2018
14,15,1,2018,8,5,Millbrook School,35.856111,-78.574167,8/5/2018
14,15,1,2018,8,6,Millbrook School,35.856111,-78.574167,8/6/2018
17,18,1,2018,8,6,Millbrook School,35.856111,-78.574167,8/6/2018
13,14,1,2018,8,7,Millbrook School,35.856111,-78.574167,8/7/2018
16,17,1,2018,8,7,Millbrook School,35.856111,-78.574167,8/7/2018
9,10,1,2018,8,8,Millbrook School,35.856111,-78.574167,8/8/2018
12,13,1,2018,8,8,Millbrook School,35.856111,-78.574167,8/8/2018
12,13,1,2018,8,9,Millbrook School,35.856111,-78.574167,8/9/2018
16,17,1,2018,8,9,Millbrook School,35.856111,-78.574167,8/9/2018
18,19,1,2018,8,10,Millbrook School,35.856111,-78.574167,8/10/2018
20,22,1,2018,8,10,Millbrook School,35.856111,-78.574167,8/10/2018
14,15,1,2018,8,11,Millbrook School,35.856111,-78.574167,8/11/2018
16,17,1,2018,8,11,Millbrook School,35.856111,-78.574167,8/11/2018
12,13,1,2018,8,12,Millbrook School,35.856111,-78.574167,8/12/2018
15,16,1,2018,8,12,Millbrook School,35.856111,-78.574167,8/12/2018
12,13,1,2018,8,13,Millbrook School,35.856111,-78.574167,8/13/2018
14,15,1,2018,8,13,Millbrook School,35.856111,-78.574167,8/13/2018
14,15,1,2018,8,14,Millbrook School,35.856111,-78.574167,8/14/2018
16,17,1,2018,8,14,Millbrook School,35.856111,-78.574167,8/14/2018
19,21,1,2018,8,15,Millbrook School,35.856111,-78.574167,8/15/2018
21,23,1,2018,8,15,Millbrook School,35.856111,-78.574167,8/15/2018
20,22,1,2018,8,16,Millbrook School,35.856111,-78.574167,8/16/2018
25,27,1,2018,8,16,Millbrook School,35.856111,-78.574167,8/16/2018
17,18,1,2018,8,17,Millbrook School,35.856111,-78.574167,8/17/2018
20,22,1,2018,8,17,Millbrook School,35.856111,-78.574167,8/17/2018
10,11,1,2018,8,18,Millbrook School,35.856111,-78.574167,8/18/2018
13,14,1,2018,8,18,Millbrook School,35.856111,-78.574167,8/18/2018
11,12,1,2018,8,19,Millbrook School,35.856111,-78.574167,8/19/2018
14,15,1,2018,8,19,Millbrook School,35.856111,-78.574167,8/19/2018
10,11,1,2018,8,20,Millbrook School,35.856111,-78.574167,8/20/2018
14,15,1,2018,8,20,Millbrook School,35.856111,-78.574167,8/20/2018
10,11,1,2018,8,21,Millbrook School,35.856111,-78.574167,8/21/2018
14,15,1,2018,8,21,Millbrook School,35.856111,-78.574167,8/21/2018
10,11,1,2018,8,22,Millbrook School,35.856111,-78.574167,8/22/2018
14,15,1,2018,8,22,Millbrook School,35.856111,-78.574167,8/22/2018
19,20,1,2018,8,23,Millbrook School,35.856111,-78.574167,8/23/2018
21,23,1,2018,8,23,Millbrook School,35.856111,-78.574167,8/23/2018
14,15,1,2018,8,24,Millbrook School,35.856111,-78.574167,8/24/2018
16,17,1,2018,8,24,Millbrook School,35.856111,-78.574167,8/24/2018
12,13,1,2018,8,25,Millbrook School,35.856111,-78.574167,8/25/2018
14,15,1,2018,8,25,Millbrook School,35.856111,-78.574167,8/25/2018
16,17,1,2018,8,26,Millbrook School,35.856111,-78.574167,8/26/2018
18,19,1,2018,8,26,Millbrook School,35.856111,-78.574167,8/26/2018
20,22,1,2018,8,27,Millbrook School,35.856111,-78.574167,8/27/2018
23,25,1,2018,8,27,Millbrook School,35.856111,-78.574167,8/27/2018
19,21,1,2018,8,28,Millbrook School,35.856111,-78.574167,8/28/2018
21,23,1,2018,8,28,Millbrook School,35.856111,-78.574167,8/28/2018
15,16,1,2018,8,29,Millbrook School,35.856111,-78.574167,8/29/2018
17,18,1,2018,8,29,Millbrook School,35.856111,-78.574167,8/29/2018
18,19,1,2018,8,30,Millbrook School,35.856111,-78.574167,8/30/2018
19,20,1,2018,8,30,Millbrook School,35.856111,-78.574167,8/30/2018
11,12,1,2018,8,31,Millbrook School,35.856111,-78.574167,8/31/2018
14,15,1,2018,8,31,Millbrook School,35.856111,-78.574167,8/31/2018
12,13,1,2018,9,1,Millbrook School,35.856111,-78.574167,9/1/2018
14,15,1,2018,9,1,Millbrook School,35.856111,-78.574167,9/1/2018
10,11,1,2018,9,2,Millbrook School,35.856111,-78.574167,9/2/2018
14,15,1,2018,9,2,Millbrook School,35.856111,-78.574167,9/2/2018
10,11,1,2018,9,3,Millbrook School,35.856111,-78.574167,9/3/2018
14,15,1,2018,9,3,Millbrook School,35.856111,-78.574167,9/3/2018
13,14,1,2018,9,4,Millbrook School,35.856111,-78.574167,9/4/2018
17,18,1,2018,9,4,Millbrook School,35.856111,-78.574167,9/4/2018
12,13,1,2018,9,5,Millbrook School,35.856111,-78.574167,9/5/2018
15,16,1,2018,9,5,Millbrook School,35.856111,-78.574167,9/5/2018
12,13,1,2018,9,6,Millbrook School,35.856111,-78.574167,9/6/2018
14,15,1,2018,9,6,Millbrook School,35.856111,-78.574167,9/6/2018
14,15,1,2018,9,7,Millbrook School,35.856111,-78.574167,9/7/2018
16,17,1,2018,9,7,Millbrook School,35.856111,-78.574167,9/7/2018
13,14,1,2018,9,8,Millbrook School,35.856111,-78.574167,9/8/2018
17,18,1,2018,9,8,Millbrook School,35.856111,-78.574167,9/8/2018
9,10,1,2018,9,9,Millbrook School,35.856111,-78.574167,9/9/2018
12,13,1,2018,9,9,Millbrook School,35.856111,-78.574167,9/9/2018
8,9,1,2018,9,10,Millbrook School,35.856111,-78.574167,9/10/2018
11,12,1,2018,9,10,Millbrook School,35.856111,-78.574167,9/10/2018
7,8,1,2018,9,11,Millbrook School,35.856111,-78.574167,9/11/2018
11,12,1,2018,9,11,Millbrook School,35.856111,-78.574167,9/11/2018
15,16,1,2018,9,19,Millbrook School,35.856111,-78.574167,9/19/2018
19,21,1,2018,9,20,Millbrook School,35.856111,-78.574167,9/20/2018
18,19,1,2018,9,21,Millbrook School,35.856111,-78.574167,9/21/2018
20,22,1,2018,9,22,Millbrook School,35.856111,-78.574167,9/22/2018
22,24,1,2018,9,22,Millbrook School,35.856111,-78.574167,9/22/2018
17,18,1,2018,9,23,Millbrook School,35.856111,-78.574167,9/23/2018
18,19,1,2018,9,23,Millbrook School,35.856111,-78.574167,9/23/2018
9,10,1,2018,9,24,Millbrook School,35.856111,-78.574167,9/24/2018
12,13,1,2018,9,24,Millbrook School,35.856111,-78.574167,9/24/2018
13,14,1,2018,9,25,Millbrook School,35.856111,-78.574167,9/25/2018
15,16,1,2018,9,25,Millbrook School,35.856111,-78.574167,9/25/2018
14,15,1,2018,9,26,Millbrook School,35.856111,-78.574167,9/26/2018
15,16,1,2018,9,26,Millbrook School,35.856111,-78.574167,9/26/2018
9,10,1,2018,9,27,Millbrook School,35.856111,-78.574167,9/27/2018
12,13,1,2018,9,27,Millbrook School,35.856111,-78.574167,9/27/2018
10,11,1,2018,9,28,Millbrook School,35.856111,-78.574167,9/28/2018
11,12,1,2018,9,28,Millbrook School,35.856111,-78.574167,9/28/2018
11,12,1,2018,9,29,Millbrook School,35.856111,-78.574167,9/29/2018
11,12,1,2018,9,29,Millbrook School,35.856111,-78.574167,9/29/2018
11,12,1,2018,9,30,Millbrook School,35.856111,-78.574167,9/30/2018
12,13,1,2018,9,30,Millbrook School,35.856111,-78.574167,9/30/2018
15,16,1,2018,10,1,Millbrook School,35.856111,-78.574167,10/1/2018
16,17,1,2018,10,1,Millbrook School,35.856111,-78.574167,10/1/2018
19,20,1,2018,10,2,Millbrook School,35.856111,-78.574167,10/2/2018
19,20,1,2018,10,2,Millbrook School,35.856111,-78.574167,10/2/2018
17,18,1,2018,10,3,Millbrook School,35.856111,-78.574167,10/3/2018
19,20,1,2018,10,3,Millbrook School,35.856111,-78.574167,10/3/2018
18,19,1,2018,10,4,Millbrook School,35.856111,-78.574167,10/4/2018
20,22,1,2018,10,4,Millbrook School,35.856111,-78.574167,10/4/2018
18,19,1,2018,10,5,Millbrook School,35.856111,-78.574167,10/5/2018
20,22,1,2018,10,5,Millbrook School,35.856111,-78.574167,10/5/2018
16,17,1,2018,10,6,Millbrook School,35.856111,-78.574167,10/6/2018
16,17,1,2018,10,6,Millbrook School,35.856111,-78.574167,10/6/2018
14,15,1,2018,10,7,Millbrook School,35.856111,-78.574167,10/7/2018
17,18,1,2018,10,7,Millbrook School,35.856111,-78.574167,10/7/2018
11,12,1,2018,10,8,Millbrook School,35.856111,-78.574167,10/8/2018
12,13,1,2018,10,8,Millbrook School,35.856111,-78.574167,10/8/2018
10,11,1,2018,10,9,Millbrook School,35.856111,-78.574167,10/9/2018
12,13,1,2018,10,9,Millbrook School,35.856111,-78.574167,10/9/2018
8,9,1,2018,10,13,Millbrook School,35.856111,-78.574167,10/13/2018
9,10,1,2018,10,13,Millbrook School,35.856111,-78.574167,10/13/2018
11,12,1,2018,10,14,Millbrook School,35.856111,-78.574167,10/14/2018
11,12,1,2018,10,14,Millbrook School,35.856111,-78.574167,10/14/2018
14,15,1,2018,10,15,Millbrook School,35.856111,-78.574167,10/15/2018
14,15,1,2018,10,15,Millbrook School,35.856111,-78.574167,10/15/2018
12,13,1,2018,10,16,Millbrook School,35.856111,-78.574167,10/16/2018
13,14,1,2018,10,16,Millbrook School,35.856111,-78.574167,10/16/2018
9,10,1,2018,10,17,Millbrook School,35.856111,-78.574167,10/17/2018
10,11,1,2018,10,17,Millbrook School,35.856111,-78.574167,10/17/2018
11,12,1,2018,10,18,Millbrook School,35.856111,-78.574167,10/18/2018
12,13,1,2018,10,18,Millbrook School,35.856111,-78.574167,10/18/2018
13,14,1,2018,10,19,Millbrook School,35.856111,-78.574167,10/19/2018
15,16,1,2018,10,19,Millbrook School,35.856111,-78.574167,10/19/2018
14,15,1,2018,10,20,Millbrook School,35.856111,-78.574167,10/20/2018
14,15,1,2018,10,20,Millbrook School,35.856111,-78.574167,10/20/2018
9,10,1,2018,10,21,Millbrook School,35.856111,-78.574167,10/21/2018
8,9,1,2018,10,21,Millbrook School,35.856111,-78.574167,10/21/2018
7,8,1,2018,10,22,Millbrook School,35.856111,-78.574167,10/22/2018
9,10,1,2018,10,22,Millbrook School,35.856111,-78.574167,10/22/2018
14,15,1,2018,10,23,Millbrook School,35.856111,-78.574167,10/23/2018
15,16,1,2018,10,23,Millbrook School,35.856111,-78.574167,10/23/2018
14,15,1,2018,10,24,Millbrook School,35.856111,-78.574167,10/24/2018
13,14,1,2018,10,24,Millbrook School,35.856111,-78.574167,10/24/2018
14,15,1,2018,10,25,Millbrook School,35.856111,-78.574167,10/25/2018
14,15,1,2018,10,25,Millbrook School,35.856111,-78.574167,10/25/2018
9,10,1,2018,10,26,Millbrook School,35.856111,-78.574167,10/26/2018
8,9,1,2018,10,26,Millbrook School,35.856111,-78.574167,10/26/2018
6,6,1,2018,10,27,Millbrook School,35.856111,-78.574167,10/27/2018
6,7,1,2018,10,27,Millbrook School,35.856111,-78.574167,10/27/2018
8,9,1,2018,10,28,Millbrook School,35.856111,-78.574167,10/28/2018
8,9,1,2018,10,28,Millbrook School,35.856111,-78.574167,10/28/2018
9,10,1,2018,10,29,Millbrook School,35.856111,-78.574167,10/29/2018
10,11,1,2018,10,29,Millbrook School,35.856111,-78.574167,10/29/2018
12,13,1,2018,10,30,Millbrook School,35.856111,-78.574167,10/30/2018
13,14,1,2018,10,30,Millbrook School,35.856111,-78.574167,10/30/2018
12,13,1,2018,11,1,Millbrook School,35.856111,-78.574167,11/1/2018
12,13,1,2018,11,1,Millbrook School,35.856111,-78.574167,11/1/2018
10,11,1,2018,11,2,Millbrook School,35.856111,-78.574167,11/2/2018
11,12,1,2018,11,2,Millbrook School,35.856111,-78.574167,11/2/2018
8,9,1,2018,11,3,Millbrook School,35.856111,-78.574167,11/3/2018
8,9,1,2018,11,3,Millbrook School,35.856111,-78.574167,11/3/2018
11,12,1,2018,11,4,Millbrook School,35.856111,-78.574167,11/4/2018
11,12,1,2018,11,4,Millbrook School,35.856111,-78.574167,11/4/2018
10,11,1,2018,11,5,Millbrook School,35.856111,-78.574167,11/5/2018
12,13,1,2018,11,5,Millbrook School,35.856111,-78.574167,11/5/2018
12,13,1,2018,11,6,Millbrook School,35.856111,-78.574167,11/6/2018
13,14,1,2018,11,6,Millbrook School,35.856111,-78.574167,11/6/2018
14,15,1,2018,11,7,Millbrook School,35.856111,-78.574167,11/7/2018
19,20,1,2018,11,8,Millbrook School,35.856111,-78.574167,11/8/2018
13,14,1,2018,11,9,Millbrook School,35.856111,-78.574167,11/9/2018
13,14,1,2018,11,9,Millbrook School,35.856111,-78.574167,11/9/2018
8,9,1,2018,11,10,Millbrook School,35.856111,-78.574167,11/10/2018
8,9,1,2018,11,10,Millbrook School,35.856111,-78.574167,11/10/2018
11,12,1,2018,11,11,Millbrook School,35.856111,-78.574167,11/11/2018
11,12,1,2018,11,11,Millbrook School,35.856111,-78.574167,11/11/2018
12,13,1,2018,11,12,Millbrook School,35.856111,-78.574167,11/12/2018
11,12,1,2018,11,12,Millbrook School,35.856111,-78.574167,11/12/2018
7,8,1,2018,11,13,Millbrook School,35.856111,-78.574167,11/13/2018
8,9,1,2018,11,13,Millbrook School,35.856111,-78.574167,11/13/2018
13,14,1,2018,11,14,Millbrook School,35.856111,-78.574167,11/14/2018
13,14,1,2018,11,14,Millbrook School,35.856111,-78.574167,11/14/2018
7,8,1,2018,11,15,Millbrook School,35.856111,-78.574167,11/15/2018
6,6,1,2018,11,15,Millbrook School,35.856111,-78.574167,11/15/2018
11,12,1,2018,11,16,Millbrook School,35.856111,-78.574167,11/16/2018
