,Site Name,Date,DMean PM10,PM_UNITS,PM10 AQI,PM-WEIGHT,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone Units,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 Units,SO2 AQI,SO2-WEIGHT,DMax CO,CO Units,CO AQI,CO-WEIGHT
0,Azusa,1/4/2020,25.0,ug/m3 SC,23.0,1.0,34.1365,-117.92391,43.9,ppb,41.0,24.0,0.026,ppm,24.0,17.0,,,,,0.7,ppm,8.0,24.0
1,Azusa,1/10/2020,20.0,ug/m3 SC,19.0,1.0,34.1365,-117.92391,28.7,ppb,26.0,24.0,0.024,ppm,22.0,17.0,,,,,0.4,ppm,5.0,24.0
2,Azusa,1/16/2020,32.0,ug/m3 SC,30.0,1.0,34.1365,-117.92391,35.5,ppb,33.0,24.0,0.038,ppm,35.0,17.0,,,,,0.6,ppm,7.0,24.0
3,Azusa,1/22/2020,21.0,ug/m3 SC,19.0,1.0,34.1365,-117.92391,23.4,ppb,22.0,24.0,0.027,ppm,25.0,17.0,,,,,0.3,ppm,3.0,24.0
4,Azusa,1/28/2020,23.0,ug/m3 SC,21.0,1.0,34.1365,-117.92391,34.3,ppb,32.0,24.0,0.028,ppm,26.0,17.0,,,,,0.4,ppm,5.0,24.0
5,Azusa,2/3/2020,25.0,ug/m3 SC,23.0,1.0,34.1365,-117.92391,6.0,ppb,6.0,24.0,0.044,ppm,41.0,17.0,,,,,0.2,ppm,2.0,24.0
6,Azusa,2/9/2020,18.0,ug/m3 SC,17.0,1.0,34.1365,-117.92391,12.1,ppb,11.0,24.0,0.038,ppm,35.0,17.0,,,,,0.4,ppm,5.0,24.0
7,Azusa,2/15/2020,32.0,ug/m3 SC,30.0,1.0,34.1365,-117.92391,28.6,ppb,26.0,24.0,0.05,ppm,46.0,17.0,,,,,0.5,ppm,6.0,24.0
8,Azusa,2/21/2020,27.0,ug/m3 SC,25.0,1.0,34.1365,-117.92391,,,,,,,,,,,,,0.3,ppm,3.0,12.0
9,Azusa,2/27/2020,19.0,ug/m3 SC,18.0,1.0,34.1365,-117.92391,21.3,ppb,20.0,24.0,0.039,ppm,36.0,17.0,,,,,0.3,ppm,3.0,24.0
10,Azusa,3/4/2020,35.0,ug/m3 SC,32.0,1.0,34.1365,-117.92391,35.3,ppb,33.0,24.0,0.038,ppm,35.0,17.0,,,,,0.5,ppm,6.0,24.0
11,Azusa,3/10/2020,5.0,ug/m3 SC,5.0,1.0,34.1365,-117.92391,14.4,ppb,13.0,24.0,0.024,ppm,22.0,17.0,,,,,0.2,ppm,2.0,24.0
12,Azusa,3/18/2020,11.0,ug/m3 SC,10.0,1.0,34.1365,-117.92391,22.6,ppb,21.0,24.0,0.037,ppm,34.0,17.0,,,,,0.3,ppm,3.0,24.0
13,Azusa,3/22/2020,7.0,ug/m3 SC,6.0,1.0,34.1365,-117.92391,9.2,ppb,8.0,24.0,0.04,ppm,37.0,17.0,,,,,0.2,ppm,2.0,24.0
14,Azusa,7/2/2020,29.0,ug/m3 SC,27.0,1.0,34.1365,-117.92391,14.1,ppb,13.0,24.0,0.066,ppm,87.0,17.0,,,,,0.3,ppm,3.0,24.0
15,Azusa,7/8/2020,50.0,ug/m3 SC,46.0,1.0,34.1365,-117.92391,13.8,ppb,12.0,24.0,0.067,ppm,90.0,17.0,,,,,0.3,ppm,3.0,24.0
16,Azusa,7/14/2020,40.0,ug/m3 SC,37.0,1.0,34.1365,-117.92391,13.3,ppb,12.0,24.0,0.061,ppm,71.0,17.0,,,,,0.3,ppm,3.0,24.0
17,Azusa,7/20/2020,66.0,ug/m3 SC,56.0,1.0,34.1365,-117.92391,19.5,ppb,18.0,24.0,0.058,ppm,61.0,17.0,,,,,0.3,ppm,3.0,24.0
18,Azusa,7/26/2020,25.0,ug/m3 SC,23.0,1.0,34.1365,-117.92391,13.7,ppb,12.0,24.0,0.073,ppm,108.0,17.0,,,,,0.4,ppm,5.0,24.0
19,Azusa,8/1/2020,43.0,ug/m3 SC,40.0,1.0,34.1365,-117.92391,29.1,ppb,27.0,24.0,0.07,ppm,100.0,17.0,,,,,0.5,ppm,6.0,24.0
20,Azusa,8/7/2020,34.0,ug/m3 SC,31.0,1.0,34.1365,-117.92391,24.5,ppb,23.0,24.0,0.062,ppm,74.0,17.0,,,,,0.3,ppm,3.0,24.0
21,Azusa,8/13/2020,52.0,ug/m3 SC,48.0,1.0,34.1365,-117.92391,32.2,ppb,30.0,24.0,0.073,ppm,108.0,17.0,,,,,0.5,ppm,6.0,24.0
22,Azusa,8/19/2020,70.0,ug/m3 SC,58.0,1.0,34.1365,-117.92391,33.6,ppb,31.0,24.0,0.1,ppm,187.0,17.0,,,,,0.6,ppm,7.0,24.0
23,Azusa,8/25/2020,47.0,ug/m3 SC,44.0,1.0,34.1365,-117.92391,19.9,ppb,18.0,24.0,0.055,ppm,51.0,17.0,,,,,0.5,ppm,6.0,24.0
24,Azusa,8/31/2020,34.0,ug/m3 SC,31.0,1.0,34.1365,-117.92391,,,,,,,,,,,,,,,,
25,Azusa,9/6/2020,43.0,ug/m3 SC,40.0,1.0,34.1365,-117.92391,,,,,0.105,ppm,200.0,17.0,,,,,,,,
26,Azusa,9/12/2020,152.0,ug/m3 SC,99.0,1.0,34.1365,-117.92391,41.5,ppb,39.0,24.0,0.059,ppm,64.0,17.0,,,,,1.7,ppm,19.0,24.0
27,Azusa,9/18/2020,95.0,ug/m3 SC,71.0,1.0,34.1365,-117.92391,52.9,ppb,49.0,24.0,0.08,ppm,133.0,17.0,,,,,0.9,ppm,10.0,24.0
28,Azusa,9/24/2020,76.0,ug/m3 SC,61.0,1.0,34.1365,-117.92391,50.4,ppb,47.0,24.0,0.065,ppm,84.0,17.0,,,,,0.9,ppm,10.0,24.0
29,Azusa,9/30/2020,64.0,ug/m3 SC,55.0,1.0,34.1365,-117.92391,50.1,ppb,47.0,24.0,0.079,ppm,129.0,17.0,,,,,0.6,ppm,7.0,24.0
30,Azusa,10/6/2020,90.0,ug/m3 SC,68.0,1.0,34.1365,-117.92391,52.6,ppb,49.0,24.0,0.074,ppm,112.0,17.0,,,,,0.9,ppm,10.0,24.0
31,Azusa,10/12/2020,43.0,ug/m3 SC,40.0,1.0,34.1365,-117.92391,34.4,ppb,32.0,24.0,0.062,ppm,74.0,17.0,,,,,0.5,ppm,6.0,24.0
32,Azusa,10/18/2020,41.0,ug/m3 SC,38.0,1.0,34.1365,-117.92391,23.7,ppb,22.0,24.0,0.073,ppm,108.0,17.0,,,,,0.6,ppm,7.0,24.0
33,Azusa,10/24/2020,26.0,ug/m3 SC,24.0,1.0,34.1365,-117.92391,11.8,ppb,10.0,24.0,0.033,ppm,31.0,17.0,,,,,0.3,ppm,3.0,24.0
34,Azusa,10/30/2020,78.0,ug/m3 SC,62.0,1.0,34.1365,-117.92391,50.6,ppb,47.0,24.0,0.045,ppm,42.0,17.0,,,,,0.8,ppm,9.0,24.0
35,Azusa,11/5/2020,36.0,ug/m3 SC,33.0,1.0,34.1365,-117.92391,50.9,ppb,47.0,24.0,0.032,ppm,30.0,17.0,,,,,0.7,ppm,8.0,24.0
36,Azusa,11/11/2020,30.0,ug/m3 SC,28.0,1.0,34.1365,-117.92391,31.6,ppb,29.0,24.0,0.033,ppm,31.0,17.0,,,,,0.4,ppm,5.0,24.0
37,Azusa,11/17/2020,45.0,ug/m3 SC,42.0,1.0,34.1365,-117.92391,47.7,ppb,44.0,24.0,0.038,ppm,35.0,17.0,,,,,0.7,ppm,8.0,24.0
38,Azusa,11/23/2020,46.0,ug/m3 SC,43.0,1.0,34.1365,-117.92391,27.9,ppb,25.0,24.0,0.03,ppm,28.0,17.0,,,,,0.7,ppm,8.0,24.0
39,Azusa,11/29/2020,16.0,ug/m3 SC,15.0,1.0,34.1365,-117.92391,24.2,ppb,23.0,24.0,0.045,ppm,42.0,17.0,,,,,0.3,ppm,3.0,24.0
40,Azusa,12/5/2020,25.0,ug/m3 SC,23.0,1.0,34.1365,-117.92391,25.3,ppb,24.0,24.0,0.033,ppm,31.0,17.0,,,,,0.4,ppm,5.0,24.0
41,Azusa,12/11/2020,39.0,ug/m3 SC,36.0,1.0,34.1365,-117.92391,30.5,ppb,28.0,24.0,0.032,ppm,30.0,17.0,,,,,0.4,ppm,5.0,24.0
42,Azusa,12/17/2020,42.0,ug/m3 SC,39.0,1.0,34.1365,-117.92391,37.8,ppb,35.0,24.0,0.024,ppm,22.0,17.0,,,,,0.6,ppm,7.0,24.0
43,Azusa,12/23/2020,47.0,ug/m3 SC,44.0,1.0,34.1365,-117.92391,36.4,ppb,34.0,22.0,0.032,ppm,30.0,17.0,,,,,0.5,ppm,6.0,24.0
44,Azusa,12/29/2020,9.0,ug/m3 SC,8.0,1.0,34.1365,-117.92391,20.8,ppb,19.0,24.0,0.029,ppm,27.0,17.0,,,,,0.3,ppm,3.0,24.0
45,Glendora,1/1/2020,12.0,ug/m3 SC,11.0,1.0,34.14435,-117.85036,12.6,ppb,11.0,24.0,0.039,ppm,36.0,17.0,,,,,0.3,ppm,3.0,19.0
46,Glendora,1/2/2020,15.0,ug/m3 SC,14.0,1.0,34.14435,-117.85036,27.9,ppb,25.0,24.0,0.039,ppm,36.0,17.0,,,,,0.3,ppm,3.0,24.0
47,Glendora,1/3/2020,14.0,ug/m3 SC,13.0,1.0,34.14435,-117.85036,16.3,ppb,15.0,24.0,0.035,ppm,32.0,17.0,,,,,0.3,ppm,3.0,24.0
48,Glendora,1/4/2020,20.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,30.4,ppb,28.0,24.0,0.028,ppm,26.0,17.0,,,,,0.5,ppm,6.0,24.0
49,Glendora,1/5/2020,15.0,ug/m3 SC,14.0,1.0,34.14435,-117.85036,18.0,ppb,17.0,24.0,0.04,ppm,37.0,17.0,,,,,0.5,ppm,6.0,24.0
50,Glendora,1/6/2020,14.0,ug/m3 SC,13.0,1.0,34.14435,-117.85036,15.4,ppb,14.0,24.0,0.039,ppm,36.0,17.0,,,,,0.2,ppm,2.0,24.0
51,Glendora,1/7/2020,20.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,26.1,ppb,25.0,24.0,0.023,ppm,21.0,17.0,,,,,0.3,ppm,3.0,24.0
52,Glendora,1/8/2020,21.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,25.4,ppb,24.0,24.0,0.031,ppm,29.0,17.0,,,,,0.4,ppm,5.0,24.0
53,Glendora,1/9/2020,18.0,ug/m3 SC,17.0,1.0,34.14435,-117.85036,14.1,ppb,13.0,24.0,0.034,ppm,31.0,17.0,,,,,0.4,ppm,5.0,24.0
54,Glendora,1/10/2020,17.0,ug/m3 SC,16.0,1.0,34.14435,-117.85036,28.6,ppb,26.0,24.0,0.024,ppm,22.0,17.0,,,,,0.4,ppm,5.0,24.0
55,Glendora,1/11/2020,17.0,ug/m3 SC,16.0,1.0,34.14435,-117.85036,17.2,ppb,16.0,24.0,0.033,ppm,31.0,17.0,,,,,0.3,ppm,3.0,24.0
56,Glendora,1/12/2020,18.0,ug/m3 SC,17.0,1.0,34.14435,-117.85036,12.8,ppb,11.0,24.0,0.04,ppm,37.0,17.0,,,,,0.3,ppm,3.0,24.0
57,Glendora,1/13/2020,25.0,ug/m3 SC,23.0,1.0,34.14435,-117.85036,13.9,ppb,12.0,24.0,0.037,ppm,34.0,17.0,,,,,0.3,ppm,3.0,24.0
58,Glendora,1/14/2020,34.0,ug/m3 SC,31.0,1.0,34.14435,-117.85036,24.3,ppb,23.0,24.0,0.033,ppm,31.0,17.0,,,,,0.4,ppm,5.0,24.0
59,Glendora,1/15/2020,42.0,ug/m3 SC,39.0,1.0,34.14435,-117.85036,22.6,ppb,21.0,24.0,0.032,ppm,30.0,17.0,,,,,0.5,ppm,6.0,24.0
60,Glendora,1/16/2020,28.0,ug/m3 SC,26.0,1.0,34.14435,-117.85036,16.8,ppb,15.0,24.0,0.042,ppm,39.0,17.0,,,,,0.4,ppm,5.0,24.0
61,Glendora,1/17/2020,6.0,ug/m3 SC,6.0,1.0,34.14435,-117.85036,11.3,ppb,10.0,24.0,0.032,ppm,30.0,17.0,,,,,0.2,ppm,2.0,24.0
62,Glendora,1/18/2020,8.0,ug/m3 SC,7.0,1.0,34.14435,-117.85036,11.1,ppb,10.0,24.0,0.037,ppm,34.0,17.0,,,,,0.2,ppm,2.0,24.0
63,Glendora,1/19/2020,7.0,ug/m3 SC,6.0,1.0,34.14435,-117.85036,23.6,ppb,22.0,24.0,0.035,ppm,32.0,17.0,,,,,0.3,ppm,3.0,24.0
64,Glendora,1/20/2020,24.0,ug/m3 SC,22.0,1.0,34.14435,-117.85036,34.8,ppb,32.0,24.0,0.014,ppm,13.0,17.0,,,,,0.5,ppm,6.0,24.0
65,Glendora,1/21/2020,15.0,ug/m3 SC,14.0,1.0,34.14435,-117.85036,15.7,ppb,14.0,24.0,0.028,ppm,26.0,17.0,,,,,0.5,ppm,6.0,24.0
66,Glendora,1/22/2020,16.0,ug/m3 SC,15.0,1.0,34.14435,-117.85036,16.7,ppb,15.0,24.0,0.031,ppm,29.0,17.0,,,,,0.3,ppm,3.0,24.0
67,Glendora,1/23/2020,13.0,ug/m3 SC,12.0,1.0,34.14435,-117.85036,17.1,ppb,16.0,21.0,0.035,ppm,32.0,19.0,,,,,0.2,ppm,2.0,15.0
68,Glendora,1/24/2020,17.0,ug/m3 SC,16.0,1.0,34.14435,-117.85036,50.4,ppb,47.0,22.0,0.031,ppm,29.0,17.0,,,,,0.5,ppm,6.0,9.0
69,Glendora,1/25/2020,23.0,ug/m3 SC,21.0,1.0,34.14435,-117.85036,34.4,ppb,32.0,24.0,0.028,ppm,26.0,17.0,,,,,0.6,ppm,7.0,24.0
70,Glendora,1/26/2020,42.0,ug/m3 SC,39.0,1.0,34.14435,-117.85036,21.0,ppb,20.0,24.0,0.031,ppm,29.0,17.0,,,,,0.5,ppm,6.0,24.0
71,Glendora,1/27/2020,27.0,ug/m3 SC,25.0,1.0,34.14435,-117.85036,18.9,ppb,17.0,24.0,0.036,ppm,33.0,17.0,,,,,0.4,ppm,5.0,24.0
72,Glendora,1/28/2020,13.0,ug/m3 SC,12.0,1.0,34.14435,-117.85036,23.9,ppb,22.0,20.0,0.031,ppm,29.0,18.0,,,,,0.2,ppm,2.0,13.0
73,Glendora,1/29/2020,30.0,ug/m3 SC,28.0,1.0,34.14435,-117.85036,20.6,ppb,19.0,24.0,0.046,ppm,43.0,17.0,,,,,,,,
74,Glendora,1/30/2020,20.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,17.3,ppb,16.0,24.0,0.036,ppm,33.0,17.0,,,,,0.3,ppm,3.0,15.0
75,Glendora,1/31/2020,14.0,ug/m3 SC,13.0,1.0,34.14435,-117.85036,14.8,ppb,13.0,24.0,0.038,ppm,35.0,17.0,,,,,0.3,ppm,3.0,24.0
76,Glendora,2/1/2020,7.0,ug/m3 SC,6.0,1.0,34.14435,-117.85036,7.9,ppb,7.0,24.0,0.047,ppm,44.0,17.0,,,,,0.2,ppm,2.0,24.0
77,Glendora,2/2/2020,13.0,ug/m3 SC,12.0,1.0,34.14435,-117.85036,10.0,ppb,9.0,24.0,0.044,ppm,41.0,17.0,,,,,0.2,ppm,2.0,24.0
78,Glendora,2/3/2020,19.0,ug/m3 SC,18.0,1.0,34.14435,-117.85036,3.7,ppb,3.0,24.0,0.044,ppm,41.0,17.0,,,,,0.1,ppm,1.0,24.0
79,Glendora,2/4/2020,18.0,ug/m3 SC,17.0,1.0,34.14435,-117.85036,29.2,ppb,27.0,24.0,0.037,ppm,34.0,17.0,,,,,0.3,ppm,3.0,24.0
80,Glendora,2/5/2020,16.0,ug/m3 SC,15.0,1.0,34.14435,-117.85036,23.4,ppb,22.0,24.0,0.034,ppm,31.0,17.0,,,,,0.3,ppm,3.0,24.0
81,Glendora,2/6/2020,22.0,ug/m3 SC,20.0,1.0,34.14435,-117.85036,26.5,ppb,25.0,24.0,0.031,ppm,29.0,17.0,,,,,0.4,ppm,5.0,24.0
82,Glendora,2/7/2020,33.0,ug/m3 SC,31.0,1.0,34.14435,-117.85036,32.2,ppb,30.0,24.0,0.034,ppm,31.0,17.0,,,,,0.5,ppm,6.0,24.0
83,Glendora,2/8/2020,35.0,ug/m3 SC,32.0,1.0,34.14435,-117.85036,30.2,ppb,28.0,24.0,0.05,ppm,46.0,17.0,,,,,0.6,ppm,7.0,24.0
84,Glendora,2/9/2020,17.0,ug/m3 SC,16.0,1.0,34.14435,-117.85036,9.7,ppb,8.0,24.0,0.043,ppm,40.0,17.0,,,,,0.4,ppm,5.0,24.0
85,Glendora,2/10/2020,11.0,ug/m3 SC,10.0,1.0,34.14435,-117.85036,10.6,ppb,9.0,24.0,0.042,ppm,39.0,17.0,,,,,0.1,ppm,1.0,24.0
86,Glendora,2/11/2020,21.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,19.3,ppb,18.0,24.0,0.04,ppm,37.0,17.0,,,,,0.2,ppm,2.0,24.0
87,Glendora,2/12/2020,26.0,ug/m3 SC,24.0,1.0,34.14435,-117.85036,21.5,ppb,20.0,24.0,0.044,ppm,41.0,17.0,,,,,0.3,ppm,3.0,24.0
88,Glendora,2/13/2020,29.0,ug/m3 SC,27.0,1.0,34.14435,-117.85036,24.7,ppb,23.0,24.0,0.041,ppm,38.0,17.0,,,,,0.4,ppm,5.0,24.0
89,Glendora,2/14/2020,31.0,ug/m3 SC,29.0,1.0,34.14435,-117.85036,30.1,ppb,28.0,24.0,0.043,ppm,40.0,17.0,,,,,0.4,ppm,5.0,24.0
90,Glendora,2/15/2020,28.0,ug/m3 SC,26.0,1.0,34.14435,-117.85036,15.6,ppb,14.0,24.0,0.052,ppm,48.0,17.0,,,,,0.4,ppm,5.0,24.0
91,Glendora,2/16/2020,30.0,ug/m3 SC,28.0,1.0,34.14435,-117.85036,16.1,ppb,15.0,24.0,0.06,ppm,67.0,17.0,,,,,0.4,ppm,5.0,24.0
92,Glendora,2/17/2020,34.0,ug/m3 SC,31.0,1.0,34.14435,-117.85036,22.3,ppb,21.0,24.0,0.059,ppm,64.0,17.0,,,,,0.4,ppm,5.0,24.0
93,Glendora,2/18/2020,36.0,ug/m3 SC,33.0,1.0,34.14435,-117.85036,25.0,ppb,24.0,24.0,0.046,ppm,43.0,17.0,,,,,0.5,ppm,6.0,24.0
94,Glendora,2/19/2020,41.0,ug/m3 SC,38.0,1.0,34.14435,-117.85036,19.0,ppb,18.0,24.0,0.049,ppm,45.0,17.0,,,,,0.4,ppm,5.0,24.0
95,Glendora,2/20/2020,21.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,18.1,ppb,17.0,24.0,0.05,ppm,46.0,17.0,,,,,0.3,ppm,3.0,24.0
96,Glendora,2/21/2020,20.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,24.2,ppb,23.0,24.0,0.052,ppm,48.0,17.0,,,,,0.2,ppm,2.0,24.0
97,Glendora,2/22/2020,10.0,ug/m3 SC,9.0,1.0,34.14435,-117.85036,5.3,ppb,5.0,24.0,0.041,ppm,38.0,17.0,,,,,0.2,ppm,2.0,24.0
98,Glendora,2/23/2020,19.0,ug/m3 SC,18.0,1.0,34.14435,-117.85036,9.1,ppb,8.0,24.0,0.041,ppm,38.0,17.0,,,,,0.2,ppm,2.0,24.0
99,Glendora,2/24/2020,29.0,ug/m3 SC,27.0,1.0,34.14435,-117.85036,19.5,ppb,18.0,24.0,0.042,ppm,39.0,17.0,,,,,0.4,ppm,5.0,24.0
100,Glendora,2/25/2020,18.0,ug/m3 SC,17.0,1.0,34.14435,-117.85036,16.6,ppb,15.0,24.0,0.046,ppm,43.0,17.0,,,,,0.3,ppm,3.0,24.0
101,Glendora,2/26/2020,16.0,ug/m3 SC,15.0,1.0,34.14435,-117.85036,11.1,ppb,10.0,24.0,0.043,ppm,40.0,17.0,,,,,0.2,ppm,2.0,24.0
102,Glendora,2/27/2020,15.0,ug/m3 SC,14.0,1.0,34.14435,-117.85036,16.6,ppb,15.0,24.0,0.039,ppm,36.0,17.0,,,,,0.2,ppm,2.0,24.0
103,Glendora,2/28/2020,11.0,ug/m3 SC,10.0,1.0,34.14435,-117.85036,17.6,ppb,16.0,24.0,0.041,ppm,38.0,17.0,,,,,0.2,ppm,2.0,24.0
104,Glendora,2/29/2020,14.0,ug/m3 SC,13.0,1.0,34.14435,-117.85036,14.3,ppb,13.0,24.0,0.048,ppm,44.0,17.0,,,,,0.3,ppm,3.0,24.0
105,Glendora,3/1/2020,16.0,ug/m3 SC,15.0,1.0,34.14435,-117.85036,4.7,ppb,4.0,24.0,0.044,ppm,41.0,17.0,,,,,0.2,ppm,2.0,24.0
106,Glendora,3/2/2020,19.0,ug/m3 SC,18.0,1.0,34.14435,-117.85036,8.4,ppb,8.0,24.0,0.044,ppm,41.0,17.0,,,,,0.2,ppm,2.0,24.0
107,Glendora,3/3/2020,12.0,ug/m3 SC,11.0,1.0,34.14435,-117.85036,17.8,ppb,16.0,24.0,0.045,ppm,42.0,17.0,,,,,0.2,ppm,2.0,24.0
108,Glendora,3/4/2020,27.0,ug/m3 SC,25.0,1.0,34.14435,-117.85036,22.8,ppb,21.0,24.0,0.043,ppm,40.0,17.0,,,,,0.3,ppm,3.0,24.0
109,Glendora,3/5/2020,34.0,ug/m3 SC,31.0,1.0,34.14435,-117.85036,19.5,ppb,18.0,24.0,0.051,ppm,47.0,17.0,,,,,0.4,ppm,5.0,24.0
110,Glendora,3/6/2020,37.0,ug/m3 SC,34.0,1.0,34.14435,-117.85036,31.8,ppb,29.0,24.0,0.031,ppm,29.0,24.0,,,,,0.5,ppm,6.0,24.0
111,Glendora,3/7/2020,12.0,ug/m3 SC,11.0,1.0,34.14435,-117.85036,7.8,ppb,7.0,24.0,,,,,,,,,0.3,ppm,3.0,24.0
112,Glendora,3/8/2020,4.0,ug/m3 SC,4.0,1.0,34.14435,-117.85036,6.5,ppb,6.0,24.0,,,,,,,,,0.2,ppm,2.0,24.0
113,Glendora,3/9/2020,13.0,ug/m3 SC,12.0,1.0,34.14435,-117.85036,12.1,ppb,11.0,24.0,,,,,,,,,0.2,ppm,2.0,24.0
114,Glendora,3/10/2020,5.0,ug/m3 SC,5.0,1.0,34.14435,-117.85036,10.8,ppb,9.0,24.0,,,,,,,,,0.2,ppm,2.0,24.0
115,Glendora,3/11/2020,8.0,ug/m3 SC,7.0,1.0,34.14435,-117.85036,13.1,ppb,12.0,24.0,0.039,ppm,36.0,17.0,,,,,0.1,ppm,1.0,24.0
116,Glendora,3/12/2020,6.0,ug/m3 SC,6.0,1.0,34.14435,-117.85036,21.9,ppb,20.0,24.0,0.031,ppm,29.0,17.0,,,,,0.3,ppm,3.0,24.0
117,Glendora,3/13/2020,5.0,ug/m3 SC,5.0,1.0,34.14435,-117.85036,7.8,ppb,7.0,24.0,0.034,ppm,31.0,17.0,,,,,0.2,ppm,2.0,24.0
118,Glendora,3/14/2020,7.0,ug/m3 SC,6.0,1.0,34.14435,-117.85036,6.7,ppb,6.0,24.0,0.037,ppm,34.0,17.0,,,,,0.2,ppm,2.0,24.0
119,Glendora,3/15/2020,7.0,ug/m3 SC,6.0,1.0,34.14435,-117.85036,4.9,ppb,4.0,24.0,0.044,ppm,41.0,17.0,,,,,0.2,ppm,2.0,24.0
120,Glendora,3/16/2020,9.0,ug/m3 SC,8.0,1.0,34.14435,-117.85036,7.0,ppb,7.0,24.0,0.036,ppm,33.0,17.0,,,,,0.2,ppm,2.0,24.0
121,Glendora,3/25/2020,10.0,ug/m3 SC,9.0,1.0,34.14435,-117.85036,5.4,ppb,5.0,24.0,0.043,ppm,40.0,17.0,,,,,0.2,ppm,2.0,24.0
122,Glendora,3/26/2020,8.0,ug/m3 SC,7.0,1.0,34.14435,-117.85036,4.6,ppb,4.0,24.0,0.045,ppm,42.0,17.0,,,,,0.2,ppm,2.0,24.0
123,Glendora,3/27/2020,10.0,ug/m3 SC,9.0,1.0,34.14435,-117.85036,5.9,ppb,5.0,24.0,0.045,ppm,42.0,17.0,,,,,0.2,ppm,2.0,24.0
124,Glendora,3/28/2020,14.0,ug/m3 SC,13.0,1.0,34.14435,-117.85036,6.3,ppb,6.0,24.0,0.053,ppm,49.0,17.0,,,,,0.2,ppm,2.0,24.0
125,Glendora,3/29/2020,17.0,ug/m3 SC,16.0,1.0,34.14435,-117.85036,4.5,ppb,4.0,24.0,0.052,ppm,48.0,17.0,,,,,0.2,ppm,2.0,24.0
126,Glendora,3/30/2020,15.0,ug/m3 SC,14.0,1.0,34.14435,-117.85036,10.1,ppb,9.0,24.0,0.05,ppm,46.0,17.0,,,,,0.2,ppm,2.0,24.0
127,Glendora,3/31/2020,21.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,17.5,ppb,16.0,24.0,0.055,ppm,51.0,17.0,,,,,0.3,ppm,3.0,24.0
128,Glendora,4/1/2020,24.0,ug/m3 SC,22.0,1.0,34.14435,-117.85036,15.9,ppb,14.0,24.0,0.06,ppm,67.0,17.0,,,,,0.3,ppm,3.0,24.0
129,Glendora,4/2/2020,21.0,ug/m3 SC,19.0,1.0,34.14435,-117.85036,6.0,ppb,6.0,24.0,0.046,ppm,43.0,17.0,,,,,0.2,ppm,2.0,24.0
130,Glendora,4/3/2020,26.0,ug/m3 SC,24.0,1.0,34.14435,-117.85036,7.4,ppb,7.0,24.0,0.054,ppm,50.0,17.0,,,,,0.2,ppm,2.0,24.0
131,Glendora,4/4/2020,22.0,ug/m3 SC,20.0,1.0,34.14435,-117.85036,6.3,ppb,6.0,24.0,0.05,ppm,46.0,17.0,,,,,0.2,ppm,2.0,24.0
132,Glendora,4/5/2020,10.0,ug/m3 SC,9.0,1.0,34.14435,-117.85036,3.3,ppb,3.0,24.0,0.037,ppm,34.0,17.0,,,,,0.2,ppm,2.0,24.0
133,Glendora,4/6/2020,2.0,ug/m3 SC,2.0,1.0,34.14435,-117.85036,5.6,ppb,5.0,24.0,0.032,ppm,30.0,17.0,,,,,0.2,ppm,2.0,24.0
134,Glendora,4/7/2020,5.0,ug/m3 SC,5.0,1.0,34.14435,-117.85036,10.5,ppb,9.0,24.0,0.035,ppm,32.0,17.0,,,,,0.2,ppm,2.0,24.0
135,Glendora,4/8/2020,5.0,ug/m3 SC,5.0,1.0,34.14435,-117.85036,9.3,ppb,8.0,19.0,,,,,,,,,0.2,ppm,2.0,11.0
136,Glendora,4/9/2020,3.0,ug/m3 SC,3.0,1.0,34.14435,-117.85036,2.9,ppb,2.0,18.0,,,,,,,,,,,,
137,Glendora,4/10/2020,4.0,ug/m3 SC,4.0,1.0,34.14435,-117.85036,4.9,ppb,4.0,24.0,0.04,ppm,37.0,17.0,,,,,,,,
138,Glendora,4/11/2020,10.0,ug/m3 SC,9.0,1.0,34.14435,-117.85036,6.0,ppb,6.0,24.0,0.05,ppm,46.0,17.0,,,,,,,,
139,Glendora,4/12/2020,6.0,ug/m3 SC,6.0,1.0,34.14435,-117.85036,3.5,ppb,3.0,24.0,0.036,ppm,33.0,17.0,,,,,0.1,ppm,1.0,19.0
140,Glendora,4/13/2020,8.0,ug/m3 SC,7.0,1.0,34.14435,-117.85036,9.8,ppb,8.0,24.0,0.03,ppm,28.0,17.0,,,,,0.2,ppm,2.0,24.0
141,Glendora,4/14/2020,13.0,ug/m3 SC,12.0,1.0,34.14435,-117.85036,8.3,ppb,8.0,21.0,0.055,ppm,51.0,14.0,,,,,0.2,ppm,2.0,18.0
142,Glendora,4/16/2020,15.0,ug/m3 SC,14.0,1.0,34.14435,-117.85036,11.3,ppb,10.0,24.0,0.059,ppm,64.0,17.0,,,,,0.2,ppm,2.0,24.0
