Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/8/2020,AQS,481410029,1,35,ug/m3 SC,32,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
7/14/2020,AQS,481410029,1,53,ug/m3 SC,49,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
7/20/2020,AQS,481410029,1,35,ug/m3 SC,32,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
7/26/2020,AQS,481410029,1,14,ug/m3 SC,13,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
8/1/2020,AQS,481410029,1,32,ug/m3 SC,30,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
8/7/2020,AQS,481410029,1,23,ug/m3 SC,21,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
8/13/2020,AQS,481410029,1,25,ug/m3 SC,23,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
8/19/2020,AQS,481410029,1,35,ug/m3 SC,32,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
8/25/2020,AQS,481410029,1,24,ug/m3 SC,22,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
8/31/2020,AQS,481410029,1,29,ug/m3 SC,27,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
9/6/2020,AQS,481410029,1,21,ug/m3 SC,19,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
9/12/2020,AQS,481410029,1,18,ug/m3 SC,17,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
9/18/2020,AQS,481410029,1,26,ug/m3 SC,24,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
9/24/2020,AQS,481410029,1,33,ug/m3 SC,31,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
9/30/2020,AQS,481410029,1,65,ug/m3 SC,56,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/6/2020,AQS,481410029,1,58,ug/m3 SC,52,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/12/2020,AQS,481410029,1,99,ug/m3 SC,73,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/18/2020,AQS,481410029,1,32,ug/m3 SC,30,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/24/2020,AQS,481410029,1,52,ug/m3 SC,48,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
10/30/2020,AQS,481410029,1,20,ug/m3 SC,19,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/5/2020,AQS,481410029,1,19,ug/m3 SC,18,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/11/2020,AQS,481410029,1,36,ug/m3 SC,33,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/17/2020,AQS,481410029,1,30,ug/m3 SC,28,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/23/2020,AQS,481410029,1,59,ug/m3 SC,53,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
11/29/2020,AQS,481410029,1,57,ug/m3 SC,52,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/5/2020,AQS,481410029,1,18,ug/m3 SC,17,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/11/2020,AQS,481410029,1,29,ug/m3 SC,27,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/17/2020,AQS,481410029,1,37,ug/m3 SC,34,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/23/2020,AQS,481410029,1,142,ug/m3 SC,94,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
12/29/2020,AQS,481410029,1,19,ug/m3 SC,18,Ivanhoe,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.785769,-106.323578
1/4/2020,AQS,481410038,1,60,ug/m3 SC,53,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/10/2020,AQS,481410038,1,22,ug/m3 SC,20,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/16/2020,AQS,481410038,1,30,ug/m3 SC,28,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/22/2020,AQS,481410038,1,15,ug/m3 SC,14,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/28/2020,AQS,481410038,1,36,ug/m3 SC,33,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/3/2020,AQS,481410038,1,69,ug/m3 SC,58,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/9/2020,AQS,481410038,1,30,ug/m3 SC,28,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/15/2020,AQS,481410038,1,89,ug/m3 SC,68,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/21/2020,AQS,481410038,1,19,ug/m3 SC,18,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
2/27/2020,AQS,481410038,1,96,ug/m3 SC,71,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/4/2020,AQS,481410038,1,11,ug/m3 SC,10,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/10/2020,AQS,481410038,1,58,ug/m3 SC,52,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/16/2020,AQS,481410038,1,35,ug/m3 SC,32,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
3/22/2020,AQS,481410038,1,66,ug/m3 SC,56,El Paso Mimosa,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.735857,-106.377909
1/4/2020,AQS,481410057,1,35,ug/m3 SC,32,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
1/10/2020,AQS,481410057,1,26,ug/m3 SC,24,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
1/16/2020,AQS,481410057,1,34,ug/m3 SC,31,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
1/22/2020,AQS,481410057,1,13,ug/m3 SC,12,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
1/28/2020,AQS,481410057,1,21,ug/m3 SC,19,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/3/2020,AQS,481410057,1,58,ug/m3 SC,52,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/9/2020,AQS,481410057,1,22,ug/m3 SC,20,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/15/2020,AQS,481410057,1,55,ug/m3 SC,51,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/21/2020,AQS,481410057,1,12,ug/m3 SC,11,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
2/27/2020,AQS,481410057,1,39,ug/m3 SC,36,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
3/4/2020,AQS,481410057,1,4,ug/m3 SC,4,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
3/10/2020,AQS,481410057,1,34,ug/m3 SC,31,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
3/16/2020,AQS,481410057,1,9,ug/m3 SC,8,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
3/22/2020,AQS,481410057,1,32,ug/m3 SC,30,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
3/28/2020,AQS,481410057,1,14,ug/m3 SC,13,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
4/3/2020,AQS,481410057,1,19,ug/m3 SC,18,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
4/9/2020,AQS,481410057,1,24,ug/m3 SC,22,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
4/15/2020,AQS,481410057,1,21,ug/m3 SC,19,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
4/21/2020,AQS,481410057,1,35,ug/m3 SC,32,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
4/27/2020,AQS,481410057,1,28,ug/m3 SC,26,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
5/3/2020,AQS,481410057,1,23,ug/m3 SC,21,Socorro Hueco,1,100,81102,PM10 Total 0-10um STP,21340,"El Paso, TX",48,Texas,141,El Paso,31.6675,-106.288
