Date,Source,Site ID,POC,Daily Max 1-hour SO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/3/2020,AQS,481410044,1,0.8,ppb,0,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/4/2020,AQS,481410044,1,3.8,ppb,4,El Paso Chamizal,23,96,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/5/2020,AQS,481410044,1,6.1,ppb,9,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/6/2020,AQS,481410044,1,2.8,ppb,3,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/7/2020,AQS,481410044,1,1.9,ppb,1,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/8/2020,AQS,481410044,1,1.4,ppb,1,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/9/2020,AQS,481410044,1,1.7,ppb,1,El Paso Chamizal,20,83,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/10/2020,AQS,481410044,1,0,ppb,0,El Paso Chamizal,21,88,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/11/2020,AQS,481410044,1,3.1,ppb,4,El Paso Chamizal,22,92,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/12/2020,AQS,481410044,1,3.2,ppb,4,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/13/2020,AQS,481410044,1,4.8,ppb,6,El Paso Chamizal,23,96,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/14/2020,AQS,481410044,1,5,ppb,7,El Paso Chamizal,19,79,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/15/2020,AQS,481410044,1,7,ppb,10,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/16/2020,AQS,481410044,1,1.2,ppb,1,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/17/2020,AQS,481410044,1,1.3,ppb,1,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/18/2020,AQS,481410044,1,0.4,ppb,0,El Paso Chamizal,23,96,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/19/2020,AQS,481410044,1,0.2,ppb,0,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/20/2020,AQS,481410044,1,0.2,ppb,0,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
1/21/2020,AQS,481410044,1,1.4,ppb,1,El Paso Chamizal,24,100,42401,Sulfur dioxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.765685,-106.455227
