Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/26/2020,AQS,481410037,1,0.001,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
8/1/2020,AQS,481410037,1,0.002,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
8/7/2020,AQS,481410037,1,0.002,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
8/13/2020,AQS,481410037,1,0.004,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
8/19/2020,AQS,481410037,1,0.006,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
8/25/2020,AQS,481410037,1,0.003,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
8/31/2020,AQS,481410037,1,0.003,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
9/6/2020,AQS,481410037,1,0.003,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
9/12/2020,AQS,481410037,1,0.008,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
9/18/2020,AQS,481410037,1,0.003,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
9/24/2020,AQS,481410037,1,0.006,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
9/30/2020,AQS,481410037,1,0.012,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
10/6/2020,AQS,481410037,1,0.01,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
10/12/2020,AQS,481410037,1,0.005,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
10/18/2020,AQS,481410037,1,0.003,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
10/24/2020,AQS,481410037,1,0.005,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
10/30/2020,AQS,481410037,1,0.009,ug/m3 LC,.,El Paso UTEP,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/4/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/10/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/16/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/22/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
1/28/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/3/2020,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/9/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/15/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/21/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
2/27/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/4/2020,AQS,481411021,1,0,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/10/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/16/2020,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/22/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
3/28/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/3/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/11/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/15/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/21/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
4/27/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/3/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/9/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/15/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/21/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
5/27/2020,AQS,481411021,1,0,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/2/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/8/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/14/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/20/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
6/26/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/2/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/8/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/14/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/20/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
7/26/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/1/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/7/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/13/2020,AQS,481411021,1,0.006,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/19/2020,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/25/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
8/31/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
9/6/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
9/12/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
9/18/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
9/24/2020,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
9/30/2020,AQS,481411021,1,0.003,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
10/6/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
10/12/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
10/18/2020,AQS,481411021,1,0.001,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
10/24/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
10/30/2020,AQS,481411021,1,0.002,ug/m3 LC,.,Ojo De Agua,1,100,14129,Lead (TSP) LC,21340,"El Paso, TX",48,Texas,141,El Paso,31.86247,-106.5473
