Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/17/2018,AQS,481410037,2,0.4,ppm,5,El Paso UTEP,6,25,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/18/2018,AQS,481410037,2,0.5,ppm,6,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/19/2018,AQS,481410037,2,0.9,ppm,10,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/20/2018,AQS,481410037,2,1.2,ppm,14,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/21/2018,AQS,481410037,2,0.4,ppm,5,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/22/2018,AQS,481410037,2,0.6,ppm,7,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/23/2018,AQS,481410037,2,0.9,ppm,10,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/24/2018,AQS,481410037,2,1,ppm,11,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/25/2018,AQS,481410037,2,0.8,ppm,9,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/26/2018,AQS,481410037,2,1,ppm,11,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/27/2018,AQS,481410037,2,0.4,ppm,5,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/28/2018,AQS,481410037,2,0.8,ppm,9,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/29/2018,AQS,481410037,2,0.9,ppm,10,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/30/2018,AQS,481410037,2,1.4,ppm,16,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
1/31/2018,AQS,481410037,2,1.6,ppm,18,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
2/1/2018,AQS,481410037,2,0.7,ppm,8,El Paso UTEP,24,100,42101,Carbon monoxide,21340,"El Paso, TX",48,Texas,141,El Paso,31.768286,-106.501243
