Day-Result,D-AQI,PM10 AQI,NO2 AQI,Ozone AQI,SO2 AQI,CO AQI,DMean PM10,PM-WEIGHT,DMax NO2,NO2-WEIGHT,DMax Ozone,OZONE-WEIGHT,DMax SO2,SO2-WEIGHT,DMax CO,CO-WEIGHT,Year,Month,Day,Site Name,Lat,Lng,Date
Moderate Pollution,52,26,52,45,1,6,28,1,55,24,0.049,17,1.6,24,0.5,24,2016,5,12,Newark Firehouse,40.720989,-74.192892,5/12/2016
Good,26,5,8,26,0,2,5,1,9,21,0.028,17,0.4,24,0.2,24,2016,5,15,Newark Firehouse,40.720989,-74.192892,5/15/2016
Good,32,10,26,32,0,3,11,1,28,24,0.035,17,0.4,24,0.3,24,2016,5,18,Newark Firehouse,40.720989,-74.192892,5/18/2016
Good,42,16,42,33,1,6,17,1,45,24,0.036,17,1.3,24,0.5,24,2016,5,21,Newark Firehouse,40.720989,-74.192892,5/21/2016
Good,40,11,40,35,0,5,12,1,42,24,0.038,17,0.3,24,0.4,24,2016,5,24,Newark Firehouse,40.720989,-74.192892,5/24/2016
Good,45,36,45,45,4,6,39,1,48,24,0.049,17,3.3,24,0.5,24,2016,5,27,Newark Firehouse,40.720989,-74.192892,5/27/2016
Good,34,6,7,34,0,2,7,1,7,24,0.037,17,0.1,23,0.2,24,2016,5,30,Newark Firehouse,40.720989,-74.192892,5/30/2016
Good,29,19,25,29,0,3,20,1,26,24,0.031,17,0.9,24,0.3,24,2016,6,2,Newark Firehouse,40.720989,-74.192892,6/2/2016
Good,23,10,20,23,0,3,11,1,21,21,0.025,17,0.5,24,0.3,24,2016,6,5,Newark Firehouse,40.720989,-74.192892,6/5/2016
Good,25,6,8,25,0,2,7,1,9,24,0.027,17,0,24,0.2,24,2016,6,8,Newark Firehouse,40.720989,-74.192892,6/8/2016
Moderate Pollution,84,22,34,84,0,6,24,1,36,24,0.065,17,0.6,24,0.5,24,2016,6,11,Newark Firehouse,40.720989,-74.192892,6/11/2016
Good,34,6,17,34,0,2,7,1,18,24,0.037,17,0.2,24,0.2,24,2016,6,14,Newark Firehouse,40.720989,-74.192892,6/14/2016
Good,38,16,29,38,0,6,17,1,31,24,0.041,17,0.5,24,0.5,24,2016,6,17,Newark Firehouse,40.720989,-74.192892,6/17/2016
Good,49,24,42,49,3,5,26,1,45,24,0.053,17,2.3,23,0.4,24,2016,6,20,Newark Firehouse,40.720989,-74.192892,6/20/2016
Moderate Pollution,52,22,52,44,1,8,24,1,55,24,0.047,17,1.3,24,0.7,24,2016,6,23,Newark Firehouse,40.720989,-74.192892,6/23/2016
Moderate Pollution,67,19,16,67,0,3,21,1,17,21,0.06,17,0.9,24,0.3,24,2016,6,26,Newark Firehouse,40.720989,-74.192892,6/26/2016
Good,44,9,15,44,0,3,10,1,16,24,0.047,17,0.1,24,0.3,24,2016,6,29,Newark Firehouse,40.720989,-74.192892,6/29/2016
Good,30,7,15,30,0,5,8,1,16,24,0.032,17,0.4,24,0.4,24,2016,7,2,Newark Firehouse,40.720989,-74.192892,7/2/2016
Good,35,7,19,35,0,3,8,1,20,24,0.038,17,0.6,24,0.3,24,2016,7,5,Newark Firehouse,40.720989,-74.192892,7/5/2016
Good,33,6,28,33,0,2,7,1,30,24,0.036,17,0.8,23,0.2,24,2016,7,11,Newark Firehouse,40.720989,-74.192892,7/11/2016
Moderate Pollution,57,20,57,45,0,7,22,1,60,24,0.049,17,0.3,24,0.6,24,2016,7,14,Newark Firehouse,40.720989,-74.192892,7/14/2016
Moderate Pollution,61,14,24,61,0,3,15,1,25,21,0.058,17,0.9,24,0.3,24,2016,7,17,Newark Firehouse,40.720989,-74.192892,7/17/2016
Good,44,10,25,44,0,2,11,1,26,24,0.048,17,0.3,24,0.2,24,2016,7,20,Newark Firehouse,40.720989,-74.192892,7/20/2016
Good,47,13,13,47,0,3,14,1,14,24,0.051,17,0.6,24,0.3,24,2016,7,23,Newark Firehouse,40.720989,-74.192892,7/23/2016
Good,39,10,14,39,0,2,11,1,15,24,0.042,17,0.1,24,0.2,24,2016,7,26,Newark Firehouse,40.720989,-74.192892,7/26/2016
Moderate Pollution,74,14,21,74,0,5,15,1,22,24,0.062,17,0.3,24,0.4,24,2016,7,29,Newark Firehouse,40.720989,-74.192892,7/29/2016
Good,28,15,28,19,1,3,16,1,30,22,0.021,17,1.5,23,0.3,24,2016,8,1,Newark Firehouse,40.720989,-74.192892,8/1/2016
Good,31,14,25,31,1,5,15,1,27,24,0.033,17,1.4,24,0.4,24,2016,8,4,Newark Firehouse,40.720989,-74.192892,8/4/2016
Good,31,6,25,31,0,3,7,1,26,21,0.034,17,0.2,24,0.3,24,2016,8,7,Newark Firehouse,40.720989,-74.192892,8/7/2016
Good,35,16,18,35,0,3,17,1,19,24,0.038,17,0.3,24,0.3,24,2016,8,10,Newark Firehouse,40.720989,-74.192892,8/10/2016
Good,50,15,14,50,0,3,16,1,15,24,0.054,17,0,24,0.3,24,2016,8,13,Newark Firehouse,40.720989,-74.192892,8/13/2016
Good,47,16,19,47,0,3,17,1,20,24,0.051,17,0.5,24,0.3,24,2016,8,16,Newark Firehouse,40.720989,-74.192892,8/16/2016
Good,47,16,31,47,0,3,17,1,33,24,0.051,17,0.9,24,0.3,24,2016,8,19,Newark Firehouse,40.720989,-74.192892,8/19/2016
Good,28,7,14,28,0,2,8,1,15,24,0.03,17,0,23,0.2,24,2016,8,22,Newark Firehouse,40.720989,-74.192892,8/22/2016
Moderate Pollution,51,18,18,51,0,3,19,1,19,24,0.055,17,0.4,24,0.3,24,2016,8,25,Newark Firehouse,40.720989,-74.192892,8/25/2016
Good,39,14,24,39,0,5,15,1,25,21,0.042,17,0.8,24,0.4,24,2016,8,28,Newark Firehouse,40.720989,-74.192892,8/28/2016
Moderate Pollution,58,19,22,58,0,3,20,1,23,24,0.057,17,0.1,24,0.3,24,2016,8,31,Newark Firehouse,40.720989,-74.192892,8/31/2016
Moderate Pollution,53,53,17,30,0,3,59,1,18,24,0.032,17,0.1,24,0.3,24,2016,9,3,Newark Firehouse,40.720989,-74.192892,9/3/2016
Good,28,10,9,28,0,2,11,1,10,24,0.03,17,0.1,24,0.2,24,2016,9,6,Newark Firehouse,40.720989,-74.192892,9/6/2016
Good,42,16,20,42,0,5,17,1,21,24,0.045,17,0.4,24,0.4,24,2016,9,9,Newark Firehouse,40.720989,-74.192892,9/9/2016
Good,29,11,17,29,0,2,12,1,18,24,0.031,17,0.4,23,0.2,24,2016,9,12,Newark Firehouse,40.720989,-74.192892,9/12/2016
Good,31,6,22,31,0,2,7,1,23,24,0.034,17,0.5,24,0.2,24,2016,9,15,Newark Firehouse,40.720989,-74.192892,9/15/2016
Good,30,14,30,29,1,3,15,1,32,21,0.031,17,1.1,24,0.3,24,2016,9,18,Newark Firehouse,40.720989,-74.192892,9/18/2016
Good,44,14,29,44,0,8,15,1,31,24,0.047,17,0.5,23,0.7,24,2016,9,21,Newark Firehouse,40.720989,-74.192892,9/21/2016
Good,19,8,11,19,0,2,9,1,12,24,0.02,17,0.1,24,0.2,24,2016,9,30,Newark Firehouse,40.720989,-74.192892,9/30/2016
Good,42,12,42,25,1,7,13,1,44,24,0.027,17,1.1,23,0.6,24,2016,10,3,Newark Firehouse,40.720989,-74.192892,10/3/2016
Good,44,26,44,22,1,7,28,1,47,24,0.024,17,1.4,24,0.6,24,2016,10,6,Newark Firehouse,40.720989,-74.192892,10/6/2016
Good,18,6,7,18,0,8,7,1,7,21,0.019,17,0.2,24,0.7,24,2016,10,9,Newark Firehouse,40.720989,-74.192892,10/9/2016
Good,31,19,31,21,1,8,21,1,33,24,0.023,17,1.2,24,0.7,24,2016,10,12,Newark Firehouse,40.720989,-74.192892,10/12/2016
Good,29,10,29,29,1,6,11,1,31,24,0.031,17,1.2,24,0.5,24,2016,10,15,Newark Firehouse,40.720989,-74.192892,10/15/2016
Good,38,23,27,38,1,8,25,1,29,24,0.041,17,1.2,24,0.7,24,2016,10,18,Newark Firehouse,40.720989,-74.192892,10/18/2016
Good,35,19,35,10,1,6,20,1,37,18,0.011,17,1.4,22,0.5,24,2016,10,21,Newark Firehouse,40.720989,-74.192892,10/21/2016
Good,31,8,28,31,0,3,9,1,30,21,0.033,17,0.4,23,0.3,24,2016,10,24,Newark Firehouse,40.720989,-74.192892,10/24/2016
Good,34,7,34,7,0,7,8,1,36,24,0.008,17,0.3,24,0.6,24,2016,10,27,Newark Firehouse,40.720989,-74.192892,10/27/2016
