Day-Result,D-AQI,PM10 AQI,NO2 AQI,Ozone AQI,SO2 AQI,CO AQI,DMean PM10,PM-WEIGHT,DMax NO2,NO2-WEIGHT,DMax Ozone,OZONE-WEIGHT,DMax SO2,SO2-WEIGHT,DMax CO,CO-WEIGHT,Year,Month,Day,Site Name,LAt,Lng,Date
Good,43,19,7,43,0,3,20,1,7.5,23,0.046,17,0.2,23,0.3,24,2020,7,17,Millbrook School,35.856111,-78.574167,7/17/2020
Good,42,9,6,42,0,3,10,1,6,23,0.045,17,0.1,23,0.3,24,2020,7,18,Millbrook School,35.856111,-78.574167,7/18/2020
Good,42,15,6,42,0,3,16,1,6,23,0.045,17,0.1,23,0.3,24,2020,7,18,Millbrook School,35.856111,-78.574167,7/18/2020
Good,41,14,7,41,0,3,15,1,7.6,23,0.044,17,0.1,23,0.3,24,2020,7,19,Millbrook School,35.856111,-78.574167,7/19/2020
Good,41,19,7,41,0,3,21,1,7.6,23,0.044,17,0.1,23,0.3,24,2020,7,19,Millbrook School,35.856111,-78.574167,7/19/2020
Good,47,16,3,47,0,2,17,1,3.9,23,0.051,17,0.3,23,0.2,24,2020,7,20,Millbrook School,35.856111,-78.574167,7/20/2020
Good,47,21,3,47,0,2,23,1,3.9,23,0.051,17,0.3,23,0.2,24,2020,7,20,Millbrook School,35.856111,-78.574167,7/20/2020
Good,35,14,6,35,0,2,15,1,6.8,23,0.038,17,0.1,23,0.2,24,2020,7,21,Millbrook School,35.856111,-78.574167,7/21/2020
Good,35,19,6,35,0,2,20,1,6.8,23,0.038,17,0.1,23,0.2,24,2020,7,21,Millbrook School,35.856111,-78.574167,7/21/2020
Good,34,12,7,34,0,2,13,1,7.2,22,0.037,17,0.1,23,0.2,24,2020,7,22,Millbrook School,35.856111,-78.574167,7/22/2020
Good,34,16,7,34,0,2,17,1,7.2,22,0.037,17,0.1,23,0.2,24,2020,7,22,Millbrook School,35.856111,-78.574167,7/22/2020
Good,31,9,5,31,0,2,10,1,5.6,19,0.034,17,0,23,0.2,24,2020,7,23,Millbrook School,35.856111,-78.574167,7/23/2020
Good,31,15,5,31,0,2,16,1,5.6,19,0.034,17,0,23,0.2,24,2020,7,23,Millbrook School,35.856111,-78.574167,7/23/2020
Good,34,6,5,34,0,2,6,1,5.3,23,0.037,17,0,23,0.2,24,2020,7,24,Millbrook School,35.856111,-78.574167,7/24/2020
Good,34,10,5,34,0,2,11,1,5.3,23,0.037,17,0,23,0.2,24,2020,7,24,Millbrook School,35.856111,-78.574167,7/24/2020
Good,41,7,7,41,0,2,8,1,7.1,23,0.044,17,0,23,0.2,24,2020,7,25,Millbrook School,35.856111,-78.574167,7/25/2020
Good,41,13,7,41,0,2,14,1,7.1,23,0.044,17,0,23,0.2,24,2020,7,25,Millbrook School,35.856111,-78.574167,7/25/2020
Good,40,7,6,40,0,3,8,1,6.1,23,0.043,17,0.2,23,0.3,24,2020,7,26,Millbrook School,35.856111,-78.574167,7/26/2020
Good,40,13,6,40,0,3,14,1,6.1,23,0.043,17,0.2,23,0.3,24,2020,7,26,Millbrook School,35.856111,-78.574167,7/26/2020
Good,42,8,4,42,0,2,9,1,4.9,20,0.045,17,0.2,24,0.2,24,2020,7,27,Millbrook School,35.856111,-78.574167,7/27/2020
Good,42,14,4,42,0,2,15,1,4.9,20,0.045,17,0.2,24,0.2,24,2020,7,27,Millbrook School,35.856111,-78.574167,7/27/2020
Good,40,8,5,40,0,2,9,1,5.5,23,0.043,17,0.2,23,0.2,24,2020,7,28,Millbrook School,35.856111,-78.574167,7/28/2020
Good,40,14,5,40,0,2,15,1,5.5,23,0.043,17,0.2,23,0.2,24,2020,7,28,Millbrook School,35.856111,-78.574167,7/28/2020
Good,42,6,8,42,0,2,6,1,8,23,0.045,17,0.1,22,0.2,24,2020,7,29,Millbrook School,35.856111,-78.574167,7/29/2020
Good,42,10,8,42,0,2,11,1,8,23,0.045,17,0.1,22,0.2,24,2020,7,29,Millbrook School,35.856111,-78.574167,7/29/2020
Good,30,9,5,30,0,2,10,1,5.5,23,0.032,17,0,23,0.2,24,2020,7,30,Millbrook School,35.856111,-78.574167,7/30/2020
Good,30,15,5,30,0,2,16,1,5.5,23,0.032,17,0,23,0.2,24,2020,7,30,Millbrook School,35.856111,-78.574167,7/30/2020
Good,29,7,6,29,0,2,8,1,6.8,22,0.031,17,0,23,0.2,24,2020,8,6,Millbrook School,35.856111,-78.574167,8/6/2020
Good,29,12,6,29,0,2,13,1,6.8,22,0.031,17,0,23,0.2,24,2020,8,6,Millbrook School,35.856111,-78.574167,8/6/2020
Good,32,9,6,32,0,2,10,1,6.2,19,0.035,17,0,23,0.2,24,2020,8,7,Millbrook School,35.856111,-78.574167,8/7/2020
Good,32,14,6,32,0,2,15,1,6.2,19,0.035,17,0,23,0.2,24,2020,8,7,Millbrook School,35.856111,-78.574167,8/7/2020
Good,38,7,4,38,0,2,8,1,4.2,23,0.041,17,0,23,0.2,24,2020,8,8,Millbrook School,35.856111,-78.574167,8/8/2020
Good,38,12,4,38,0,2,13,1,4.2,23,0.041,17,0,23,0.2,24,2020,8,8,Millbrook School,35.856111,-78.574167,8/8/2020
Good,39,9,5,39,0,3,10,1,5.5,23,0.042,17,0,23,0.3,24,2020,8,9,Millbrook School,35.856111,-78.574167,8/9/2020
Good,39,17,5,39,0,3,18,1,5.5,23,0.042,17,0,23,0.3,24,2020,8,9,Millbrook School,35.856111,-78.574167,8/9/2020
Good,38,13,4,38,0,3,14,1,4.3,23,0.041,17,0,23,0.3,24,2020,8,10,Millbrook School,35.856111,-78.574167,8/10/2020
Good,38,19,4,38,0,3,21,1,4.3,23,0.041,17,0,23,0.3,24,2020,8,10,Millbrook School,35.856111,-78.574167,8/10/2020
Good,44,12,8,44,0,3,13,1,8.1,23,0.047,17,0,23,0.3,24,2020,8,11,Millbrook School,35.856111,-78.574167,8/11/2020
Good,44,18,8,44,0,3,19,1,8.1,23,0.047,17,0,23,0.3,24,2020,8,11,Millbrook School,35.856111,-78.574167,8/11/2020
Good,38,12,4,38,0,3,13,1,4.3,23,0.041,17,0,23,0.3,24,2020,8,12,Millbrook School,35.856111,-78.574167,8/12/2020
Good,38,18,4,38,0,3,19,1,4.3,23,0.041,17,0,23,0.3,24,2020,8,12,Millbrook School,35.856111,-78.574167,8/12/2020
Good,33,5,2,33,0,2,5,1,2.9,19,0.036,17,0,23,0.2,24,2020,8,13,Millbrook School,35.856111,-78.574167,8/13/2020
Good,33,13,2,33,0,2,14,1,2.9,19,0.036,17,0,23,0.2,24,2020,8,13,Millbrook School,35.856111,-78.574167,8/13/2020
Good,33,6,2,33,0,2,6,1,2.8,23,0.036,17,0,23,0.2,24,2020,8,14,Millbrook School,35.856111,-78.574167,8/14/2020
Good,33,11,2,33,0,2,12,1,2.8,23,0.036,17,0,23,0.2,24,2020,8,14,Millbrook School,35.856111,-78.574167,8/14/2020
Good,27,6,2,27,0,2,6,1,2,23,0.029,17,0,23,0.2,24,2020,8,15,Millbrook School,35.856111,-78.574167,8/15/2020
Good,27,11,2,27,0,2,12,1,2,23,0.029,17,0,23,0.2,24,2020,8,15,Millbrook School,35.856111,-78.574167,8/15/2020
Good,21,4,2,21,0,2,4,1,2.3,23,0.023,17,0,23,0.2,24,2020,8,16,Millbrook School,35.856111,-78.574167,8/16/2020
Good,21,9,2,21,0,2,10,1,2.3,23,0.023,17,0,23,0.2,24,2020,8,16,Millbrook School,35.856111,-78.574167,8/16/2020
Good,37,6,4,37,0,2,7,1,4.7,19,0.04,17,0,23,0.2,24,2020,8,17,Millbrook School,35.856111,-78.574167,8/17/2020
Good,37,12,4,37,0,2,13,1,4.7,19,0.04,17,0,23,0.2,24,2020,8,17,Millbrook School,35.856111,-78.574167,8/17/2020
Good,41,12,13,41,0,5,13,1,14.2,18,0.044,17,0.1,23,0.4,24,2020,8,18,Millbrook School,35.856111,-78.574167,8/18/2020
Good,41,18,13,41,0,5,19,1,14.2,18,0.044,17,0.1,23,0.4,24,2020,8,18,Millbrook School,35.856111,-78.574167,8/18/2020
Good,36,15,8,36,0,6,16,1,9.6,23,0.039,17,0,23,0.5,24,2020,8,19,Millbrook School,35.856111,-78.574167,8/19/2020
Good,36,20,8,36,0,6,22,1,9.6,23,0.039,17,0,23,0.5,24,2020,8,19,Millbrook School,35.856111,-78.574167,8/19/2020
Good,31,10,3,31,0,2,11,1,3.4,23,0.034,17,0,23,0.2,24,2020,8,20,Millbrook School,35.856111,-78.574167,8/20/2020
Good,31,16,3,31,0,2,17,1,3.4,23,0.034,17,0,23,0.2,24,2020,8,20,Millbrook School,35.856111,-78.574167,8/20/2020
Good,32,7,3,32,0,2,8,1,3.6,23,0.035,17,0,23,0.2,24,2020,8,21,Millbrook School,35.856111,-78.574167,8/21/2020
Good,32,12,3,32,0,2,13,1,3.6,23,0.035,17,0,23,0.2,24,2020,8,21,Millbrook School,35.856111,-78.574167,8/21/2020
Good,31,7,4,31,0,2,8,1,4,23,0.033,17,0,23,0.2,24,2020,8,22,Millbrook School,35.856111,-78.574167,8/22/2020
Good,31,13,4,31,0,2,14,1,4,23,0.033,17,0,23,0.2,24,2020,8,22,Millbrook School,35.856111,-78.574167,8/22/2020
Good,26,10,2,26,0,2,11,1,2.7,23,0.028,17,0,23,0.2,24,2020,8,23,Millbrook School,35.856111,-78.574167,8/23/2020
Good,26,16,2,26,0,2,17,1,2.7,23,0.028,17,0,23,0.2,24,2020,8,23,Millbrook School,35.856111,-78.574167,8/23/2020
Good,22,14,7,22,0,2,15,1,7.3,23,0.024,17,0.1,23,0.2,24,2020,8,24,Millbrook School,35.856111,-78.574167,8/24/2020
Good,22,22,7,22,0,2,24,1,7.3,23,0.024,17,0.1,23,0.2,24,2020,8,24,Millbrook School,35.856111,-78.574167,8/24/2020
Good,44,9,3,44,0,2,10,1,3.1,23,0.048,17,0,23,0.2,24,2020,8,25,Millbrook School,35.856111,-78.574167,8/25/2020
Good,44,15,3,44,0,2,16,1,3.1,23,0.048,17,0,23,0.2,24,2020,8,25,Millbrook School,35.856111,-78.574167,8/25/2020
Good,42,11,8,42,0,3,12,1,9.2,23,0.045,17,0.6,21,0.3,24,2020,8,26,Millbrook School,35.856111,-78.574167,8/26/2020
Good,42,18,8,42,0,3,19,1,9.2,23,0.045,17,0.6,21,0.3,24,2020,8,26,Millbrook School,35.856111,-78.574167,8/26/2020
Good,25,8,5,25,0,3,9,1,5,23,0.027,17,0.2,23,0.3,24,2020,9,1,Millbrook School,35.856111,-78.574167,9/1/2020
Good,25,15,5,25,0,3,16,1,5,23,0.027,17,0.2,23,0.3,24,2020,9,1,Millbrook School,35.856111,-78.574167,9/1/2020
Good,38,31,8,38,0,5,33,1,9.2,23,0.041,17,0.4,23,0.4,24,2020,9,3,Millbrook School,35.856111,-78.574167,9/3/2020
Good,43,43,8,38,0,5,46,1,9.2,23,0.041,17,0.4,23,0.4,24,2020,9,3,Millbrook School,35.856111,-78.574167,9/3/2020
Good,43,19,16,43,0,5,20,1,17,23,0.046,17,0.2,23,0.4,24,2020,9,4,Millbrook School,35.856111,-78.574167,9/4/2020
Good,43,22,16,43,0,5,24,1,17,23,0.046,17,0.2,23,0.4,24,2020,9,4,Millbrook School,35.856111,-78.574167,9/4/2020
Good,36,10,3,36,0,5,11,1,3.7,23,0.039,17,0.5,23,0.4,24,2020,9,5,Millbrook School,35.856111,-78.574167,9/5/2020
Good,36,14,3,36,0,5,15,1,3.7,23,0.039,17,0.5,23,0.4,24,2020,9,5,Millbrook School,35.856111,-78.574167,9/5/2020
Good,35,7,4,35,0,2,8,1,4.5,23,0.038,17,0.3,23,0.2,24,2020,9,6,Millbrook School,35.856111,-78.574167,9/6/2020
Good,35,10,4,35,0,2,11,1,4.5,23,0.038,17,0.3,23,0.2,24,2020,9,6,Millbrook School,35.856111,-78.574167,9/6/2020
Good,38,7,6,38,0,2,8,1,6.5,23,0.041,17,0.3,23,0.2,24,2020,9,7,Millbrook School,35.856111,-78.574167,9/7/2020
Good,38,11,6,38,0,2,12,1,6.5,23,0.041,17,0.3,23,0.2,24,2020,9,7,Millbrook School,35.856111,-78.574167,9/7/2020
Good,31,8,9,31,0,2,9,1,10.6,23,0.033,17,0.2,23,0.2,24,2020,9,8,Millbrook School,35.856111,-78.574167,9/8/2020
Good,31,12,9,31,0,2,13,1,10.6,23,0.033,17,0.2,23,0.2,24,2020,9,8,Millbrook School,35.856111,-78.574167,9/8/2020
Good,18,6,2,18,0,2,6,1,2.3,23,0.019,17,0.1,23,0.2,24,2020,9,9,Millbrook School,35.856111,-78.574167,9/9/2020
Good,18,10,2,18,0,2,11,1,2.3,23,0.019,17,0.1,23,0.2,24,2020,9,9,Millbrook School,35.856111,-78.574167,9/9/2020
Good,25,5,8,25,0,3,5,1,8.8,19,0.027,17,0.2,23,0.3,24,2020,9,10,Millbrook School,35.856111,-78.574167,9/10/2020
Good,25,10,8,25,0,3,11,1,8.8,19,0.027,17,0.2,23,0.3,24,2020,9,10,Millbrook School,35.856111,-78.574167,9/10/2020
Good,22,5,6,22,0,3,5,1,6.1,23,0.024,17,0.1,23,0.3,24,2020,9,11,Millbrook School,35.856111,-78.574167,9/11/2020
Good,22,9,6,22,0,3,10,1,6.1,23,0.024,17,0.1,23,0.3,24,2020,9,11,Millbrook School,35.856111,-78.574167,9/11/2020
Good,27,10,1,27,0,2,11,1,1.4,24,0.029,17,0,23,0.2,24,2020,9,12,Millbrook School,35.856111,-78.574167,9/12/2020
Good,27,13,1,27,0,2,14,1,1.4,24,0.029,17,0,23,0.2,24,2020,9,12,Millbrook School,35.856111,-78.574167,9/12/2020
Good,28,12,7,28,0,3,13,1,7.5,24,0.03,17,0.2,23,0.3,24,2020,9,13,Millbrook School,35.856111,-78.574167,9/13/2020
Good,28,15,7,28,0,3,16,1,7.5,24,0.03,17,0.2,23,0.3,24,2020,9,13,Millbrook School,35.856111,-78.574167,9/13/2020
Good,31,9,7,31,0,3,10,1,7,24,0.033,17,0.2,23,0.3,24,2020,9,14,Millbrook School,35.856111,-78.574167,9/14/2020
Good,31,15,7,31,0,3,16,1,7,24,0.033,17,0.2,23,0.3,24,2020,9,14,Millbrook School,35.856111,-78.574167,9/14/2020
Good,29,8,4,29,0,2,9,1,4.5,23,0.031,17,0.5,23,0.2,24,2020,9,15,Millbrook School,35.856111,-78.574167,9/15/2020
Good,29,12,4,29,0,2,13,1,4.5,23,0.031,17,0.5,23,0.2,24,2020,9,15,Millbrook School,35.856111,-78.574167,9/15/2020
Good,30,10,5,30,0,2,11,1,5.8,23,0.032,17,0.1,23,0.2,24,2020,9,16,Millbrook School,35.856111,-78.574167,9/16/2020
Good,30,13,5,30,0,2,14,1,5.8,23,0.032,17,0.1,23,0.2,24,2020,9,16,Millbrook School,35.856111,-78.574167,9/16/2020
Good,27,3,3,27,0,2,3,1,3.3,23,0.029,14,0.1,23,0.2,24,2020,9,17,Millbrook School,35.856111,-78.574167,9/17/2020
Good,27,6,3,27,0,2,7,1,3.3,23,0.029,14,0.1,23,0.2,24,2020,9,17,Millbrook School,35.856111,-78.574167,9/17/2020
Good,33,8,3,33,0,2,9,1,3.2,23,0.036,17,0.4,23,0.2,24,2020,9,18,Millbrook School,35.856111,-78.574167,9/18/2020
Good,33,12,3,33,0,2,13,1,3.2,23,0.036,17,0.4,23,0.2,24,2020,9,18,Millbrook School,35.856111,-78.574167,9/18/2020
Good,28,10,2,28,0,2,11,1,2.4,23,0.03,17,0.5,23,0.2,24,2020,9,19,Millbrook School,35.856111,-78.574167,9/19/2020
Good,28,12,2,28,0,2,13,1,2.4,23,0.03,17,0.5,23,0.2,24,2020,9,19,Millbrook School,35.856111,-78.574167,9/19/2020
Good,34,7,2,34,0,1,8,1,2.2,23,0.037,17,0.4,23,0.1,24,2020,9,20,Millbrook School,35.856111,-78.574167,9/20/2020
Good,34,8,2,34,0,1,9,1,2.2,23,0.037,17,0.4,23,0.1,24,2020,9,20,Millbrook School,35.856111,-78.574167,9/20/2020
Good,31,8,5,31,0,2,9,1,5.7,23,0.033,17,0.2,23,0.2,24,2020,9,21,Millbrook School,35.856111,-78.574167,9/21/2020
Good,31,10,5,31,0,2,11,1,5.7,23,0.033,17,0.2,23,0.2,24,2020,9,21,Millbrook School,35.856111,-78.574167,9/21/2020
Good,41,8,22,41,0,5,9,1,23.1,23,0.044,17,0.2,23,0.4,24,2020,9,22,Millbrook School,35.856111,-78.574167,9/22/2020
Good,41,12,22,41,0,5,13,1,23.1,23,0.044,17,0.2,23,0.4,24,2020,9,22,Millbrook School,35.856111,-78.574167,9/22/2020
Good,35,12,17,35,0,6,13,1,18,23,0.038,17,0.3,22,0.5,24,2020,9,23,Millbrook School,35.856111,-78.574167,9/23/2020
Good,35,16,17,35,0,6,17,1,18,23,0.038,17,0.3,22,0.5,24,2020,9,23,Millbrook School,35.856111,-78.574167,9/23/2020
Good,19,13,12,19,0,6,14,1,13.4,19,0.021,17,0.1,23,0.5,24,2020,9,24,Millbrook School,35.856111,-78.574167,9/24/2020
Good,19,16,12,19,0,6,17,1,13.4,19,0.021,17,0.1,23,0.5,24,2020,9,24,Millbrook School,35.856111,-78.574167,9/24/2020
Good,25,9,5,25,0,5,10,1,5.3,23,0.027,17,0,23,0.4,24,2020,9,25,Millbrook School,35.856111,-78.574167,9/25/2020
Good,25,14,5,25,0,5,15,1,5.3,23,0.027,17,0,23,0.4,24,2020,9,25,Millbrook School,35.856111,-78.574167,9/25/2020
Good,18,6,6,18,0,3,6,1,6.8,23,0.019,17,0,23,0.3,24,2020,9,26,Millbrook School,35.856111,-78.574167,9/26/2020
Good,18,10,6,18,0,3,11,1,6.8,23,0.019,17,0,23,0.3,24,2020,9,26,Millbrook School,35.856111,-78.574167,9/26/2020
Good,28,6,11,28,0,5,7,1,12,23,0.03,17,0,23,0.4,24,2020,9,27,Millbrook School,35.856111,-78.574167,9/27/2020
Good,28,11,11,28,0,5,12,1,12,23,0.03,17,0,23,0.4,24,2020,9,27,Millbrook School,35.856111,-78.574167,9/27/2020
Good,31,8,7,31,0,5,9,1,7,23,0.034,17,0,23,0.4,24,2020,9,28,Millbrook School,35.856111,-78.574167,9/28/2020
Good,31,12,7,31,0,5,13,1,7,23,0.034,17,0,23,0.4,24,2020,9,28,Millbrook School,35.856111,-78.574167,9/28/2020
Good,25,8,5,25,0,3,9,1,5.4,23,0.027,17,0,23,0.3,24,2020,9,29,Millbrook School,35.856111,-78.574167,9/29/2020
Good,25,13,5,25,0,3,14,1,5.4,23,0.027,17,0,23,0.3,24,2020,9,29,Millbrook School,35.856111,-78.574167,9/29/2020
Good,31,8,18,31,0,3,9,1,19.8,23,0.034,17,0,23,0.3,24,2020,9,30,Millbrook School,35.856111,-78.574167,9/30/2020
Good,31,11,18,31,0,3,12,1,19.8,23,0.034,17,0,23,0.3,24,2020,9,30,Millbrook School,35.856111,-78.574167,9/30/2020
Good,34,13,15,34,0,5,14,1,16,23,0.037,17,0.1,23,0.4,24,2020,10,1,Millbrook School,35.856111,-78.574167,10/1/2020
Good,34,17,15,34,0,5,18,1,16,23,0.037,17,0.1,23,0.4,24,2020,10,1,Millbrook School,35.856111,-78.574167,10/1/2020
Good,33,8,8,33,0,5,9,1,8.2,23,0.036,17,0.1,23,0.4,24,2020,10,2,Millbrook School,35.856111,-78.574167,10/2/2020
Good,33,12,8,33,0,5,13,1,8.2,23,0.036,17,0.1,23,0.4,24,2020,10,2,Millbrook School,35.856111,-78.574167,10/2/2020
Good,31,7,5,31,0,3,8,1,5.3,23,0.033,17,0.1,23,0.3,24,2020,10,3,Millbrook School,35.856111,-78.574167,10/3/2020
Good,31,11,5,31,0,3,12,1,5.3,23,0.033,17,0.1,23,0.3,24,2020,10,3,Millbrook School,35.856111,-78.574167,10/3/2020
Good,29,6,11,29,0,5,7,1,12.9,23,0.031,17,0.3,23,0.4,24,2020,10,4,Millbrook School,35.856111,-78.574167,10/4/2020
Good,29,9,11,29,0,5,10,1,12.9,23,0.031,17,0.3,23,0.4,24,2020,10,4,Millbrook School,35.856111,-78.574167,10/4/2020
Good,35,8,12,35,0,5,9,1,13.3,23,0.038,17,0.1,23,0.4,24,2020,10,5,Millbrook School,35.856111,-78.574167,10/5/2020
Good,35,13,12,35,0,5,14,1,13.3,23,0.038,17,0.1,23,0.4,24,2020,10,5,Millbrook School,35.856111,-78.574167,10/5/2020
Good,41,13,16,41,0,6,14,1,17.3,23,0.044,17,0.1,23,0.5,18,2020,10,6,Millbrook School,35.856111,-78.574167,10/6/2020
Good,41,18,16,41,0,6,19,1,17.3,23,0.044,17,0.1,23,0.5,18,2020,10,6,Millbrook School,35.856111,-78.574167,10/6/2020
Good,43,21,10,43,0,6,23,1,11.1,23,0.046,17,0.2,23,0.5,24,2020,10,7,Millbrook School,35.856111,-78.574167,10/7/2020
Good,43,30,10,43,0,6,32,1,11.1,23,0.046,17,0.2,23,0.5,24,2020,10,7,Millbrook School,35.856111,-78.574167,10/7/2020
Good,46,21,18,46,0,5,23,1,19.7,19,0.05,17,0.7,23,0.4,24,2020,10,8,Millbrook School,35.856111,-78.574167,10/8/2020
Good,46,26,18,46,0,5,28,1,19.7,19,0.05,17,0.7,23,0.4,24,2020,10,8,Millbrook School,35.856111,-78.574167,10/8/2020
Good,31,13,9,31,0,5,14,1,10.3,23,0.033,17,0.1,23,0.4,24,2020,10,9,Millbrook School,35.856111,-78.574167,10/9/2020
Good,31,17,9,31,0,5,18,1,10.3,23,0.033,17,0.1,23,0.4,24,2020,10,9,Millbrook School,35.856111,-78.574167,10/9/2020
Good,19,14,5,19,0,3,15,1,5.4,23,0.021,17,0,23,0.3,5,2020,10,10,Millbrook School,35.856111,-78.574167,10/10/2020
Good,19,18,5,19,0,3,19,1,5.4,23,0.021,17,0,23,0.3,5,2020,10,10,Millbrook School,35.856111,-78.574167,10/10/2020
Good,16,6,5,16,0,2,7,1,5.3,23,0.017,17,0.1,23,0.2,4,2020,10,12,Millbrook School,35.856111,-78.574167,10/12/2020
Good,16,11,5,16,0,2,12,1,5.3,23,0.017,17,0.1,23,0.2,4,2020,10,12,Millbrook School,35.856111,-78.574167,10/12/2020
Good,29,8,4,29,0,2,9,1,4.2,23,0.031,17,0.2,23,0.2,24,2020,10,13,Millbrook School,35.856111,-78.574167,10/13/2020
Good,29,13,4,29,0,2,14,1,4.2,23,0.031,17,0.2,23,0.2,24,2020,10,13,Millbrook School,35.856111,-78.574167,10/13/2020
Good,37,11,17,37,0,6,12,1,18.7,23,0.04,17,0.8,23,0.5,24,2020,10,14,Millbrook School,35.856111,-78.574167,10/14/2020
Good,37,15,17,37,0,6,16,1,18.7,23,0.04,17,0.8,23,0.5,24,2020,10,14,Millbrook School,35.856111,-78.574167,10/14/2020
Good,38,15,9,38,0,6,16,1,10.6,23,0.041,17,0.1,23,0.5,24,2020,10,15,Millbrook School,35.856111,-78.574167,10/15/2020
Good,38,19,9,38,0,6,20,1,10.6,23,0.041,17,0.1,23,0.5,24,2020,10,15,Millbrook School,35.856111,-78.574167,10/15/2020
Good,31,7,8,31,0,3,8,1,9.9,23,0.034,17,0,23,0.3,24,2020,10,16,Millbrook School,35.856111,-78.574167,10/16/2020
Good,31,10,8,31,0,3,11,1,9.9,23,0.034,17,0,23,0.3,24,2020,10,16,Millbrook School,35.856111,-78.574167,10/16/2020
Good,31,9,4,31,0,2,10,1,4.6,23,0.033,17,0.1,23,0.2,24,2020,10,17,Millbrook School,35.856111,-78.574167,10/17/2020
Good,31,12,4,31,0,2,13,1,4.6,23,0.033,17,0.1,23,0.2,24,2020,10,17,Millbrook School,35.856111,-78.574167,10/17/2020
Good,32,11,6,32,0,3,12,1,6.7,23,0.035,17,0.2,23,0.3,24,2020,10,18,Millbrook School,35.856111,-78.574167,10/18/2020
Good,32,13,6,32,0,3,14,1,6.7,23,0.035,17,0.2,23,0.3,24,2020,10,18,Millbrook School,35.856111,-78.574167,10/18/2020
Good,31,9,13,31,0,5,10,1,14.5,23,0.033,17,0,23,0.4,24,2020,10,19,Millbrook School,35.856111,-78.574167,10/19/2020
Good,31,14,13,31,0,5,15,1,14.5,23,0.033,17,0,23,0.4,24,2020,10,19,Millbrook School,35.856111,-78.574167,10/19/2020
Good,33,16,18,33,0,5,17,1,19.2,23,0.036,17,0.1,23,0.4,24,2020,10,20,Millbrook School,35.856111,-78.574167,10/20/2020
Good,33,20,18,33,0,5,22,1,19.2,23,0.036,17,0.1,23,0.4,24,2020,10,20,Millbrook School,35.856111,-78.574167,10/20/2020
Good,27,11,14,27,0,6,12,1,15.2,23,0.029,17,0,21,0.5,24,2020,10,21,Millbrook School,35.856111,-78.574167,10/21/2020
Good,27,15,14,27,0,6,16,1,15.2,23,0.029,17,0,21,0.5,24,2020,10,21,Millbrook School,35.856111,-78.574167,10/21/2020
Good,28,11,7,28,0,5,12,1,7.8,19,0.03,17,0.2,23,0.4,24,2020,10,22,Millbrook School,35.856111,-78.574167,10/22/2020
Good,28,16,7,28,0,5,17,1,7.8,19,0.03,17,0.2,23,0.4,24,2020,10,22,Millbrook School,35.856111,-78.574167,10/22/2020
Good,32,12,11,32,0,5,13,1,12.2,23,0.035,17,0.3,23,0.4,24,2020,10,23,Millbrook School,35.856111,-78.574167,10/23/2020
Good,32,17,11,32,0,5,18,1,12.2,23,0.035,17,0.3,23,0.4,24,2020,10,23,Millbrook School,35.856111,-78.574167,10/23/2020
Good,31,12,17,31,0,6,13,1,18.4,23,0.034,17,0.1,23,0.5,24,2020,10,24,Millbrook School,35.856111,-78.574167,10/24/2020
Good,31,17,17,31,0,6,18,1,18.4,23,0.034,17,0.1,23,0.5,24,2020,10,24,Millbrook School,35.856111,-78.574167,10/24/2020
Good,10,6,4,10,0,7,6,1,4.6,23,0.011,17,0,23,0.6,24,2020,10,25,Millbrook School,35.856111,-78.574167,10/25/2020
Good,10,9,4,10,0,7,10,1,4.6,23,0.011,17,0,23,0.6,24,2020,10,25,Millbrook School,35.856111,-78.574167,10/25/2020
Good,18,6,11,18,0,5,6,1,12.9,23,0.019,17,0,23,0.4,24,2020,10,26,Millbrook School,35.856111,-78.574167,10/26/2020
Good,18,10,11,18,0,5,11,1,12.9,23,0.019,17,0,23,0.4,24,2020,10,26,Millbrook School,35.856111,-78.574167,10/26/2020
Good,26,11,13,26,0,6,12,1,14.8,23,0.028,17,0.4,23,0.5,24,2020,10,27,Millbrook School,35.856111,-78.574167,10/27/2020
Good,26,16,13,26,0,6,17,1,14.8,23,0.028,17,0.4,23,0.5,24,2020,10,27,Millbrook School,35.856111,-78.574167,10/27/2020
Good,19,12,11,19,0,6,13,1,12.2,23,0.02,17,0,23,0.5,24,2020,10,28,Millbrook School,35.856111,-78.574167,10/28/2020
Good,19,18,11,19,0,6,19,1,12.2,23,0.02,17,0,23,0.5,24,2020,10,28,Millbrook School,35.856111,-78.574167,10/28/2020
Good,19,9,7,19,0,5,10,1,7,23,0.02,17,0,23,0.4,24,2020,10,29,Millbrook School,35.856111,-78.574167,10/29/2020
Good,19,13,7,19,0,5,14,1,7,23,0.02,17,0,23,0.4,24,2020,10,29,Millbrook School,35.856111,-78.574167,10/29/2020
Good,30,6,4,30,0,2,6,1,4.5,23,0.032,17,0.4,21,0.2,15,2020,10,30,Millbrook School,35.856111,-78.574167,10/30/2020
Good,30,7,4,30,0,2,8,1,4.5,23,0.032,17,0.4,21,0.2,15,2020,10,30,Millbrook School,35.856111,-78.574167,10/30/2020
Good,25,6,5,25,0,3,7,1,5.9,23,0.027,17,0.1,23,0.3,24,2020,10,31,Millbrook School,35.856111,-78.574167,10/31/2020
Good,25,10,5,25,0,3,11,1,5.9,23,0.027,17,0.1,23,0.3,24,2020,10,31,Millbrook School,35.856111,-78.574167,10/31/2020
