,Site Name,Date,DMean PM10,PM10 Units,PM10 AQI,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI
36,Millbrook School,1/19/2020,5.0,ug/m3 SC,5.0,35.856111,-78.574167,3.7,ppb,3.0,0.037000000000000005,ppm,34.0,,,,0.3,ppm,3.0
37,Millbrook School,1/19/2020,5.0,ug/m3 SC,5.0,35.856111,-78.574167,3.7,ppb,3.0,0.037000000000000005,ppm,34.0,,,,0.3,ppm,3.0
38,Millbrook School,1/20/2020,7.0,ug/m3 SC,6.0,35.856111,-78.574167,10.6,ppb,9.0,0.033,ppm,31.0,,,,0.2,ppm,2.0
39,Millbrook School,1/20/2020,6.0,ug/m3 SC,6.0,35.856111,-78.574167,10.6,ppb,9.0,0.033,ppm,31.0,,,,0.2,ppm,2.0
40,Millbrook School,1/21/2020,6.0,ug/m3 SC,6.0,35.856111,-78.574167,6.4,ppb,6.0,0.04,ppm,37.0,1.3,ppb,1.0,0.2,ppm,2.0
41,Millbrook School,1/21/2020,7.0,ug/m3 SC,6.0,35.856111,-78.574167,6.4,ppb,6.0,0.04,ppm,37.0,1.3,ppb,1.0,0.2,ppm,2.0
42,Millbrook School,1/22/2020,10.0,ug/m3 SC,9.0,35.856111,-78.574167,13.6,ppb,12.0,0.037000000000000005,ppm,34.0,1.7,ppb,1.0,0.3,ppm,3.0
43,Millbrook School,1/22/2020,12.0,ug/m3 SC,11.0,35.856111,-78.574167,13.6,ppb,12.0,0.037000000000000005,ppm,34.0,1.7,ppb,1.0,0.3,ppm,3.0
44,Millbrook School,1/23/2020,14.0,ug/m3 SC,13.0,35.856111,-78.574167,13.8,ppb,12.0,0.031,ppm,29.0,0.5,ppb,0.0,0.3,ppm,3.0
45,Millbrook School,1/23/2020,14.0,ug/m3 SC,13.0,35.856111,-78.574167,13.8,ppb,12.0,0.031,ppm,29.0,0.5,ppb,0.0,0.3,ppm,3.0
46,Millbrook School,1/24/2020,12.0,ug/m3 SC,11.0,35.856111,-78.574167,5.4,ppb,5.0,0.034,ppm,31.0,0.1,ppb,0.0,0.2,ppm,2.0
47,Millbrook School,1/24/2020,13.0,ug/m3 SC,12.0,35.856111,-78.574167,5.4,ppb,5.0,0.034,ppm,31.0,0.1,ppb,0.0,0.2,ppm,2.0
48,Millbrook School,1/25/2020,5.0,ug/m3 SC,5.0,35.856111,-78.574167,9.3,ppb,8.0,0.032,ppm,30.0,0.0,ppb,0.0,0.2,ppm,2.0
