Dmax Ozone,Year,Month,Day,OZONE-WEIGHT,Flag,Date Local
0.036,2000,05,05,31,0,5/5/2000
0.036,2000,05,05,31,0,5/5/2000
0.036,2000,05,05,31,0,5/5/2000
0.036,2000,05,05,31,0,5/5/2000
0.065,2000,05,06,67,0,5/6/2000
0.065,2000,05,06,67,0,5/6/2000
0.065,2000,05,06,67,0,5/6/2000
0.065,2000,05,06,67,0,5/6/2000
0.069,2000,05,07,80,0,5/7/2000
0.069,2000,05,07,80,0,5/7/2000
0.069,2000,05,07,80,0,5/7/2000
0.069,2000,05,07,80,0,5/7/2000
0.057,2000,05,08,48,0,5/8/2000
0.057,2000,05,08,48,0,5/8/2000
0.057,2000,05,08,48,0,5/8/2000
0.057,2000,05,08,48,0,5/8/2000
0.066,2000,05,09,71,0,5/9/2000
0.066,2000,05,09,71,0,5/9/2000
0.066,2000,05,09,71,0,5/9/2000
0.066,2000,05,09,71,0,5/9/2000
0.026,2000,05,10,22,0,5/10/2000
0.026,2000,05,10,22,0,5/10/2000
0.026,2000,05,10,22,0,5/10/2000
0.026,2000,05,10,22,0,5/10/2000
0.036,2000,05,11,31,0,5/11/2000
0.036,2000,05,11,31,0,5/11/2000
0.036,2000,05,11,31,0,5/11/2000
0.036,2000,05,11,31,0,5/11/2000
0.027,2000,05,12,23,0,5/12/2000
0.027,2000,05,12,23,0,5/12/2000
0.027,2000,05,12,23,0,5/12/2000
0.027,2000,05,12,23,0,5/12/2000
0.031,2000,05,13,26,0,5/13/2000
0.031,2000,05,13,26,0,5/13/2000
0.031,2000,05,13,26,0,5/13/2000
0.031,2000,05,13,26,0,5/13/2000
0.042,2000,05,14,36,0,5/14/2000
0.042,2000,05,14,36,0,5/14/2000
0.042,2000,05,14,36,0,5/14/2000
0.042,2000,05,14,36,0,5/14/2000
0.04,2000,05,15,34,0,5/15/2000
0.04,2000,05,15,34,0,5/15/2000
0.04,2000,05,15,34,0,5/15/2000
0.04,2000,05,15,34,0,5/15/2000
0.044,2000,05,16,37,0,5/16/2000
0.044,2000,05,16,37,0,5/16/2000
0.044,2000,05,16,37,0,5/16/2000
0.044,2000,05,16,37,0,5/16/2000
0.055,2000,05,17,47,0,5/17/2000
0.055,2000,05,17,47,0,5/17/2000
0.055,2000,05,17,47,0,5/17/2000
0.055,2000,05,17,47,0,5/17/2000
0.032,2000,05,18,27,0,5/18/2000
0.032,2000,05,18,27,0,5/18/2000
0.032,2000,05,18,27,0,5/18/2000
0.032,2000,05,18,27,0,5/18/2000
0.016,2000,05,19,14,0,5/19/2000
0.016,2000,05,19,14,0,5/19/2000
0.016,2000,05,19,14,0,5/19/2000
0.016,2000,05,19,14,0,5/19/2000
0.026,2000,05,20,22,0,5/20/2000
0.026,2000,05,20,22,0,5/20/2000
0.026,2000,05,20,22,0,5/20/2000
0.026,2000,05,20,22,0,5/20/2000
0.03,2000,05,21,25,0,5/21/2000
0.03,2000,05,21,25,0,5/21/2000
0.03,2000,05,21,25,0,5/21/2000
0.03,2000,05,21,25,0,5/21/2000
0.02,2000,05,22,17,0,5/22/2000
0.02,2000,05,22,17,0,5/22/2000
0.02,2000,05,22,17,0,5/22/2000
0.02,2000,05,22,17,0,5/22/2000
0.033,2000,05,23,28,0,5/23/2000
0.033,2000,05,23,28,0,5/23/2000
0.033,2000,05,23,28,0,5/23/2000
0.033,2000,05,23,28,0,5/23/2000
0.045,2000,05,24,38,0,5/24/2000
0.045,2000,05,24,38,0,5/24/2000
0.045,2000,05,24,38,0,5/24/2000
0.045,2000,05,24,38,0,5/24/2000
0.044,2000,05,25,37,0,5/25/2000
0.044,2000,05,25,37,0,5/25/2000
0.044,2000,05,25,37,0,5/25/2000
0.044,2000,05,25,37,0,5/25/2000
0.036,2000,05,26,31,0,5/26/2000
0.036,2000,05,26,31,0,5/26/2000
0.036,2000,05,26,31,0,5/26/2000
0.036,2000,05,26,31,0,5/26/2000
0.03,2000,05,27,25,0,5/27/2000
0.03,2000,05,27,25,0,5/27/2000
0.03,2000,05,27,25,0,5/27/2000
0.03,2000,05,27,25,0,5/27/2000
0.036,2000,05,28,31,0,5/28/2000
0.036,2000,05,28,31,0,5/28/2000
0.036,2000,05,28,31,0,5/28/2000
0.036,2000,05,28,31,0,5/28/2000
0.031,2000,05,29,26,0,5/29/2000
0.031,2000,05,29,26,0,5/29/2000
0.031,2000,05,29,26,0,5/29/2000
0.031,2000,05,29,26,0,5/29/2000
0.035,2000,05,30,30,0,5/30/2000
0.035,2000,05,30,30,0,5/30/2000
0.035,2000,05,30,30,0,5/30/2000
0.035,2000,05,30,30,0,5/30/2000
0.024,2000,05,31,20,0,5/31/2000
0.024,2000,05,31,20,0,5/31/2000
0.024,2000,05,31,20,0,5/31/2000
0.024,2000,05,31,20,0,5/31/2000
0.062,2000,06,01,58,0,6/1/2000
0.062,2000,06,01,58,0,6/1/2000
0.062,2000,06,01,58,0,6/1/2000
0.062,2000,06,01,58,0,6/1/2000
0.071,2000,06,02,87,0,6/2/2000
0.071,2000,06,02,87,0,6/2/2000
0.071,2000,06,02,87,0,6/2/2000
0.071,2000,06,02,87,0,6/2/2000
0.033,2000,06,03,28,0,6/3/2000
0.033,2000,06,03,28,0,6/3/2000
0.033,2000,06,03,28,0,6/3/2000
0.033,2000,06,03,28,0,6/3/2000
0.044,2000,06,04,37,0,6/4/2000
0.044,2000,06,04,37,0,6/4/2000
0.044,2000,06,04,37,0,6/4/2000
0.044,2000,06,04,37,0,6/4/2000
0.034,2000,06,05,29,0,6/5/2000
0.034,2000,06,05,29,0,6/5/2000
0.034,2000,06,05,29,0,6/5/2000
0.034,2000,06,05,29,0,6/5/2000
0.027,2000,06,06,23,0,6/6/2000
0.027,2000,06,06,23,0,6/6/2000
0.027,2000,06,06,23,0,6/6/2000
0.027,2000,06,06,23,0,6/6/2000
0.035,2000,06,07,30,0,6/7/2000
0.035,2000,06,07,30,0,6/7/2000
0.035,2000,06,07,30,0,6/7/2000
0.035,2000,06,07,30,0,6/7/2000
0.045,2000,06,08,38,0,6/8/2000
0.045,2000,06,08,38,0,6/8/2000
0.045,2000,06,08,38,0,6/8/2000
0.045,2000,06,08,38,0,6/8/2000
0.076,2000,06,09,101,0,6/9/2000
0.076,2000,06,09,101,0,6/9/2000
0.076,2000,06,09,101,0,6/9/2000
0.076,2000,06,09,101,0,6/9/2000
0.103,2000,06,10,169,0,6/10/2000
0.103,2000,06,10,169,0,6/10/2000
0.103,2000,06,10,169,0,6/10/2000
0.103,2000,06,10,169,0,6/10/2000
0.079,2000,06,11,109,0,6/11/2000
0.079,2000,06,11,109,0,6/11/2000
0.079,2000,06,11,109,0,6/11/2000
0.079,2000,06,11,109,0,6/11/2000
0.02,2000,06,12,17,0,6/12/2000
0.02,2000,06,12,17,0,6/12/2000
0.02,2000,06,12,17,0,6/12/2000
0.02,2000,06,12,17,0,6/12/2000
0.023,2000,06,13,19,0,6/13/2000
0.023,2000,06,13,19,0,6/13/2000
0.023,2000,06,13,19,0,6/13/2000
0.023,2000,06,13,19,0,6/13/2000
0.022,2000,06,14,19,0,6/14/2000
0.022,2000,06,14,19,0,6/14/2000
0.022,2000,06,14,19,0,6/14/2000
0.022,2000,06,14,19,0,6/14/2000
0.009,2000,06,15,8,0,6/15/2000
0.009,2000,06,15,8,0,6/15/2000
0.009,2000,06,15,8,0,6/15/2000
0.009,2000,06,15,8,0,6/15/2000
0.047,2000,06,16,40,0,6/16/2000
0.047,2000,06,16,40,0,6/16/2000
0.047,2000,06,16,40,0,6/16/2000
0.047,2000,06,16,40,0,6/16/2000
0.052,2000,06,17,44,0,6/17/2000
0.052,2000,06,17,44,0,6/17/2000
0.052,2000,06,17,44,0,6/17/2000
0.052,2000,06,17,44,0,6/17/2000
0.038,2000,06,18,32,0,6/18/2000
0.038,2000,06,18,32,0,6/18/2000
0.038,2000,06,18,32,0,6/18/2000
0.038,2000,06,18,32,0,6/18/2000
0.03,2000,06,19,25,0,6/19/2000
0.03,2000,06,19,25,0,6/19/2000
0.03,2000,06,19,25,0,6/19/2000
0.03,2000,06,19,25,0,6/19/2000
0.06,2000,06,20,51,0,6/20/2000
0.06,2000,06,20,51,0,6/20/2000
0.06,2000,06,20,51,0,6/20/2000
0.06,2000,06,20,51,0,6/20/2000
0.049,2000,06,21,42,0,6/21/2000
0.049,2000,06,21,42,0,6/21/2000
0.049,2000,06,21,42,0,6/21/2000
0.049,2000,06,21,42,0,6/21/2000
0.048,2000,06,22,41,0,6/22/2000
0.048,2000,06,22,41,0,6/22/2000
0.048,2000,06,22,41,0,6/22/2000
0.048,2000,06,22,41,0,6/22/2000
0.039,2000,06,23,33,0,6/23/2000
0.039,2000,06,23,33,0,6/23/2000
0.039,2000,06,23,33,0,6/23/2000
0.039,2000,06,23,33,0,6/23/2000
0.067,2000,06,24,74,0,6/24/2000
0.067,2000,06,24,74,0,6/24/2000
0.067,2000,06,24,74,0,6/24/2000
0.067,2000,06,24,74,0,6/24/2000
0.045,2000,06,25,38,0,6/25/2000
0.045,2000,06,25,38,0,6/25/2000
0.045,2000,06,25,38,0,6/25/2000
0.045,2000,06,25,38,0,6/25/2000
0.057,2000,06,26,48,0,6/26/2000
0.057,2000,06,26,48,0,6/26/2000
0.057,2000,06,26,48,0,6/26/2000
0.057,2000,06,26,48,0,6/26/2000
0.05,2000,06,27,42,0,6/27/2000
0.05,2000,06,27,42,0,6/27/2000
0.05,2000,06,27,42,0,6/27/2000
0.05,2000,06,27,42,0,6/27/2000
0.052,2000,06,28,44,0,6/28/2000
0.052,2000,06,28,44,0,6/28/2000
0.052,2000,06,28,44,0,6/28/2000
0.052,2000,06,28,44,0,6/28/2000
0.039,2000,06,29,33,0,6/29/2000
0.039,2000,06,29,33,0,6/29/2000
0.039,2000,06,29,33,0,6/29/2000
0.039,2000,06,29,33,0,6/29/2000
0.042,2000,06,30,36,0,6/30/2000
0.042,2000,06,30,36,0,6/30/2000
0.042,2000,06,30,36,0,6/30/2000
0.042,2000,06,30,36,0,6/30/2000
0.054,2000,07,01,46,0,7/1/2000
0.054,2000,07,01,46,0,7/1/2000
0.054,2000,07,01,46,0,7/1/2000
0.054,2000,07,01,46,0,7/1/2000
0.071,2000,07,02,87,0,7/2/2000
0.071,2000,07,02,87,0,7/2/2000
0.071,2000,07,02,87,0,7/2/2000
0.071,2000,07,02,87,0,7/2/2000
0.06,2000,07,03,51,0,7/3/2000
0.06,2000,07,03,51,0,7/3/2000
0.06,2000,07,03,51,0,7/3/2000
0.06,2000,07,03,51,0,7/3/2000
0.055,2000,07,04,47,0,7/4/2000
0.055,2000,07,04,47,0,7/4/2000
0.055,2000,07,04,47,0,7/4/2000
0.055,2000,07,04,47,0,7/4/2000
0.042,2000,07,05,36,0,7/5/2000
0.042,2000,07,05,36,0,7/5/2000
0.042,2000,07,05,36,0,7/5/2000
0.042,2000,07,05,36,0,7/5/2000
0.046,2000,07,06,39,0,7/6/2000
0.046,2000,07,06,39,0,7/6/2000
0.046,2000,07,06,39,0,7/6/2000
0.046,2000,07,06,39,0,7/6/2000
0.027,2000,07,07,23,0,7/7/2000
0.027,2000,07,07,23,0,7/7/2000
0.027,2000,07,07,23,0,7/7/2000
0.027,2000,07,07,23,0,7/7/2000
0.03,2000,07,08,25,0,7/8/2000
0.03,2000,07,08,25,0,7/8/2000
0.03,2000,07,08,25,0,7/8/2000
0.03,2000,07,08,25,0,7/8/2000
0.056,2000,07,09,47,0,7/9/2000
0.056,2000,07,09,47,0,7/9/2000
0.056,2000,07,09,47,0,7/9/2000
0.056,2000,07,09,47,0,7/9/2000
0.052,2000,07,10,44,0,7/10/2000
0.052,2000,07,10,44,0,7/10/2000
0.052,2000,07,10,44,0,7/10/2000
0.052,2000,07,10,44,0,7/10/2000
0.041,2000,07,11,35,0,7/11/2000
0.041,2000,07,11,35,0,7/11/2000
0.041,2000,07,11,35,0,7/11/2000
0.041,2000,07,11,35,0,7/11/2000
0.042,2000,07,12,36,0,7/12/2000
0.042,2000,07,12,36,0,7/12/2000
0.042,2000,07,12,36,0,7/12/2000
0.042,2000,07,12,36,0,7/12/2000
0.053,2000,07,13,45,0,7/13/2000
0.053,2000,07,13,45,0,7/13/2000
0.053,2000,07,13,45,0,7/13/2000
0.053,2000,07,13,45,0,7/13/2000
0.035,2000,07,14,30,0,7/14/2000
0.035,2000,07,14,30,0,7/14/2000
0.035,2000,07,14,30,0,7/14/2000
0.035,2000,07,14,30,0,7/14/2000
0.029,2000,07,15,25,0,7/15/2000
0.029,2000,07,15,25,0,7/15/2000
0.029,2000,07,15,25,0,7/15/2000
0.029,2000,07,15,25,0,7/15/2000
0.058,2000,07,16,49,0,7/16/2000
0.058,2000,07,16,49,0,7/16/2000
0.058,2000,07,16,49,0,7/16/2000
0.058,2000,07,16,49,0,7/16/2000
0.049,2000,07,17,42,0,7/17/2000
0.049,2000,07,17,42,0,7/17/2000
0.049,2000,07,17,42,0,7/17/2000
0.049,2000,07,17,42,0,7/17/2000
0.061,2000,07,18,54,0,7/18/2000
0.061,2000,07,18,54,0,7/18/2000
0.061,2000,07,18,54,0,7/18/2000
0.061,2000,07,18,54,0,7/18/2000
0.016,2000,07,19,14,0,7/19/2000
0.016,2000,07,19,14,0,7/19/2000
0.016,2000,07,19,14,0,7/19/2000
0.016,2000,07,19,14,0,7/19/2000
0.044,2000,07,20,37,0,7/20/2000
0.044,2000,07,20,37,0,7/20/2000
0.044,2000,07,20,37,0,7/20/2000
0.044,2000,07,20,37,0,7/20/2000
0.058,2000,07,21,49,0,7/21/2000
0.058,2000,07,21,49,0,7/21/2000
0.058,2000,07,21,49,0,7/21/2000
0.058,2000,07,21,49,0,7/21/2000
0.044,2000,07,22,37,0,7/22/2000
0.044,2000,07,22,37,0,7/22/2000
0.044,2000,07,22,37,0,7/22/2000
0.044,2000,07,22,37,0,7/22/2000
0.042,2000,07,23,36,0,7/23/2000
0.042,2000,07,23,36,0,7/23/2000
0.042,2000,07,23,36,0,7/23/2000
0.042,2000,07,23,36,0,7/23/2000
0.043,2000,07,24,36,0,7/24/2000
0.043,2000,07,24,36,0,7/24/2000
0.043,2000,07,24,36,0,7/24/2000
0.043,2000,07,24,36,0,7/24/2000
0.037,2000,07,25,31,0,7/25/2000
0.037,2000,07,25,31,0,7/25/2000
0.037,2000,07,25,31,0,7/25/2000
0.037,2000,07,25,31,0,7/25/2000
0.022,2000,07,26,19,0,7/26/2000
0.022,2000,07,26,19,0,7/26/2000
0.022,2000,07,26,19,0,7/26/2000
0.022,2000,07,26,19,0,7/26/2000
0.01,2000,07,27,8,0,7/27/2000
0.01,2000,07,27,8,0,7/27/2000
0.01,2000,07,27,8,0,7/27/2000
0.01,2000,07,27,8,0,7/27/2000
0.023,2000,07,28,19,0,7/28/2000
0.023,2000,07,28,19,0,7/28/2000
0.023,2000,07,28,19,0,7/28/2000
0.023,2000,07,28,19,0,7/28/2000
0.021,2000,07,29,18,0,7/29/2000
0.021,2000,07,29,18,0,7/29/2000
0.021,2000,07,29,18,0,7/29/2000
0.021,2000,07,29,18,0,7/29/2000
0.02,2000,07,30,17,0,7/30/2000
0.02,2000,07,30,17,0,7/30/2000
0.02,2000,07,30,17,0,7/30/2000
0.02,2000,07,30,17,0,7/30/2000
0.023,2000,07,31,19,0,7/31/2000
0.023,2000,07,31,19,0,7/31/2000
0.023,2000,07,31,19,0,7/31/2000
0.023,2000,07,31,19,0,7/31/2000
0.014,2000,08,01,12,0,8/1/2000
0.014,2000,08,01,12,0,8/1/2000
0.014,2000,08,01,12,0,8/1/2000
0.014,2000,08,01,12,0,8/1/2000
0.057,2000,08,02,48,0,8/2/2000
0.057,2000,08,02,48,0,8/2/2000
0.057,2000,08,02,48,0,8/2/2000
0.057,2000,08,02,48,0,8/2/2000
0.016,2000,08,03,14,0,8/3/2000
0.016,2000,08,03,14,0,8/3/2000
0.016,2000,08,03,14,0,8/3/2000
0.016,2000,08,03,14,0,8/3/2000
0.037,2000,08,04,31,0,8/4/2000
0.037,2000,08,04,31,0,8/4/2000
0.037,2000,08,04,31,0,8/4/2000
0.037,2000,08,04,31,0,8/4/2000
0.043,2000,08,05,36,0,8/5/2000
0.043,2000,08,05,36,0,8/5/2000
0.043,2000,08,05,36,0,8/5/2000
0.043,2000,08,05,36,0,8/5/2000
0.055,2000,08,06,47,0,8/6/2000
0.055,2000,08,06,47,0,8/6/2000
0.055,2000,08,06,47,0,8/6/2000
0.055,2000,08,06,47,0,8/6/2000
0.059,2000,08,07,50,0,8/7/2000
0.059,2000,08,07,50,0,8/7/2000
0.059,2000,08,07,50,0,8/7/2000
0.059,2000,08,07,50,0,8/7/2000
0.058,2000,08,08,49,0,8/8/2000
0.058,2000,08,08,49,0,8/8/2000
0.058,2000,08,08,49,0,8/8/2000
0.058,2000,08,08,49,0,8/8/2000
0.061,2000,08,09,54,0,8/9/2000
0.061,2000,08,09,54,0,8/9/2000
0.061,2000,08,09,54,0,8/9/2000
0.061,2000,08,09,54,0,8/9/2000
0.058,2000,08,10,49,0,8/10/2000
0.058,2000,08,10,49,0,8/10/2000
0.058,2000,08,10,49,0,8/10/2000
0.058,2000,08,10,49,0,8/10/2000
0.043,2000,08,11,36,0,8/11/2000
0.043,2000,08,11,36,0,8/11/2000
0.043,2000,08,11,36,0,8/11/2000
0.043,2000,08,11,36,0,8/11/2000
0.024,2000,08,12,20,0,8/12/2000
0.024,2000,08,12,20,0,8/12/2000
0.024,2000,08,12,20,0,8/12/2000
0.024,2000,08,12,20,0,8/12/2000
0.023,2000,08,13,19,0,8/13/2000
0.023,2000,08,13,19,0,8/13/2000
0.023,2000,08,13,19,0,8/13/2000
0.023,2000,08,13,19,0,8/13/2000
0.012,2000,08,14,10,0,8/14/2000
0.012,2000,08,14,10,0,8/14/2000
0.012,2000,08,14,10,0,8/14/2000
0.012,2000,08,14,10,0,8/14/2000
0.035,2000,08,15,30,0,8/15/2000
0.035,2000,08,15,30,0,8/15/2000
0.035,2000,08,15,30,0,8/15/2000
0.035,2000,08,15,30,0,8/15/2000
0.039,2000,08,16,33,0,8/16/2000
0.039,2000,08,16,33,0,8/16/2000
0.039,2000,08,16,33,0,8/16/2000
0.039,2000,08,16,33,0,8/16/2000
0.03,2000,08,17,25,0,8/17/2000
0.03,2000,08,17,25,0,8/17/2000
0.03,2000,08,17,25,0,8/17/2000
0.03,2000,08,17,25,0,8/17/2000
0.01,2000,08,18,8,0,8/18/2000
0.01,2000,08,18,8,0,8/18/2000
0.01,2000,08,18,8,0,8/18/2000
0.01,2000,08,18,8,0,8/18/2000
0.034,2000,08,19,29,0,8/19/2000
0.034,2000,08,19,29,0,8/19/2000
0.034,2000,08,19,29,0,8/19/2000
0.034,2000,08,19,29,0,8/19/2000
0.03,2000,08,20,25,0,8/20/2000
0.03,2000,08,20,25,0,8/20/2000
0.03,2000,08,20,25,0,8/20/2000
0.03,2000,08,20,25,0,8/20/2000
0.026,2000,08,21,22,0,8/21/2000
0.026,2000,08,21,22,0,8/21/2000
0.026,2000,08,21,22,0,8/21/2000
0.026,2000,08,21,22,0,8/21/2000
0.051,2000,08,22,43,0,8/22/2000
0.051,2000,08,22,43,0,8/22/2000
0.051,2000,08,22,43,0,8/22/2000
0.051,2000,08,22,43,0,8/22/2000
0.032,2000,08,23,27,0,8/23/2000
0.032,2000,08,23,27,0,8/23/2000
0.032,2000,08,23,27,0,8/23/2000
0.032,2000,08,23,27,0,8/23/2000
0.046,2000,08,24,39,0,8/24/2000
0.046,2000,08,24,39,0,8/24/2000
0.046,2000,08,24,39,0,8/24/2000
0.046,2000,08,24,39,0,8/24/2000
0.039,2000,08,25,33,0,8/25/2000
0.039,2000,08,25,33,0,8/25/2000
0.039,2000,08,25,33,0,8/25/2000
0.039,2000,08,25,33,0,8/25/2000
0.057,2000,08,26,48,0,8/26/2000
0.057,2000,08,26,48,0,8/26/2000
0.057,2000,08,26,48,0,8/26/2000
0.057,2000,08,26,48,0,8/26/2000
0.061,2000,08,27,54,0,8/27/2000
0.061,2000,08,27,54,0,8/27/2000
0.061,2000,08,27,54,0,8/27/2000
0.061,2000,08,27,54,0,8/27/2000
0.033,2000,08,28,28,0,8/28/2000
0.033,2000,08,28,28,0,8/28/2000
0.033,2000,08,28,28,0,8/28/2000
0.033,2000,08,28,28,0,8/28/2000
0.015,2000,08,29,13,0,8/29/2000
0.015,2000,08,29,13,0,8/29/2000
0.018,2000,08,30,15,0,8/30/2000
0.018,2000,08,30,15,0,8/30/2000
0.018,2000,08,30,15,0,8/30/2000
0.018,2000,08,30,15,0,8/30/2000
0.036,2000,08,31,31,0,8/31/2000
0.036,2000,08,31,31,0,8/31/2000
0.036,2000,08,31,31,0,8/31/2000
0.036,2000,08,31,31,0,8/31/2000
0.014,2000,09,01,12,0,9/1/2000
0.014,2000,09,01,12,0,9/1/2000
0.014,2000,09,01,12,0,9/1/2000
0.014,2000,09,01,12,0,9/1/2000
0.029,2000,09,02,25,0,9/2/2000
0.029,2000,09,02,25,0,9/2/2000
0.029,2000,09,02,25,0,9/2/2000
0.029,2000,09,02,25,0,9/2/2000
0.034,2000,09,03,29,0,9/3/2000
0.034,2000,09,03,29,0,9/3/2000
0.034,2000,09,03,29,0,9/3/2000
0.034,2000,09,03,29,0,9/3/2000
0.033,2000,09,04,28,0,9/4/2000
0.033,2000,09,04,28,0,9/4/2000
0.033,2000,09,04,28,0,9/4/2000
0.033,2000,09,04,28,0,9/4/2000
0.027,2000,09,05,23,0,9/5/2000
0.027,2000,09,05,23,0,9/5/2000
0.027,2000,09,05,23,0,9/5/2000
0.027,2000,09,05,23,0,9/5/2000
0.029,2000,09,06,25,0,9/6/2000
0.029,2000,09,06,25,0,9/6/2000
0.029,2000,09,06,25,0,9/6/2000
0.029,2000,09,06,25,0,9/6/2000
0.022,2000,09,07,19,0,9/7/2000
0.022,2000,09,07,19,0,9/7/2000
0.022,2000,09,07,19,0,9/7/2000
0.022,2000,09,07,19,0,9/7/2000
0.028,2000,09,08,24,0,9/8/2000
0.028,2000,09,08,24,0,9/8/2000
0.028,2000,09,08,24,0,9/8/2000
0.028,2000,09,08,24,0,9/8/2000
0.057,2000,09,09,48,0,9/9/2000
0.057,2000,09,09,48,0,9/9/2000
0.057,2000,09,09,48,0,9/9/2000
0.057,2000,09,09,48,0,9/9/2000
0.04,2000,09,10,34,0,9/10/2000
0.04,2000,09,10,34,0,9/10/2000
0.04,2000,09,10,34,0,9/10/2000
0.04,2000,09,10,34,0,9/10/2000
0.045,2000,09,11,38,0,9/11/2000
0.045,2000,09,11,38,0,9/11/2000
0.045,2000,09,11,38,0,9/11/2000
0.045,2000,09,11,38,0,9/11/2000
0.032,2000,09,12,27,0,9/12/2000
0.032,2000,09,12,27,0,9/12/2000
0.032,2000,09,12,27,0,9/12/2000
0.032,2000,09,12,27,0,9/12/2000
0.037,2000,09,13,31,0,9/13/2000
0.037,2000,09,13,31,0,9/13/2000
0.037,2000,09,13,31,0,9/13/2000
0.037,2000,09,13,31,0,9/13/2000
0.045,2000,09,14,38,0,9/14/2000
0.045,2000,09,14,38,0,9/14/2000
0.045,2000,09,14,38,0,9/14/2000
0.045,2000,09,14,38,0,9/14/2000
0.035,2000,09,15,30,0,9/15/2000
0.035,2000,09,15,30,0,9/15/2000
0.035,2000,09,15,30,0,9/15/2000
0.035,2000,09,15,30,0,9/15/2000
0.017,2000,09,16,14,0,9/16/2000
0.017,2000,09,16,14,0,9/16/2000
0.017,2000,09,16,14,0,9/16/2000
0.017,2000,09,16,14,0,9/16/2000
0.032,2000,09,17,27,0,9/17/2000
0.032,2000,09,17,27,0,9/17/2000
0.032,2000,09,17,27,0,9/17/2000
0.032,2000,09,17,27,0,9/17/2000
0.023,2000,09,18,19,0,9/18/2000
0.023,2000,09,18,19,0,9/18/2000
0.023,2000,09,18,19,0,9/18/2000
0.023,2000,09,18,19,0,9/18/2000
0.022,2000,09,19,19,0,9/19/2000
0.022,2000,09,19,19,0,9/19/2000
0.022,2000,09,19,19,0,9/19/2000
0.022,2000,09,19,19,0,9/19/2000
0.044,2000,09,20,37,0,9/20/2000
0.044,2000,09,20,37,0,9/20/2000
0.044,2000,09,20,37,0,9/20/2000
0.044,2000,09,20,37,0,9/20/2000
0.025,2000,09,21,21,0,9/21/2000
0.025,2000,09,21,21,0,9/21/2000
0.025,2000,09,21,21,0,9/21/2000
0.025,2000,09,21,21,0,9/21/2000
0.025,2000,09,22,21,0,9/22/2000
0.025,2000,09,22,21,0,9/22/2000
0.025,2000,09,22,21,0,9/22/2000
0.025,2000,09,22,21,0,9/22/2000
0.022,2000,09,23,19,0,9/23/2000
0.022,2000,09,23,19,0,9/23/2000
0.022,2000,09,23,19,0,9/23/2000
0.022,2000,09,23,19,0,9/23/2000
0.016,2000,09,24,14,0,9/24/2000
0.016,2000,09,24,14,0,9/24/2000
0.016,2000,09,24,14,0,9/24/2000
0.016,2000,09,24,14,0,9/24/2000
0.013,2000,09,25,11,0,9/25/2000
0.013,2000,09,25,11,0,9/25/2000
0.013,2000,09,25,11,0,9/25/2000
0.013,2000,09,25,11,0,9/25/2000
0.01,2000,09,26,8,0,9/26/2000
0.01,2000,09,26,8,0,9/26/2000
0.01,2000,09,26,8,0,9/26/2000
0.01,2000,09,26,8,0,9/26/2000
0.019,2000,09,27,16,0,9/27/2000
0.019,2000,09,27,16,0,9/27/2000
0.019,2000,09,27,16,0,9/27/2000
0.019,2000,09,27,16,0,9/27/2000
0.016,2000,09,28,14,0,9/28/2000
0.016,2000,09,28,14,0,9/28/2000
0.016,2000,09,28,14,0,9/28/2000
0.016,2000,09,28,14,0,9/28/2000
0.017,2000,09,29,14,0,9/29/2000
0.017,2000,09,29,14,0,9/29/2000
0.017,2000,09,29,14,0,9/29/2000
0.017,2000,09,29,14,0,9/29/2000
0.022,2000,09,30,19,0,9/30/2000
0.022,2000,09,30,19,0,9/30/2000
0.022,2000,09,30,19,0,9/30/2000
0.022,2000,09,30,19,0,9/30/2000
0.026,2000,10,01,22,0,10/1/2000
0.026,2000,10,01,22,0,10/1/2000
0.026,2000,10,01,22,0,10/1/2000
0.026,2000,10,01,22,0,10/1/2000
0.016,2000,10,02,14,0,10/2/2000
0.016,2000,10,02,14,0,10/2/2000
0.016,2000,10,02,14,0,10/2/2000
0.016,2000,10,02,14,0,10/2/2000
0.029,2000,10,03,25,0,10/3/2000
0.029,2000,10,03,25,0,10/3/2000
0.029,2000,10,03,25,0,10/3/2000
0.029,2000,10,03,25,0,10/3/2000
0.033,2000,10,04,28,0,10/4/2000
0.033,2000,10,04,28,0,10/4/2000
0.033,2000,10,04,28,0,10/4/2000
0.033,2000,10,04,28,0,10/4/2000
0.013,2000,10,05,11,0,10/5/2000
0.013,2000,10,05,11,0,10/5/2000
0.013,2000,10,05,11,0,10/5/2000
0.013,2000,10,05,11,0,10/5/2000
0.018,2000,10,06,15,0,10/6/2000
0.018,2000,10,06,15,0,10/6/2000
0.018,2000,10,06,15,0,10/6/2000
0.018,2000,10,06,15,0,10/6/2000
0.027,2000,10,07,23,0,10/7/2000
0.027,2000,10,07,23,0,10/7/2000
0.027,2000,10,07,23,0,10/7/2000
0.027,2000,10,07,23,0,10/7/2000
0.018,2000,10,08,15,0,10/8/2000
0.018,2000,10,08,15,0,10/8/2000
0.018,2000,10,08,15,0,10/8/2000
0.018,2000,10,08,15,0,10/8/2000
0.017,2000,10,09,14,0,10/9/2000
0.017,2000,10,09,14,0,10/9/2000
0.017,2000,10,09,14,0,10/9/2000
0.017,2000,10,09,14,0,10/9/2000
0.016,2000,10,10,14,0,10/10/2000
0.016,2000,10,10,14,0,10/10/2000
0.016,2000,10,10,14,0,10/10/2000
0.016,2000,10,10,14,0,10/10/2000
