Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/2/2020,AQS,250092006,2,13,ppb,12,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/3/2020,AQS,250092006,2,16.8,ppb,15,LYNN WATER TREATMENT PLANT,21,88,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/4/2020,AQS,250092006,2,33.9,ppb,31,LYNN WATER TREATMENT PLANT,20,83,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/5/2020,AQS,250092006,2,31.6,ppb,29,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/6/2020,AQS,250092006,2,16.4,ppb,15,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/7/2020,AQS,250092006,2,10.4,ppb,9,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/8/2020,AQS,250092006,2,3.3,ppb,3,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/9/2020,AQS,250092006,2,11.7,ppb,10,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/10/2020,AQS,250092006,2,16.3,ppb,15,LYNN WATER TREATMENT PLANT,21,88,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/11/2020,AQS,250092006,2,22,ppb,21,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/12/2020,AQS,250092006,2,19.7,ppb,18,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/22/2020,AQS,250092006,2,13.1,ppb,12,LYNN WATER TREATMENT PLANT,18,75,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/23/2020,AQS,250092006,2,31.8,ppb,29,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
2/24/2020,AQS,250092006,2,28.1,ppb,26,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/2/2020,AQS,250092006,2,23.4,ppb,22,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/3/2020,AQS,250092006,2,13,ppb,12,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/4/2020,AQS,250092006,2,3.4,ppb,3,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/8/2020,AQS,250092006,2,40.7,ppb,38,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/9/2020,AQS,250092006,2,14.7,ppb,13,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/10/2020,AQS,250092006,2,10.1,ppb,9,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/11/2020,AQS,250092006,2,6.9,ppb,6,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/12/2020,AQS,250092006,2,11.9,ppb,10,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/13/2020,AQS,250092006,2,9.5,ppb,8,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/17/2020,AQS,250092006,2,17.9,ppb,16,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/18/2020,AQS,250092006,2,10.8,ppb,9,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/19/2020,AQS,250092006,2,5.6,ppb,5,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/23/2020,AQS,250092006,2,13.6,ppb,12,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/24/2020,AQS,250092006,2,4.7,ppb,4,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/25/2020,AQS,250092006,2,8.9,ppb,8,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/26/2020,AQS,250092006,2,9.9,ppb,8,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/27/2020,AQS,250092006,2,10.4,ppb,9,LYNN WATER TREATMENT PLANT,23,96,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/28/2020,AQS,250092006,2,8.4,ppb,8,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/29/2020,AQS,250092006,2,4.3,ppb,4,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/30/2020,AQS,250092006,2,2.5,ppb,2,LYNN WATER TREATMENT PLANT,23,96,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
3/31/2020,AQS,250092006,2,6.3,ppb,6,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/1/2020,AQS,250092006,3,7.7,ppb,7,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/2/2020,AQS,250092006,3,2.2,ppb,2,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/3/2020,AQS,250092006,3,2,ppb,2,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/4/2020,AQS,250092006,3,4.4,ppb,4,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/5/2020,AQS,250092006,3,16,ppb,15,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/6/2020,AQS,250092006,3,9.3,ppb,8,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/7/2020,AQS,250092006,3,13,ppb,12,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/8/2020,AQS,250092006,3,17.1,ppb,16,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/9/2020,AQS,250092006,3,14,ppb,13,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/10/2020,AQS,250092006,3,2.4,ppb,2,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/11/2020,AQS,250092006,3,3.9,ppb,3,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/12/2020,AQS,250092006,3,13,ppb,12,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/13/2020,AQS,250092006,3,6.4,ppb,6,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/14/2020,AQS,250092006,3,2.2,ppb,2,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/15/2020,AQS,250092006,3,8.1,ppb,8,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/19/2020,AQS,250092006,3,6.2,ppb,6,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/20/2020,AQS,250092006,3,12.6,ppb,11,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/29/2020,AQS,250092006,3,7.7,ppb,7,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
4/30/2020,AQS,250092006,3,4.4,ppb,4,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/1/2020,AQS,250092006,3,14,ppb,13,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/2/2020,AQS,250092006,3,11.9,ppb,10,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/3/2020,AQS,250092006,3,13,ppb,12,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/4/2020,AQS,250092006,3,5.2,ppb,5,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/5/2020,AQS,250092006,3,2.1,ppb,2,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/6/2020,AQS,250092006,3,6.3,ppb,6,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/8/2020,AQS,250092006,3,5.2,ppb,5,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/9/2020,AQS,250092006,3,2.7,ppb,2,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/10/2020,AQS,250092006,3,6.8,ppb,6,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/11/2020,AQS,250092006,3,17.7,ppb,16,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/12/2020,AQS,250092006,3,2.5,ppb,2,LYNN WATER TREATMENT PLANT,18,75,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/16/2020,AQS,250092006,3,3.7,ppb,3,LYNN WATER TREATMENT PLANT,22,92,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/17/2020,AQS,250092006,3,6,ppb,6,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/18/2020,AQS,250092006,3,6.3,ppb,6,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/20/2020,AQS,250092006,3,13,ppb,12,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
5/21/2020,AQS,250092006,3,7.4,ppb,7,LYNN WATER TREATMENT PLANT,24,100,42602,Nitrogen dioxide (NO2),14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,9,Essex,42.47464214,-70.97081559
